2
31,21
2
age,mass
luminosity_group0,luminosity_group1
year,Msun
erg/s,erg/s
100000.0,2.1
100000000.0,120.0
log,log
7.62737000e+35,6.43151000e+35,6.73315000e+35,6.72273000e+35,6.56509000e+35,6.59477000e+35,8.78496000e+35,8.80815000e+35,8.38224000e+35,8.01669000e+35,8.29311000e+35,8.08816000e+35,7.92632000e+35,7.76916000e+35,7.49322000e+35,7.27928000e+35,7.07922000e+35,7.09706000e+35,6.96783000e+35,6.41957000e+35,5.31581000e+35,4.43079000e+35,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.81719000e+36,3.97497000e+36,5.75120000e+36,5.48382000e+36,5.28822000e+36,5.55547000e+36,5.40529000e+36,4.94247000e+36,5.10291000e+36,4.94291000e+36,4.73731000e+36,4.57641000e+36,4.45392000e+36,4.33910000e+36,4.25234000e+36,4.49426000e+36,4.32856000e+36,3.56782000e+36,3.26668000e+36,2.35641000e+36,1.63472000e+36,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.39106000e+37,2.40286000e+37,2.37496000e+37,2.36801000e+37,2.28304000e+37,2.24813000e+37,2.22428000e+37,2.22510000e+37,2.23549000e+37,2.17079000e+37,2.15211000e+37,2.14895000e+37,2.15208000e+37,2.14705000e+37,2.13821000e+37,2.03348000e+37,1.96415000e+37,1.73872000e+37,1.20865000e+37,6.67638000e+36,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.42226000e+37,5.33337000e+37,5.57913000e+37,5.51494000e+37,5.33542000e+37,5.60192000e+37,5.55762000e+37,5.42260000e+37,5.32378000e+37,5.68009000e+37,5.67361000e+37,5.57785000e+37,5.52849000e+37,6.00141000e+37,6.07551000e+37,6.09962000e+37,5.03890000e+37,2.30975000e+37,3.54092000e+37,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.34558000e+38,1.34446000e+38,1.34745000e+38,1.35190000e+38,1.35868000e+38,1.36823000e+38,1.38160000e+38,1.39971000e+38,1.42102000e+38,1.44593000e+38,1.46775000e+38,1.49924000e+38,1.54800000e+38,8.87141000e+37,9.40301000e+37,9.97597000e+37,1.10227000e+38,9.16144000e+37,1.56196000e+29,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.78418000e+38,2.78785000e+38,2.79526000e+38,2.80368000e+38,2.81993000e+38,2.83820000e+38,2.86172000e+38,2.89866000e+38,2.95833000e+38,3.03044000e+38,3.10380000e+38,2.45078000e+38,2.53184000e+38,2.64275000e+38,2.79874000e+38,3.03746000e+38,2.61919000e+38,1.52637000e+38,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.76804000e+38,4.77426000e+38,4.79108000e+38,4.81599000e+38,4.28314000e+38,4.32771000e+38,4.33042000e+38,4.38189000e+38,4.42503000e+38,4.50864000e+38,4.57701000e+38,4.69038000e+38,4.86791000e+38,5.04440000e+38,4.12321000e+38,5.09501000e+38,3.43032000e+38,2.93091000e+33,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.08459000e+38,7.71201000e+38,7.60652000e+38,7.12615000e+38,7.62787000e+38,7.59699000e+38,7.72169000e+38,7.43541000e+38,7.83264000e+38,8.26902000e+38,8.42949000e+38,8.40809000e+38,8.68148000e+38,7.94557000e+38,8.85558000e+38,5.30991000e+38,1.14327000e+38,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.32273000e+39,1.32243000e+39,1.32734000e+39,1.33382000e+39,1.33967000e+39,1.34786000e+39,1.35617000e+39,1.36470000e+39,1.38481000e+39,1.40888000e+39,1.43695000e+39,1.47017000e+39,1.28934000e+39,1.34874000e+39,1.32536000e+39,1.07424000e+39,9.15032000e+36,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.91588000e+39,1.91922000e+39,1.92375000e+39,1.93035000e+39,1.93639000e+39,1.94538000e+39,1.95686000e+39,1.97452000e+39,1.99233000e+39,2.01938000e+39,2.05693000e+39,2.11015000e+39,1.89748000e+39,2.04073000e+39,1.76987000e+39,9.95345000e+38,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
