  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
  cd110    110   6.5413452E-11  1.3365047E-09  1.2710912E-09  2.6496921E-10  2.5201560E-10  2.1768000E-02
  cd111    111  -1.1439627E-11  1.3030309E-09  1.3144705E-09  2.5833286E-10  2.6061631E-10 -3.8219537E-03
  cd112    112   4.5928150E-11  2.5462461E-09  2.5003180E-09  5.0480692E-10  4.9573090E-10  7.8793261E-03
  cd113    113  -3.8675729E-12  1.2736523E-09  1.2775199E-09  2.5250838E-10  2.5329019E-10 -1.3425780E-03
  cd114    114   7.0456529E-11  3.1005689E-09  3.0301124E-09  6.1470434E-10  6.0077171E-10  9.9568022E-03
  in115    115  -5.4514171E-12  1.1371036E-09  1.1425551E-09  2.2543688E-10  2.2653111E-10 -2.1029080E-03
  sn116    116   1.0479972E-10  3.6794765E-09  3.5746768E-09  7.2947587E-10  7.0874095E-10  1.2523402E-02
  sn117    117   6.2296834E-12  1.9106712E-09  1.9044415E-09  3.7880077E-10  3.7758816E-10  1.3925012E-03
  sn118    118   1.3455770E-10  5.9417626E-09  5.8072049E-09  1.1779863E-09  1.1513779E-09  9.9223433E-03
  sn119    119   2.7745362E-11  2.1942630E-09  2.1665176E-09  4.3502438E-10  4.2954923E-10  5.5006291E-03
  sn120    120   2.4258817E-10  8.5286880E-09  8.2860998E-09  1.6908580E-09  1.6428614E-09  1.2506199E-02
  sb121    121  -1.3863355E-12  1.2764477E-09  1.2778341E-09  2.5306260E-10  2.5335251E-10 -4.9724337E-04
  te122    122   4.0356329E-11  8.8975982E-10  8.4940349E-10  1.7639964E-10  1.6840879E-10  2.0132983E-02
  te123    123   1.3867546E-11  3.1275971E-10  2.9889216E-10  6.2006282E-11  5.9260492E-11  1.9670449E-02
  te124    124   6.2866046E-11  1.6676727E-09  1.6048066E-09  3.3062503E-10  3.1818043E-10  1.6662249E-02
  te125    125  -3.5085046E-11  2.3778741E-09  2.4129592E-09  4.7142623E-10  4.7841048E-10 -6.3869338E-03
  te126    126   6.1801231E-11  6.5432602E-09  6.4814589E-09  1.2972363E-09  1.2850603E-09  4.0956163E-03
   i127    127  -2.3517366E-10  7.8934823E-09  8.1286560E-09  1.5649251E-09  1.6116454E-09 -1.2775938E-02
   i128    128   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   i129    129   6.4269296E-14  6.4269296E-14  0.0000000E+00  1.2741731E-14  0.0000000E+00  0.0000000E+00
  xe128    128   1.3829271E-10  1.0162692E-09  8.7797647E-10  2.0148080E-10  1.7407388E-10  6.3500084E-02
  xe129    129  -3.2482994E-10  1.0697069E-08  1.1021899E-08  2.1207511E-09  2.1852804E-09 -1.3017453E-02
  xe130    130   2.1934576E-10  2.0027027E-09  1.7833569E-09  3.9704651E-10  3.5358105E-10  5.0352383E-02
  xe131    131  -1.9849011E-10  8.7100833E-09  8.9085734E-09  1.7268206E-09  1.7662775E-09 -9.8117031E-03
  xe132    132   8.5855767E-11  1.1057525E-08  1.0971669E-08  2.1922133E-09  2.1753215E-09  3.3593462E-03
  xe133    133   1.0352962E-30  1.0352962E-30  0.0000000E+00  2.0525302E-31  0.0000000E+00  0.0000000E+00
  xe134    134   1.7154367E-10  4.2840171E-09  4.1124735E-09  8.4932933E-10  8.1536833E-10  1.7722290E-02
  cs133    133  -3.9985348E-11  2.8445286E-09  2.8845140E-09  5.6394300E-10  5.7190430E-10 -6.0881423E-03
