  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
  cd114    114   3.1135151E-08  3.2088515E-08  9.5336472E-10  2.0219606E-08  6.0077171E-10  1.5270633E+00
  in115    115   5.9498131E-09  6.3092953E-09  3.5948228E-10  3.9756114E-09  2.2653111E-10  1.2442760E+00
  sn116    116   4.4346521E-08  4.5471221E-08  1.1247012E-09  2.8652313E-08  7.0874095E-10  1.6066722E+00
  sn117    117   1.3017630E-08  1.3616824E-08  5.9919475E-10  8.5802290E-09  3.7758816E-10  1.3564806E+00
  sn118    118   6.1817410E-08  6.3644535E-08  1.8271218E-09  4.0103675E-08  1.1513779E-09  1.5419663E+00
  sn119    119   1.8151628E-08  1.8833280E-08  6.8165179E-10  1.1867221E-08  4.2954923E-10  1.4413360E+00
  sn120    120   1.0309927E-07  1.0570633E-07  2.6070570E-09  6.6607640E-08  1.6428614E-09  1.6079232E+00
  sb121    121   7.4124453E-09  7.8144904E-09  4.0204515E-10  4.9240643E-09  2.5335251E-10  1.2885985E+00
  te122    122   1.3384815E-08  1.3652063E-08  2.6724795E-10  8.6024334E-09  1.6840879E-10  1.7082566E+00
  te123    123   4.9643258E-09  5.0583662E-09  9.4040491E-11  3.1873764E-09  5.9260492E-11  1.7306681E+00
  te124    124   2.6639716E-08  2.7144637E-08  5.0492061E-10  1.7104371E-08  3.1818043E-10  1.7304337E+00
  te125    125   8.9995806E-09  9.7587707E-09  7.5918977E-10  6.1491940E-09  4.7841048E-10  1.1090175E+00
  te126    126   5.1132609E-08  5.3171870E-08  2.0392625E-09  3.3504644E-08  1.2850603E-09  1.4161816E+00
   i127    127   6.6519048E-09  9.2094252E-09  2.5575204E-09  5.8030403E-09  1.6116454E-09  5.5638611E-01
   i128    128   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   i129    129   9.3351837E-12  9.3351837E-12  0.0000000E+00  5.8822834E-12  0.0000000E+00  0.0000000E+00
  xe128    128   1.6498770E-08  1.6775008E-08  2.7623789E-10  1.0570264E-08  1.7407388E-10  1.7833523E+00
  xe129    129   6.4034102E-09  9.8712318E-09  3.4678218E-09  6.2200578E-09  2.1852804E-09  4.5428723E-01
  xe130    130   3.5112407E-08  3.5673505E-08  5.6109783E-10  2.2478579E-08  3.5358105E-10  1.8032799E+00
  xe131    131   1.3397885E-08  1.6200792E-08  2.8029061E-09  1.0208439E-08  1.7662775E-09  7.6190042E-01
  xe132    132   7.0025145E-08  7.3477160E-08  3.4520180E-09  4.6299409E-08  2.1753215E-09  1.3280520E+00
  xe133    133   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  xe134    134   8.0086859E-10  2.0947768E-09  1.2939082E-09  1.3199601E-09  8.1536833E-10  2.0920700E-01
  cs133    133   9.3223074E-09  1.0229862E-08  9.0755509E-10  6.4460379E-09  5.7190430E-10  1.0519695E+00
  cs134    134   6.8381511E-31  6.8381511E-31  0.0000000E+00  4.3088540E-31  0.0000000E+00  0.0000000E+00
  cs135    135   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  cs136    136   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  cs137    137   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ba134    134   2.5297755E-08  2.5575980E-08  2.7822589E-10  1.6115930E-08  1.7532664E-10  1.9634075E+00
  ba135    135   1.2797754E-08  1.3562242E-08  7.6448781E-10  8.5458360E-09  4.8174914E-10  1.2489337E+00
  ba136    136   7.3916169E-08  7.4833764E-08  9.1759261E-10  4.7154231E-08  5.7822958E-10  1.9114203E+00
  ba137    137   5.9596562E-08  6.0918460E-08  1.3218980E-09  3.8385924E-08  8.3300644E-10  1.6635237E+00
  ba138    138   7.8478718E-07  7.9328697E-07  8.4998062E-09  4.9986579E-07  5.3562323E-09  1.9699941E+00
  la139    139   9.2364942E-08  9.3530794E-08  1.1658545E-09  5.8935598E-08  7.3467410E-10  1.9042829E+00
  ce140    140   2.7300439E-07  2.7567643E-07  2.6720337E-09  1.7370915E-07  1.6838070E-09  2.0135305E+00
  ce141    141   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ce142    142   1.3059009E-09  1.6464539E-09  3.4055286E-10  1.0374630E-09  2.1460257E-10  6.8433774E-01
  pr141    141   2.3725464E-08  2.4185976E-08  4.6051180E-10  1.5240060E-08  2.9019581E-10  1.7202955E+00
  nd142    142   7.3780718E-08  7.4395018E-08  6.1429978E-10  4.6877769E-08  3.8710671E-10  2.0831363E+00
