# x rho vel Tmat Trad Frad/c
1.032830600897737504e-02 1.237001220234174248e+00 2.425219919695856152e+00 3.127074353411687380e+00 3.191139033554259541e+00 -2.844885221951664889e+01
1.033885621588882982e-02 1.237858219210815180e+00 2.423540881695338101e+00 3.131668080843520219e+00 3.195134487837145265e+00 -2.849853166519742231e+01
1.034945099571894268e-02 1.238718903179181874e+00 2.421856962302324057e+00 3.136265686060934588e+00 3.199138750759507044e+00 -2.854815998005886968e+01
1.036009036069947785e-02 1.239583293239918449e+00 2.420168145505456447e+00 3.140867130793927320e+00 3.203151738454288022e+00 -2.859773591929470982e+01
1.037077432035624254e-02 1.240451410643672592e+00 2.418474415247989562e+00 3.145472376313085849e+00 3.207173365296466461e+00 -2.864725822668786037e+01
1.038150288164159905e-02 1.241323276794889630e+00 2.416775755422901018e+00 3.150081383413083636e+00 3.211203548316091005e+00 -2.869672563507395679e+01
1.039227604976875573e-02 1.242198913276233219e+00 2.415072149827969472e+00 3.154694112291389629e+00 3.215242247424836997e+00 -2.874613687127291328e+01
1.040309382597296405e-02 1.243078341782641205e+00 2.413363582296702781e+00 3.159310522885832473e+00 3.219289347718848227e+00 -2.879549064136556069e+01
1.041395620956470959e-02 1.243961584181670021e+00 2.411650036583344647e+00 3.163930574571314658e+00 3.223344763087678366e+00 -2.884478564347575968e+01
1.042486319739539639e-02 1.244848662497693770e+00 2.409931496396300332e+00 3.168554226242871419e+00 3.227408406074787628e+00 -2.889402056394387230e+01
1.043581478390367100e-02 1.245739598913201851e+00 2.408207945398248562e+00 3.173181436312034975e+00 3.231480187797641790e+00 -2.894319407722963788e+01
1.044681096116174650e-02 1.246634415770108806e+00 2.406479367206262321e+00 3.177812162703197441e+00 3.235560017861193405e+00 -2.899230484581340761e+01
1.045785171892173356e-02 1.247533135571071483e+00 2.404745745391939860e+00 3.182446362849978616e+00 3.239647804267300035e+00 -2.904135152009666854e+01
1.046893704695904363e-02 1.248435781013101264e+00 2.403007063419401845e+00 3.187083993526742098e+00 3.243743507852446584e+00 -2.909033274519033085e+01
1.048006693241748839e-02 1.249342374950846324e+00 2.401263304719037261e+00 3.191725011038808901e+00 3.247847076966438706e+00 -2.913924715262485066e+01
1.049124135679431295e-02 1.250252940354992237e+00 2.399514452770005857e+00 3.196369371438501528e+00 3.251958375708829063e+00 -2.918809335114404391e+01
1.050246030146480443e-02 1.251167500390627296e+00 2.397760490952145940e+00 3.201017030128377794e+00 3.256077313991720956e+00 -2.923686994304102171e+01
1.051372374573640404e-02 1.252086078390584944e+00 2.396001402600179464e+00 3.205667942000559822e+00 3.260203799866084662e+00 -2.928557551805578640e+01
1.052503166689343524e-02 1.253008697856796250e+00 2.394237171003950948e+00 3.210322061433213747e+00 3.264337739356563795e+00 -2.933420865326254656e+01
1.053638404024186299e-02 1.253935382461653258e+00 2.392467779408675721e+00 3.214979342287024533e+00 3.268479036291140893e+00 -2.938276791295529833e+01
1.054778083915403585e-02 1.254866156049383452e+00 2.390693211015198827e+00 3.219639737901673460e+00 3.272627592132857366e+00 -2.943125184853361986e+01
1.055922203511342784e-02 1.255801042637432641e+00 2.388913448980263254e+00 3.224303201092315163e+00 3.276783305803428359e+00 -2.947965899838584747e+01
1.057070759775940484e-02 1.256740066417862511e+00 2.387128476416783940e+00 3.228969684146056895e+00 3.280946073508541172e+00 -2.952798788777232630e+01
1.058223749493195608e-02 1.257683251758755283e+00 2.385338276394134649e+00 3.233639138818433345e+00 3.285115788559648031e+00 -2.957623702870713700e+01
1.059381169271643962e-02 1.258630623205632126e+00 2.383542831938443296e+00 3.238311516329885009e+00 3.289292341194885338e+00 -2.962440491983936752e+01
1.060543016131857037e-02 1.259582205633587249e+00 2.381742125747924987e+00 3.242986766586207104e+00 3.293475859438358189e+00 -2.967249007750494272e+01
1.061709286475400436e-02 1.260538023980728450e+00 2.379936140701349512e+00 3.247664839553338734e+00 3.297666276725956802e+00 -2.972049097990461064e+01
1.062879976126292723e-02 1.261498103259578007e+00 2.378124859837931204e+00 3.252345685204621084e+00 3.301863351790824463e+00 -2.976840606935003564e+01
1.064055081106488228e-02 1.262462468757794332e+00 2.376308265981057932e+00 3.257029252491022042e+00 3.306066986730100243e+00 -2.981623379332378931e+01
1.065234597290589010e-02 1.263431145949172274e+00 2.374486341909992415e+00 3.261715489803166612e+00 3.310277081392099863e+00 -2.986397258558616130e+01
1.066418520410478653e-02 1.264404160495168794e+00 2.372659070360171096e+00 3.266404344967601237e+00 3.314493533202589326e+00 -2.991162086605477199e+01
1.067606846059959182e-02 1.265381538246443061e+00 2.370826434023511453e+00 3.271095765243054121e+00 3.318716236984636136e+00 -2.995917704068197196e+01
1.068799569699385200e-02 1.266363305244407211e+00 2.368988415548729076e+00 3.275789697316702220e+00 3.322945084778716751e+00 -3.000663950133186475e+01
1.069996686660299422e-02 1.267349487722793766e+00 2.367144997541662743e+00 3.280486087300433784e+00 3.327179965661466898e+00 -3.005400662565656589e+01
1.071198192150069235e-02 1.268340112109229922e+00 2.365296162565612370e+00 3.285184880727109569e+00 3.331420765560278330e+00 -3.010127677697062154e+01
1.072404081256519807e-02 1.269335205026832503e+00 2.363441893141680517e+00 3.289886022546830713e+00 3.335667367069936162e+00 -3.014844830412568655e+01
1.073614348952572038e-02 1.270334793295811115e+00 2.361582171749127212e+00 3.294589457123195508e+00 3.339919649265641333e+00 -3.019551954138328043e+01
1.074828990865082066e-02 1.271338904229168953e+00 2.359716980279890741e+00 3.299295126703208236e+00 3.344177932641430040e+00 -3.024248886716160456e+01
1.076048001673068737e-02 1.272347565015620185e+00 2.357846301189856053e+00 3.304002974622044952e+00 3.348442036484802209e+00 -3.028935457956643518e+01
1.077271375807267208e-02 1.273360802989346841e+00 2.355970116998409303e+00 3.308712943911347626e+00 3.352711692126915999e+00 -3.033611495054198670e+01
1.078499107902361996e-02 1.274378645803759147e+00 2.354088409970083617e+00 3.313424976401488919e+00 3.356986801602680703e+00 -3.038276826006435627e+01
1.079731192507827654e-02 1.275401121320033582e+00 2.352201162325320283e+00 3.318139013304641782e+00 3.361267265343851118e+00 -3.042931277329042672e+01
1.080967624092801262e-02 1.276428257608888561e+00 2.350308356240756513e+00 3.322854995210566820e+00 3.365552982037158802e+00 -3.047574674043569232e+01
1.082208397050957692e-02 1.277460082952378118e+00 2.348409973849519883e+00 3.327572862082396554e+00 3.369843848483110360e+00 -3.052206839665183224e+01
1.083453505705383145e-02 1.278496625845697565e+00 2.346505997241537855e+00 3.332292553252423239e+00 3.374139759445145437e+00 -3.056827596190167640e+01
1.084702944313449373e-02 1.279537914999006487e+00 2.344596408463854864e+00 3.337014007417884009e+00 3.378440607503749860e+00 -3.061436764083491724e+01
1.085956707071687906e-02 1.280583979339267708e+00 2.342681189520960050e+00 3.341737162636750025e+00 3.382746282900564339e+00 -3.066034162266119267e+01
1.087214788120664279e-02 1.281634848012100258e+00 2.340760322375126545e+00 3.346461956323510734e+00 3.387056673386577454e+00 -3.070619608102346021e+01
1.088477181549851909e-02 1.282690550383652761e+00 2.338833788946757419e+00 3.351188325244961241e+00 3.391371664063742575e+00 -3.075192917386959479e+01
1.089743843531281765e-02 1.283751115953321698e+00 2.336901571277062661e+00 3.355916205982174549e+00 3.395691009561285778e+00 -3.079753902607304283e+01
1.091014668323650634e-02 1.284816574318971671e+00 2.334963651593751077e+00 3.360645535119556104e+00 3.400014284554071953e+00 -3.084302372247850244e+01
1.092289751793429180e-02 1.285886955864157910e+00 2.333020011066137656e+00 3.365376245655400833e+00 3.404341859837319184e+00 -3.088838143993057272e+01
1.093569127010476406e-02 1.286962291006841008e+00 2.331070631178309593e+00 3.370108270934168981e+00 3.408673820191529646e+00 -3.093361030111863741e+01
1.094852795016498619e-02 1.288042610302450486e+00 2.329115493543771898e+00 3.374841544115370962e+00 3.413010112759478520e+00 -3.097870839432284029e+01
1.096140726432962877e-02 1.289127944449942831e+00 2.327154579897085629e+00 3.379575998149360938e+00 3.417350555655503719e+00 -3.102367377432120321e+01
1.097432896743483037e-02 1.290218324401012140e+00 2.325187871899710768e+00 3.384311565211925110e+00 3.421694989977467127e+00 -3.106850448288432887e+01
1.098729297219459312e-02 1.291313781393478743e+00 2.323215351084264579e+00 3.389048176535109480e+00 3.426043322507139166e+00 -3.111319855453300676e+01
1.100029922389290059e-02 1.292414346917286627e+00 2.321236998920437777e+00 3.393785762591516431e+00 3.430395474222279972e+00 -3.115775400945301143e+01
1.101334766320394114e-02 1.293520052706201851e+00 2.319252796834215147e+00 3.398524253144294960e+00 3.434751365473004192e+00 -3.120216885136822071e+01
1.102643819109321889e-02 1.294630930729397722e+00 2.317262726227152569e+00 3.403263577298005771e+00 3.439110901383037877e+00 -3.124644106542483257e+01
1.103957069082032137e-02 1.295747013199887387e+00 2.315266768465402247e+00 3.408003663461138810e+00 3.443473980537992141e+00 -3.129056861925954891e+01
1.105274502590720791e-02 1.296868332576077032e+00 2.313264904881169759e+00 3.412744439344849834e+00 3.447840494089770225e+00 -3.133454946275885789e+01
1.106596101924345148e-02 1.297994921558327741e+00 2.311257116783095089e+00 3.417485831988079426e+00 3.452210318127227229e+00 -3.137838152688646076e+01
1.107921859226631937e-02 1.299126813131854963e+00 2.309243385384206260e+00 3.422227767538749355e+00 3.456583368381950905e+00 -3.142206273112108050e+01
1.109251744997830948e-02 1.300264040477367766e+00 2.307223691965368584e+00 3.426970171731584358e+00 3.460959476796534595e+00 -3.146559096629165353e+01
1.110585761218682056e-02 1.301406637128994737e+00 2.305198017599046079e+00 3.431712969063354546e+00 3.465338600102994437e+00 -3.150896412330966712e+01
1.111923880122000878e-02 1.302554636796961818e+00 2.303166343468808108e+00 3.436456083734694023e+00 3.469720579144702555e+00 -3.155218005975138595e+01
1.113266092165602662e-02 1.303708073508687004e+00 2.301128650623494032e+00 3.441199438913918662e+00 3.474105324042597864e+00 -3.159523662538729027e+01
1.114612379039882535e-02 1.304866981536492387e+00 2.299084920109997210e+00 3.445942957125805783e+00 3.478492714578496514e+00 -3.163813164825925739e+01
1.115962732156314079e-02 1.306031395460309774e+00 2.297035132867271123e+00 3.450686559928316299e+00 3.482882679370539858e+00 -3.168086294558621319e+01
1.117317135183346598e-02 1.307201350096445003e+00 2.294979269856675774e+00 3.455430168296635962e+00 3.487275098931033046e+00 -3.172342831014939435e+01
1.118675573402171629e-02 1.308376880540518927e+00 2.292917311990895879e+00 3.460173702404546692e+00 3.491669858909671298e+00 -3.176582551758107442e+01
1.120038032406004379e-02 1.309558022193091809e+00 2.290849240093964845e+00 3.464917081496944107e+00 3.496066879554290185e+00 -3.180805233038570279e+01
1.121404497111135913e-02 1.310744810716251596e+00 2.288775034982332812e+00 3.469660224127639747e+00 3.500466055940683496e+00 -3.185010648946747480e+01
1.122774951821160251e-02 1.311937282038166952e+00 2.286694677461512892e+00 3.474403048143912986e+00 3.504867260934786177e+00 -3.189198571440450536e+01
1.124149379704139119e-02 1.313135472383470947e+00 2.284608148277879280e+00 3.479145470534291018e+00 3.509270380800030509e+00 -3.193368770832458026e+01
1.125527760032115319e-02 1.314339418293708484e+00 2.282515428088306653e+00 3.483887407328733143e+00 3.513675337231192852e+00 -3.197521016090921719e+01
1.126910075934027707e-02 1.315549156550680943e+00 2.280416497598527048e+00 3.488628774013707190e+00 3.518081986745688727e+00 -3.201655073410374541e+01
1.128296308308654634e-02 1.316764724239673390e+00 2.278311337457996189e+00 3.493369485206301750e+00 3.522490197746697138e+00 -3.205770707283283372e+01
1.129686439332013188e-02 1.317986158792569196e+00 2.276199928190713262e+00 3.498109454434399357e+00 3.526899900380559671e+00 -3.209867681195594713e+01
1.131080449457733637e-02 1.319213497901057686e+00 2.274082250350809353e+00 3.502848594606307930e+00 3.531310974032762839e+00 -3.213945756025454159e+01
1.132478318319657916e-02 1.320446779545098481e+00 2.271958284478165169e+00 3.507586817869445373e+00 3.535723280020787396e+00 -3.218004690490629116e+01
1.133880025372917787e-02 1.321686042028905383e+00 2.269828011041664428e+00 3.512324035428829205e+00 3.540136702576679895e+00 -3.222044241717661350e+01
1.135285549574834192e-02 1.322931323997319719e+00 2.267691410416764697e+00 3.517060157469576342e+00 3.544551164690240785e+00 -3.226064165457746924e+01
1.136694869375811691e-02 1.324182664348311445e+00 2.265548463041110683e+00 3.521795093631880924e+00 3.548966517180772939e+00 -3.230064214496776032e+01
1.138107962726792564e-02 1.325440102308059309e+00 2.263399149290820755e+00 3.526528752622193341e+00 3.553382627552923001e+00 -3.234044139905105908e+01
1.139524803394795748e-02 1.326703677538387138e+00 2.261243449303092401e+00 3.531261041651384325e+00 3.557799505311902699e+00 -3.238003692818524115e+01
1.140945368301648187e-02 1.327973429890067392e+00 2.259081343403344100e+00 3.535991867757679596e+00 3.562216999196890388e+00 -3.241942620105502471e+01
1.142369633690922502e-02 1.329249399534764287e+00 2.256912811884659309e+00 3.540721137115685924e+00 3.566634954589877005e+00 -3.245860666596227873e+01
1.143797574874790522e-02 1.330531626975612225e+00 2.254737834995475865e+00 3.545448754990753848e+00 3.571053222396106452e+00 -3.249757575197659776e+01
1.145229166694923702e-02 1.331820153033671073e+00 2.252556392968288357e+00 3.550174625822065444e+00 3.575471639110829436e+00 -3.253633086595485224e+01
1.146664383522492774e-02 1.333115018850023814e+00 2.250368466021686498e+00 3.554898653222632099e+00 3.579890025809398857e+00 -3.257486939226190970e+01
1.148103199462490419e-02 1.334416265927668821e+00 2.248174034295391976e+00 3.559620739767181075e+00 3.584308233724891046e+00 -3.261318869920000907e+01
1.149545591055325423e-02 1.335723936659134692e+00 2.245973076969402626e+00 3.564340784187500777e+00 3.588726754665010343e+00 -3.265128622693227811e+01
1.150991529801975895e-02 1.337038072874206396e+00 2.243765574716174438e+00 3.569058689132426299e+00 3.593145017312395328e+00 -3.268915924194867273e+01
1.152440988594061362e-02 1.338358717093620864e+00 2.241551507591924786e+00 3.573774354492486705e+00 3.597562855659550696e+00 -3.272680504827648917e+01
1.153893939883046151e-02 1.339685912174957361e+00 2.239330855640297546e+00 3.578487679300537128e+00 3.601980088698264471e+00 -3.276422092688307686e+01
1.154710275252348109e-02 1.701704312031956823e+00 1.762938472206011520e+00 4.217100898976498868e+00 3.577923771488045190e+00 -3.277606582122260193e+01
1.154726302645837921e-02 1.702536010102113417e+00 1.762077267205683473e+00 4.217569708383883231e+00 3.577973426877457452e+00 -3.276185913514846249e+01
1.154742385139989787e-02 1.703369067624585620e+00 1.761215497580695510e+00 4.218036350060901718e+00 3.578023230520886333e+00 -3.274759170606596115e+01
1.154758522825310649e-02 1.704203487563255015e+00 1.760353163159835921e+00 4.218500819236219890e+00 3.578073182266849450e+00 -3.273326342995389382e+01
1.154774715793045747e-02 1.705039272890101598e+00 1.759490263772572449e+00 4.218963111132898902e+00 3.578123281977910519e+00 -3.271887420269659685e+01
1.154790964135183132e-02 1.705876426585228867e+00 1.758626799249056960e+00 4.219423220968400834e+00 3.578173529530325414e+00 -3.270442392008395416e+01
1.154807267944458170e-02 1.706714951636890021e+00 1.757762769420128324e+00 4.219881143954602010e+00 3.578223924812993673e+00 -3.268991247781164589e+01
1.154823627314357018e-02 1.707554851041514610e+00 1.756898174117314637e+00 4.220336875297794776e+00 3.578274467727224017e+00 -3.267533977148107027e+01
1.154840042339122172e-02 1.708396127803734732e+00 1.756033013172837220e+00 4.220790410198700826e+00 3.578325158187078525e+00 -3.266070569659998313e+01
1.154856513113755936e-02 1.709238784936410571e+00 1.755167286419615280e+00 4.221241743852480077e+00 3.578375996116814228e+00 -3.264601014858202888e+01
1.154873039734025282e-02 1.710082825460656819e+00 1.754300993691267241e+00 4.221690871448734228e+00 3.578426981452274447e+00 -3.263125302274730899e+01
1.154889622296466183e-02 1.710928252405870653e+00 1.753434134822114521e+00 4.222137788171522743e+00 3.578478114138677224e+00 -3.261643421432223988e+01
1.154906260898387431e-02 1.711775068809755940e+00 1.752566709647186416e+00 4.222582489199364630e+00 3.578529394132009767e+00 -3.260155361844012134e+01
1.154922955637876017e-02 1.712623277718353210e+00 1.751698718002220323e+00 4.223024969705249987e+00 3.578580821396815548e+00 -3.258661113014077415e+01
1.154939706613800597e-02 1.713472882186063195e+00 1.750830159723668622e+00 4.223465224856650657e+00 3.578632395906426567e+00 -3.257160664437116537e+01
1.154956513925816178e-02 1.714323885275676584e+00 1.749961034648698677e+00 4.223903249815523786e+00 3.578684117642727536e+00 -3.255654005598523071e+01
1.154973377674368973e-02 1.715176290058398445e+00 1.749091342615198830e+00 4.224339039738324253e+00 3.578735986594875573e+00 -3.254141125974411608e+01
1.154990297960699352e-02 1.716030099613878868e+00 1.748221083461779068e+00 4.224772589776012666e+00 3.578788002759879738e+00 -3.252622015031661817e+01
1.155007274886848262e-02 1.716885317030236280e+00 1.747350257027777243e+00 4.225203895074062466e+00 3.578840166141321610e+00 -3.251096662227893574e+01
1.155024308576233644e-02 1.717741945395337977e+00 1.746478863162155948e+00 4.225632950815518818e+00 3.578892468752864264e+00 -3.249565056953368014e+01
1.155041399111087809e-02 1.718599987823430375e+00 1.745606901696441282e+00 4.226059752090088217e+00 3.578944918938331554e+00 -3.248027188707986568e+01
1.155058546592261162e-02 1.719459447429749321e+00 1.744734372470606809e+00 4.226484294019272170e+00 3.578997518123907540e+00 -3.246483046931932392e+01
1.155075751125526559e-02 1.720320327336364308e+00 1.743861275327142746e+00 4.226906571727712780e+00 3.579050266144985226e+00 -3.244932621044603849e+01
1.155093012817449277e-02 1.721182630673966818e+00 1.742987610109267838e+00 4.227326580334546335e+00 3.579103162853433773e+00 -3.243375900456342009e+01
1.155110331775391005e-02 1.722046360581898083e+00 1.742113376660932467e+00 4.227744314953413074e+00 3.579156208116782700e+00 -3.241812874568433500e+01
1.155127708107516089e-02 1.722911520208174618e+00 1.741238574826824648e+00 4.228159770692470509e+00 3.579209401818102876e+00 -3.240243532773157398e+01
1.155145141922796041e-02 1.723778112709519306e+00 1.740363204452371360e+00 4.228572942654399647e+00 3.579262743853793616e+00 -3.238667864453745437e+01
1.155162633331014745e-02 1.724646141251387821e+00 1.739487265383742320e+00 4.228983825936417418e+00 3.579316234135673014e+00 -3.237085858984477937e+01
1.155180182442773831e-02 1.725515609007996165e+00 1.738610757467855317e+00 4.229392415630288227e+00 3.579369872586906531e+00 -3.235497505730612033e+01
1.155197789369497539e-02 1.726386519162351307e+00 1.737733680552377313e+00 4.229798706822330168e+00 3.579423659144212788e+00 -3.233902794048465523e+01
1.155215454223438437e-02 1.727258874906277608e+00 1.736856034485729561e+00 4.230202694593429236e+00 3.579477593756232867e+00 -3.232301713285414735e+01
1.155233177117681587e-02 1.728132679440446351e+00 1.735977819117090482e+00 4.230604374019046432e+00 3.579531676382368133e+00 -3.230694252779889553e+01
1.155250958166150789e-02 1.729007935974403942e+00 1.735099034296399889e+00 4.231003740169229310e+00 3.579585906993123512e+00 -3.229080401861423866e+01
1.155268797483613094e-02 1.729884647726602109e+00 1.734219679874361209e+00 4.231400788108623523e+00 3.579640285569758440e+00 -3.227460149850673332e+01
1.155286695185683832e-02 1.730762817924425656e+00 1.733339755702445473e+00 4.231795512896480815e+00 3.579694812101843482e+00 -3.225833486059386956e+01
1.155304651388832510e-02 1.731642449804222217e+00 1.732459261632894876e+00 4.232187909586668795e+00 3.579749486589467011e+00 -3.224200399790493776e+01
1.155322666210386803e-02 1.732523546611330456e+00 1.731578197518727213e+00 4.232577973227685142e+00 3.579804309039979149e+00 -3.222560880338063072e+01
1.155340739768539148e-02 1.733406111600110711e+00 1.730696563213737438e+00 4.232965698862662052e+00 3.579859279469849387e+00 -3.220914916987361210e+01
1.155358872182350553e-02 1.734290148033975187e+00 1.729814358572501876e+00 4.233351081529381332e+00 3.579914397902688172e+00 -3.219262499014863010e+01
1.155377063586142394e-02 1.735175659180089980e+00 1.728931583455687981e+00 4.233734116286266946e+00 3.579969659556288430e+00 -3.217603615654232385e+01
1.155395314094535830e-02 1.736062648322343582e+00 1.728048237717153324e+00 4.234114798149238190e+00 3.580025066541435930e+00 -3.215938256179184407e+01
1.155413623816120561e-02 1.736951118756331347e+00 1.727164321209004427e+00 4.234493122116400166e+00 3.580080623288202979e+00 -3.214266409870938901e+01
1.155431992874018758e-02 1.737841073781769330e+00 1.726279833789178264e+00 4.234869083205190954e+00 3.580136329666082418e+00 -3.212588065969664086e+01
1.155450421392215272e-02 1.738732516707587550e+00 1.725394775316396068e+00 4.235242676427685815e+00 3.580192185561951401e+00 -3.210903213706930615e+01
1.155468909495564397e-02 1.739625450851956190e+00 1.724509145650170661e+00 4.235613896790616728e+00 3.580248190877398873e+00 -3.209211842305723650e+01
1.155487457309795768e-02 1.740519879542317572e+00 1.723622944650808453e+00 4.235982739295376831e+00 3.580304345528605214e+00 -3.207513940980445710e+01
1.155506064961520085e-02 1.741415806115417242e+00 1.722736172179412550e+00 4.236349198938039962e+00 3.580360649445526455e+00 -3.205809498936945801e+01
1.155524732578235361e-02 1.742313233917331505e+00 1.721848828097888751e+00 4.236713270709365986e+00 3.580417102571193944e+00 -3.204098505372541439e+01
1.155543460288332470e-02 1.743212166303502064e+00 1.720960912268945764e+00 4.237074949594813233e+00 3.580473704862176643e+00 -3.202380949476044236e+01
1.155562248221101915e-02 1.744112606638762886e+00 1.720072424556102098e+00 4.237434230574555372e+00 3.580530456285790475e+00 -3.200656820427764160e+01
1.155581096506739028e-02 1.745014558297374396e+00 1.719183364823686944e+00 4.237791108623485847e+00 3.580587356821258727e+00 -3.198926107399531205e+01
1.155600005276350220e-02 1.745918024663050794e+00 1.718293732936847285e+00 4.238145578711235650e+00 3.580644406458429518e+00 -3.197188799554745842e+01
1.155618974661959397e-02 1.746823009128995130e+00 1.717403528761546783e+00 4.238497635802180419e+00 3.580701605197543991e+00 -3.195444886048359834e+01
1.155638004796512817e-02 1.747729515097927067e+00 1.716512752164574440e+00 4.238847274855455538e+00 3.580758953047954218e+00 -3.193694356026919579e+01
1.155657095813886377e-02 1.748637545982115737e+00 1.715621403013545265e+00 4.239194490824966799e+00 3.580816450028239561e+00 -3.191937198628594530e+01
1.155676247848890989e-02 1.749547105203412389e+00 1.714729481176903159e+00 4.239539278659400168e+00 3.580874096165507225e+00 -3.190173402983178264e+01
1.155695461037278479e-02 1.750458196193279914e+00 1.713836986523927131e+00 4.239881633302236885e+00 3.580931891494228303e+00 -3.188402958212123650e+01
1.155714735515747486e-02 1.751370822392826154e+00 1.712943918924732856e+00 4.240221549691761460e+00 3.580989836057281828e+00 -3.186625853428578026e+01
1.155734071421950053e-02 1.752284987252835213e+00 1.712050278250277113e+00 4.240559022761076768e+00 3.581047929903400817e+00 -3.184842077737370403e+01
1.155753468904054983e-02 1.753200694231472179e+00 1.711156064374632857e+00 4.240894047449378590e+00 3.581106171007419459e+00 -3.183051620220780009e+01
1.155772928118977902e-02 1.754117946794739424e+00 1.710261277174566885e+00 4.241226618699879047e+00 3.581164555655779402e+00 -3.181254469941295326e+01
1.155792449172704343e-02 1.755036748431063831e+00 1.709365916515358519e+00 4.241556731389462875e+00 3.581223091441104955e+00 -3.179450616030723609e+01
1.155812032207574787e-02 1.755957102630059330e+00 1.708469982271561438e+00 4.241884380431579338e+00 3.581281778257302761e+00 -3.177640047559703973e+01
1.155831677366864901e-02 1.756879012891192193e+00 1.707573474318574203e+00 4.242209560734496065e+00 3.581340616012860245e+00 -3.175822753590752257e+01
1.155851384794792137e-02 1.757802482723809456e+00 1.706676392532646025e+00 4.242532267201314156e+00 3.581399604630377098e+00 -3.173998723178319636e+01
1.155871154636523360e-02 1.758727515647172890e+00 1.705778736790881656e+00 4.242852494729977941e+00 3.581458744046678078e+00 -3.172167945368805775e+01
1.155890987038181959e-02 1.759654115190493195e+00 1.704880506971241827e+00 4.243170238213291867e+00 3.581518034211417678e+00 -3.170330409200578714e+01
1.155910882146855313e-02 1.760582284892960203e+00 1.703981702952551247e+00 4.243485492538929371e+00 3.581577475086613394e+00 -3.168486103704003654e+01
1.155930840110601723e-02 1.761512028303778399e+00 1.703082324614499043e+00 4.243798252589450648e+00 3.581637066646060852e+00 -3.166635017901465687e+01
1.155950861078457702e-02 1.762443348982198899e+00 1.702182371837644093e+00 4.244108513242311531e+00 3.581696808874870186e+00 -3.164777140807390765e+01
1.155970945200445257e-02 1.763376250497554087e+00 1.701281844503417906e+00 4.244416269369880368e+00 3.581756701768416651e+00 -3.162912461428272337e+01
1.155991092627579354e-02 1.764310736429289594e+00 1.700380742494129516e+00 4.244721515839448678e+00 3.581816745331643403e+00 -3.161040968762685566e+01
1.156011303511874679e-02 1.765246810366998931e+00 1.699479065692968360e+00 4.245024247513244475e+00 3.581876939579871522e+00 -3.159162651801344524e+01
1.156031578006353269e-02 1.766184475910457019e+00 1.698576813984008504e+00 4.245324459248449145e+00 3.581937284536012012e+00 -3.157277499527080877e+01
1.156051916265051285e-02 1.767123736669655276e+00 1.697673987252211081e+00 4.245622145897202770e+00 3.581997780231958473e+00 -3.155385500914909258e+01
1.156072318443026985e-02 1.768064596264833366e+00 1.696770585383430507e+00 4.245917302306626340e+00 3.582058426707075416e+00 -3.153486644932037208e+01
1.156092784696367316e-02 1.769007058326516058e+00 1.695866608264415598e+00 4.246209923318828849e+00 3.582119224007616065e+00 -3.151580920537883657e+01
1.156113315182195379e-02 1.769951126495547200e+00 1.694962055782814003e+00 4.246500003770921516e+00 3.582180172186954614e+00 -3.149668316684119418e+01
1.156133910058677536e-02 1.770896804423121917e+00 1.694056927827177539e+00 4.246787538495033765e+00 3.582241271303959529e+00 -3.147748822314685668e+01
1.156154569485031043e-02 1.771844095770825689e+00 1.693151224286962853e+00 4.247072522318322108e+00 3.582302521424152619e+00 -3.145822426365831603e+01
1.156175293676519646e-02 1.772793004198573108e+00 1.692244945064080186e+00 4.247354950120927342e+00 3.582363911940968926e+00 -3.143889117695023216e+01
1.156196082732449323e-02 1.773743533402460271e+00 1.691338090036776265e+00 4.247634816654742629e+00 3.582425454975818102e+00 -3.141948885303613537e+01
1.156216936811331301e-02 1.774695687076305539e+00 1.690430659096435084e+00 4.247912116727982301e+00 3.582487151364553757e+00 -3.140001718109901319e+01
1.156237856077866472e-02 1.775649468923333973e+00 1.689522652136433045e+00 4.248186845149325208e+00 3.582549000955000285e+00 -3.138047605017974817e+01
1.156258840697770018e-02 1.776604882657348172e+00 1.688614069051056710e+00 4.248458996722472847e+00 3.582611003612335310e+00 -3.136086534924486813e+01
1.156279890837780266e-02 1.777561932002768463e+00 1.687704909735503689e+00 4.248728566246156468e+00 3.582673159219320169e+00 -3.134118496718648217e+01
1.156301006665667874e-02 1.778520620694663767e+00 1.686795174085889748e+00 4.248995548514159282e+00 3.582735467673975549e+00 -3.132143479282265730e+01
1.156322188350244855e-02 1.779480952478789790e+00 1.685884861999250806e+00 4.249259938315327112e+00 3.582797928890852912e+00 -3.130161471489778791e+01
1.156343436061373769e-02 1.780442931111625215e+00 1.684973973373547151e+00 4.249521730433583500e+00 3.582860542799176873e+00 -3.128172462208273430e+01
1.156364749969977096e-02 1.781406560360405678e+00 1.684062508107668776e+00 4.249780919647950128e+00 3.582923309341333962e+00 -3.126176440297514247e+01
1.156386130248046422e-02 1.782371844003161065e+00 1.683150466101438036e+00 4.250037500732554818e+00 3.582986228474146273e+00 -3.124173394609969279e+01
1.156407577068651292e-02 1.783338785828752160e+00 1.682237847255613650e+00 4.250291468456652844e+00 3.583049300166083029e+00 -3.122163313990830602e+01
1.156429090605948576e-02 1.784307389636907271e+00 1.681324651471895137e+00 4.250542817584636701e+00 3.583112524398884613e+00 -3.120146187278072958e+01
1.156450671035191488e-02 1.785277659238257097e+00 1.680410878652926820e+00 4.250791542876057427e+00 3.583175901164426858e+00 -3.118122003302435630e+01
