# x rho vel Tmat Trad
1.371118535456817070e-03 4.627804400392210304e+00 6.482555744460046121e+00 6.590371214740481776e+01 6.294085689846244946e+01
1.371120053328395063e-03 4.629875470185734976e+00 6.479655920161606630e+00 6.590554742268366795e+01 6.294085695136690362e+01
1.371121574136768828e-03 4.631949409077152247e+00 6.476754677244425551e+00 6.590735554644912497e+01 6.294085700424744090e+01
1.371123097897186151e-03 4.634026222370193793e+00 6.473852015592547637e+00 6.590913647756329397e+01 6.294085705710831036e+01
1.371124624625014946e-03 4.636105915380739795e+00 6.470947935091825975e+00 6.591089017486585533e+01 6.294085710995351235e+01
1.371126154335742826e-03 4.638188493436850024e+00 6.468042435629929976e+00 6.591261659717416421e+01 6.294085716278677012e+01
1.371127687044977747e-03 4.640273961878801146e+00 6.465135517096342710e+00 6.591431570328326472e+01 6.294085721561155111e+01
1.371129222768446712e-03 4.642362326059126687e+00 6.462227179382359132e+00 6.591598745196577624e+01 6.294085726843107409e+01
1.371130761521997289e-03 4.644453591342649013e+00 6.459317422381091411e+00 6.591763180197200711e+01 6.294085732124830201e+01
1.371132303321596522e-03 4.646547763106517515e+00 6.456406245987464487e+00 6.591924871202991199e+01 6.294085737406594916e+01
1.371133848183331587e-03 4.648644846740246805e+00 6.453493650098220513e+00 6.592083814084509186e+01 6.294085742688651663e+01
1.371135396123409570e-03 4.650744847645756685e+00 6.450579634611912638e+00 6.592240004710077983e+01 6.294085747971227107e+01
1.371136947117559957e-03 4.652847771317700776e+00 6.447664199317637568e+00 6.592393438718238485e+01 6.294085753274118389e+01
1.371138500854546033e-03 4.654953623831451281e+00 6.444747343219987989e+00 6.592544110136165614e+01 6.294085758755668536e+01
1.371140057767193665e-03 4.657062409803228498e+00 6.441829067364285066e+00 6.592692017158626072e+01 6.294085764215119383e+01
1.371141617869649091e-03 4.659174134689839875e+00 6.438909371649208069e+00 6.592837155630768109e+01 6.294085769653840146e+01
1.371143181176234186e-03 4.661288803960582428e+00 6.435988255975416017e+00 6.592979521395812981e+01 6.294085775073153144e+01
1.371144747701446035e-03 4.663406423097276488e+00 6.433065720245548569e+00 6.593119110295056373e+01 6.294085780474335223e+01
1.371146317459956713e-03 4.665526997594303893e+00 6.430141764364233126e+00 6.593255918167872665e+01 6.294085785858619175e+01
1.371147890466613718e-03 4.667650532958651510e+00 6.427216388238068845e+00 6.593389940851709241e+01 6.294085791227192317e+01
1.371149466736439971e-03 4.669777034709943209e+00 6.424289591775639963e+00 6.593521174182085076e+01 6.294085796581197201e+01
1.371151046284633168e-03 4.671906508380478940e+00 6.421361374887514906e+00 6.593649613992600678e+01 6.294085801921735879e+01
1.371152629126566646e-03 4.674038959515278258e+00 6.418431737486234745e+00 6.593775256114926719e+01 6.294085807249865638e+01
1.371154215277788947e-03 4.676174393672110519e+00 6.415500679486329183e+00 6.593898096378811147e+01 6.294085812566603977e+01
1.371155804754023823e-03 4.678312816421541065e+00 6.412568200804304119e+00 6.594018130612077755e+01 6.294085817872926469e+01
1.371157397571170014e-03 4.680454233346968529e+00 6.409634301358643427e+00 6.594135354640623348e+01 6.294085823169768190e+01
1.371158993745302335e-03 4.682598650044655919e+00 6.406698981069817833e+00 6.594249764288420579e+01 6.294085828458024423e+01
1.371160593292669724e-03 4.684746072123782135e+00 6.403762239860271599e+00 6.594361355377519374e+01 6.294085833738553504e+01
1.371162196229697193e-03 4.686896505206471275e+00 6.400824077654434063e+00 6.594470123728042665e+01 6.294085839012172556e+01
1.371163802572984529e-03 4.689049954927837049e+00 6.397884494378710762e+00 6.594576065158187816e+01 6.294085844279663888e+01
1.371165412339307374e-03 4.691206426936021856e+00 6.394943489961486982e+00 6.594679175484228040e+01 6.294085849541770727e+01
1.371167025545615929e-03 4.693365926892232309e+00 6.392001064333131310e+00 6.594779450520513819e+01 6.294085854799202195e+01
1.371168642209036033e-03 4.695528460470784538e+00 6.389057217425987645e+00 6.594876886079468647e+01 6.294085860052631176e+01
1.371170262346868736e-03 4.697694033359139709e+00 6.386111949174381408e+00 6.594971477971589024e+01 6.294085865302695026e+01
1.371171885976590074e-03 4.699862651257950219e+00 6.383165259514615109e+00 6.595063222005452985e+01 6.294085870549999129e+01
1.371173513115851944e-03 4.702034319881088109e+00 6.380217148384974557e+00 6.595152113987705889e+01 6.294085875795114049e+01
1.371175143782480798e-03 4.704209044955699248e+00 6.377267615725720873e+00 6.595238149723074628e+01 6.294085881038579089e+01
1.371176777994478945e-03 4.706386832222232641e+00 6.374316661479095814e+00 6.595321325014357683e+01 6.294085886280900155e+01
1.371178415770023251e-03 4.708567687434490168e+00 6.371364285589318222e+00 6.595401635662429385e+01 6.294085891522554022e+01
1.371180057127466658e-03 4.710751616359661220e+00 6.368410488002585801e+00 6.595479077466239914e+01 6.294085896763985488e+01
1.371181702085336445e-03 4.712938624778362673e+00 6.365455268667077782e+00 6.595553646222813882e+01 6.294085902005611644e+01
1.371183350662336185e-03 4.715128718484684178e+00 6.362498627532949591e+00 6.595625337727251747e+01 6.294085907247818312e+01
1.371185002877343788e-03 4.717321903286229023e+00 6.359540564552335518e+00 6.595694147772728400e+01 6.294085912490965029e+01
1.371186658749413024e-03 4.719518185004152322e+00 6.356581079679345159e+00 6.595760072150494580e+01 6.294085917735384328e+01
1.371188317938578640e-03 4.721717569984265062e+00 6.353620172182381509e+00 6.595823105222065408e+01 6.294085923104270819e+01
1.371189980459774438e-03 4.723920064082018477e+00 6.350657842011936616e+00 6.595883242757072651e+01 6.294085928599429991e+01
1.371191646783186373e-03 4.726125672518483256e+00 6.347694089990932653e+00 6.595940482332167676e+01 6.294085934066951893e+01
1.371193316923912395e-03 4.728334401175912305e+00 6.344728916072255309e+00 6.595994819712396406e+01 6.294085939508659067e+01
1.371194990897328658e-03 4.730546255950186740e+00 6.341762320210975190e+00 6.596046250661279942e+01 6.294085944926318632e+01
1.371196668719088657e-03 4.732761242750859410e+00 6.338794302364356703e+00 6.596094770940824503e+01 6.294085950321635892e+01
1.371198350405123225e-03 4.734979367501188641e+00 6.335824862491857168e+00 6.596140376311520015e+01 6.294085955696263568e+01
1.371200035971641400e-03 4.737200636138195975e+00 6.332854000555112606e+00 6.596183062532334418e+01 6.294085961051793987e+01
1.371201725435128912e-03 4.739425054612693700e+00 6.329881716517955503e+00 6.596222825360719355e+01 6.294085966389765474e+01
1.371203418812350127e-03 4.741652628889331922e+00 6.326908010346404154e+00 6.596259660552610171e+01 6.294085971711663774e+01
1.371205116120346101e-03 4.743883364946648307e+00 6.323932882008659995e+00 6.596293563862420228e+01 6.294085977018916367e+01
1.371206817376436097e-03 4.746117268777102716e+00 6.320956331475112933e+00 6.596324531043046591e+01 6.294085982312900285e+01
1.371208522598216283e-03 4.748354346387121616e+00 6.317978358718339571e+00 6.596352557845871445e+01 6.294085987594940690e+01
1.371210231803561249e-03 4.750594603797142490e+00 6.314998963713099656e+00 6.596377640020752153e+01 6.294085992866308743e+01
1.371211945010622274e-03 4.752838047041659131e+00 6.312018146436338739e+00 6.596399773316034043e+01 6.294085998128227288e+01
1.371213662237829277e-03 4.755084682169260724e+00 6.309035906867184629e+00 6.596418953478541880e+01 6.294086003381866590e+01
1.371215383503888649e-03 4.757334515242679807e+00 6.306052244986949162e+00 6.596435176253582711e+01 6.294086008628350015e+01
1.371217108827784987e-03 4.759587552338833127e+00 6.303067160779126432e+00 6.596448437384944441e+01 6.294086013868751195e+01
1.371218838228780660e-03 4.761843799548865164e+00 6.300080654229394561e+00 6.596458732614898679e+01 6.294086019104097574e+01
1.371220571726414943e-03 4.764103262978196085e+00 6.297092725325609486e+00 6.596466057684196471e+01 6.294086024335368279e+01
1.371222309340505317e-03 4.766365948746561720e+00 6.294103374057812061e+00 6.596470408332073987e+01 6.294086029563496965e+01
1.371224051091146602e-03 4.768631862988061521e+00 6.291112600418219181e+00 6.596471780296245413e+01 6.294086034789373230e+01
1.371225796998710956e-03 4.770901011851198525e+00 6.288120404401230878e+00 6.596470169312911480e+01 6.294086040013840488e+01
1.371227547083848529e-03 4.773173401498929103e+00 6.285126786003425003e+00 6.596465571116750937e+01 6.294086045237700233e+01
1.371229301367487023e-03 4.775449038108705579e+00 6.282131745223557218e+00 6.596457981440926233e+01 6.294086050461712034e+01
1.371231059870831482e-03 4.777727927872520652e+00 6.279135282062561885e+00 6.596447396017080678e+01 6.294086055686589987e+01
1.371232822615364505e-03 4.780010076996953572e+00 6.276137396523551182e+00 6.596433810575339862e+01 6.294086060913012659e+01
1.371234589622846679e-03 4.782295491703213663e+00 6.273138088611815100e+00 6.596417220844313078e+01 6.294086066141613145e+01
1.371236360915315498e-03 4.784584178227191842e+00 6.270137358334815225e+00 6.596397622551090478e+01 6.294086071372989721e+01
1.371238136515087096e-03 4.786876142819497915e+00 6.267135205702193623e+00 6.596375011421240231e+01 6.294086076607698743e+01
1.371239916444753860e-03 4.789171391745511208e+00 6.264131630725766620e+00 6.596349383178818471e+01 6.294086081846261749e+01
1.371241700727186819e-03 4.791469931285428530e+00 6.261126633419521248e+00 6.596320733546360771e+01 6.294086087089161907e+01
1.371243488370362884e-03 4.793771768806372791e+00 6.258120212400070770e+00 6.596289055294525383e+01 6.294086092590764281e+01
1.371245280317239792e-03 4.796076909648328446e+00 6.255112368954847568e+00 6.596254346815216252e+01 6.294086098121488959e+01
1.371247076824228320e-03 4.798385359890378510e+00 6.252103103425058706e+00 6.596216604502723158e+01 6.294086103623509132e+01
1.371248877907882283e-03 4.800697125880083682e+00 6.249092415822894431e+00 6.596175824051925929e+01 6.294086109099029613e+01
1.371250683585197418e-03 4.803012213979901190e+00 6.246080306162956397e+00 6.596132001156658475e+01 6.294086114550178479e+01
1.371252493873611599e-03 4.805330630567215877e+00 6.243066774462266544e+00 6.596085131509721577e+01 6.294086119979013461e+01
1.371254308791004838e-03 4.807652382034397931e+00 6.240051820740261768e+00 6.596035210802870097e+01 6.294086125387519104e+01
1.371256128355699284e-03 4.809977474788842855e+00 6.237035445018793034e+00 6.595982234726821503e+01 6.294086130777610322e+01
1.371257952586459224e-03 4.812305915253025645e+00 6.234017647322122713e+00 6.595926198971254450e+01 6.294086136151130262e+01
1.371259781502490865e-03 4.814637709864542536e+00 6.230998427676926354e+00 6.595867099224807362e+01 6.294086141509855281e+01
1.371261615123442988e-03 4.816972865076157184e+00 6.227977786112294467e+00 6.595804931175075581e+01 6.294086146855491393e+01
1.371263453469406075e-03 4.819311387355858400e+00 6.224955722659719193e+00 6.595739690508618480e+01 6.294086152189678529e+01
1.371265296560912963e-03 4.821653283186893901e+00 6.221932237353110295e+00 6.595671372910955199e+01 6.294086157513989832e+01
1.371267144418938195e-03 4.823998559067832481e+00 6.218907330228776509e+00 6.595599974066561799e+01 6.294086162829933073e+01
1.371268997064899317e-03 4.826347221512601315e+00 6.215881001325439748e+00 6.595525489658876950e+01 6.294086168138952075e+01
1.371270854520655145e-03 4.828699277050537475e+00 6.212853250684225337e+00 6.595447915370300507e+01 6.294086173442425292e+01
1.371272716808507068e-03 4.831054732226441217e+00 6.209824078348661125e+00 6.595367246882189249e+01 6.294086178741670068e+01
1.371274583951198394e-03 4.833413593600620395e+00 6.206793484364679259e+00 6.595283479874862564e+01 6.294086184037941223e+01
1.371276455971914571e-03 4.835775867748938417e+00 6.203761468780613519e+00 6.595196610027598183e+01 6.294086189332433179e+01
1.371278332894283400e-03 4.838141561262865764e+00 6.200728031647200211e+00 6.595106633018636444e+01 6.294086194626279251e+01
1.371280214742374602e-03 4.840510680749527950e+00 6.197693173017574608e+00 6.595013544525176030e+01 6.294086199920555202e+01
1.371282101540700253e-03 4.842883232831759699e+00 6.194656892947266513e+00 6.594917340223373969e+01 6.294086205216278529e+01
1.371283993314214135e-03 4.845259224148145805e+00 6.191619191494209140e+00 6.594818015788349896e+01 6.294086210514407753e+01
1.371285890088312382e-03 4.847638661353076195e+00 6.188580068718731120e+00 6.594715566894184633e+01 6.294086215815848107e+01
1.371287791888833483e-03 4.850021551116799223e+00 6.185539524683553836e+00 6.594609989213917345e+01 6.294086221121447267e+01
1.371289698742057632e-03 4.852407900125465190e+00 6.182497559453794089e+00 6.594501278419545542e+01 6.294086226431999620e+01
1.371291610674707376e-03 4.854797715081180520e+00 6.179454173096962322e+00 6.594389430182030765e+01 6.294086231748245552e+01
1.371293527713947618e-03 4.857191002702057503e+00 6.176409365682960839e+00 6.594274440171290053e+01 6.294086237070874290e+01
1.371295449887384747e-03 4.859587769722265804e+00 6.173363137284082036e+00 6.594156304056205897e+01 6.294086242400522480e+01
1.371297377223068157e-03 4.861988022892079542e+00 6.170315487975011060e+00 6.594035017504616292e+01 6.294086247737775608e+01
1.371299309749488514e-03 4.864391768977935016e+00 6.167266417832818703e+00 6.593910576183323258e+01 6.294086253083172267e+01
1.371301247295421888e-03 4.866799014960964342e+00 6.164215926685566060e+00 6.593782975220253206e+01 6.294086258483505958e+01
1.371303189252991465e-03 4.869209768272630967e+00 6.161164013815450424e+00 6.593652208567795014e+01 6.294086264086646310e+01
1.371305136614220984e-03 4.871624034774292511e+00 6.158110680515584967e+00 6.593518274475128749e+01 6.294086269670390976e+01
1.371307089402688806e-03 4.874041821303983113e+00 6.155055926863981952e+00 6.593381168586942920e+01 6.294086275236634265e+01
1.371309047642549003e-03 4.876463134716034098e+00 6.151999752941217814e+00 6.593240886547242496e+01 6.294086280787193033e+01
1.371311011358532011e-03 4.878887981881122826e+00 6.148942158830440263e+00 6.593097423999354589e+01 6.294086286323810242e+01
1.371312980575944192e-03 4.881316369686329537e+00 6.145883144617356741e+00 6.592950776585928452e+01 6.294086291848155668e+01
1.371314955320668055e-03 4.883748305035187087e+00 6.142822710390242413e+00 6.592800939948931216e+01 6.294086297361827320e+01
1.371316935619162252e-03 4.886183794847735129e+00 6.139760856239929510e+00 6.592647909729647893e+01 6.294086302866348603e+01
1.371318921498461581e-03 4.888622846060571625e+00 6.136697582259813544e+00 6.592491681568689899e+01 6.294086308363176130e+01
1.371320912986176335e-03 4.891065465626908804e+00 6.133632888545843542e+00 6.592332251105980845e+01 6.294086313853695458e+01
1.371322910110493818e-03 4.893511660516621120e+00 6.130566775196530038e+00 6.592169613980770748e+01 6.294086319339222513e+01
1.371324912900176614e-03 4.895961437716301212e+00 6.127499242312937966e+00 6.592003765831626083e+01 6.294086324821008560e+01
1.371326921384564100e-03 4.898414804229314079e+00 6.124430289998687549e+00 6.591834702296436888e+01 6.294086330300234522e+01
1.371328935593571149e-03 4.900871767075850371e+00 6.121359918359947194e+00 6.591662419012408236e+01 6.294086335778020214e+01
1.371330955557688780e-03 4.903332333292982348e+00 6.118288127505439711e+00 6.591486911616068767e+01 6.294086341255417949e+01
1.371332981307984370e-03 4.905796509934713612e+00 6.115214917546435203e+00 6.591308175743266418e+01 6.294086346733416804e+01
1.371335012876101446e-03 4.908264304072034179e+00 6.112140288596756399e+00 6.591126207029169848e+01 6.294086352212945457e+01
1.371337050294259242e-03 4.910735722792979097e+00 6.109064240772767995e+00 6.590941001108267017e+01 6.294086357694869349e+01
1.371339093595253357e-03 4.913210773202682624e+00 6.105986774193377542e+00 6.590752553614363762e+01 6.294086363179996368e+01
1.371341142812455317e-03 4.915689462423424416e+00 6.102907888980046103e+00 6.590560860180592329e+01 6.294086368669071163e+01
1.371343197979812793e-03 4.918171797594699690e+00 6.099827585256765161e+00 6.590365916439397154e+01 6.294086374162783670e+01
1.371345259131849601e-03 4.920657785873260082e+00 6.096745863150073497e+00 6.590167718022547660e+01 6.294086379661765562e+01
1.371347326303665485e-03 4.923147434433176706e+00 6.093662722789050967e+00 6.589966260561133993e+01 6.294086385166592379e+01
1.371349399530936335e-03 4.925640750465896112e+00 6.090578164305308739e+00 6.589761539685561331e+01 6.294086390677784237e+01
1.371351478849914401e-03 4.928137741180294462e+00 6.087492187832998169e+00 6.589553551025559841e+01 6.294086396195809385e+01
1.371353564297427647e-03 4.930638413802732600e+00 6.084404793508805476e+00 6.589342290210178987e+01 6.294086401721080648e+01
1.371355655910880180e-03 4.933142775577113781e+00 6.081315981471950849e+00 6.589127752867784693e+01 6.294086407253961113e+01
1.371357753728252469e-03 4.935650833764943179e+00 6.078225751864182236e+00 6.588909934626067866e+01 6.294086412794761287e+01
1.371359857788100479e-03 4.938162595645376740e+00 6.075134104829784221e+00 6.588688831112037292e+01 6.294086418343744072e+01
1.371361968129556968e-03 4.940678068515286903e+00 6.072041040515565591e+00 6.588464437952019637e+01 6.294086423901123339e+01
1.371364084792330408e-03 4.943197259689316780e+00 6.068946559070862889e+00 6.588236750771663708e+01 6.294086429467065358e+01
1.371366207572360290e-03 4.945720176732513629e+00 6.065850660362285929e+00 6.588005764576317347e+01 6.294086435095083232e+01
1.371368336600509814e-03 4.948246826909897145e+00 6.062753344649650877e+00 6.587771475218499972e+01 6.294086440765589430e+01
1.371370472137267661e-03 4.950777217381270745e+00 6.059654612345613423e+00 6.587533878877306392e+01 6.294086446430748083e+01
1.371372614221029332e-03 4.953311355536283322e+00 6.056554463605280603e+00 6.587292971166492350e+01 6.294086452091337236e+01
1.371374762890783822e-03 4.955849248782629779e+00 6.053452898586310305e+00 6.587048747699175522e+01 6.294086457748086616e+01
1.371376918186112317e-03 4.958390904546114974e+00 6.050349917448907711e+00 6.586801204087839778e+01 6.294086463401684028e+01
1.371379080147190144e-03 4.960936330270708794e+00 6.047245520355822634e+00 6.586550335944330925e+01 6.294086469052773225e+01
1.371381248814785040e-03 4.963485533418613649e+00 6.044139707472345968e+00 6.586296138879856699e+01 6.294086474701954614e+01
1.371383424230258451e-03 4.966038521470308886e+00 6.041032478966315900e+00 6.586038608504991032e+01 6.294086480349789525e+01
1.371385606435564664e-03 4.968595301924625396e+00 6.037923835008107254e+00 6.585777740429668370e+01 6.294086485996798075e+01
1.371387795473251025e-03 4.971155882298793571e+00 6.034813775770637712e+00 6.585513530263189352e+01 6.294086491643462011e+01
1.371389991386458371e-03 4.973720270128509924e+00 6.031702301429361590e+00 6.585245973614215131e+01 6.294086497290226134e+01
1.371392194218920384e-03 4.976288472967993926e+00 6.028589412162269845e+00 6.584975066090773055e+01 6.294086502937497585e+01
1.371394404014964017e-03 4.978860498390051958e+00 6.025475108149887404e+00 6.584700803300250982e+01 6.294086508585648687e+01
1.371396620819509502e-03 4.981436353986131493e+00 6.022359389575274946e+00 6.584423180849400126e+01 6.294086514235017660e+01
1.371398844678069695e-03 4.984016047366389479e+00 6.019242256624020904e+00 6.584142194344339316e+01 6.294086519885910036e+01
1.371401075636751376e-03 4.986599586159746522e+00 6.016123709484249460e+00 6.583857839390545053e+01 6.294086525538600085e+01
1.371403313742253953e-03 4.989186978013952611e+00 6.013003748346611665e+00 6.583570111592861451e+01 6.294086531193329392e+01
1.371405559041870108e-03 4.991778230595643961e+00 6.009882373404287215e+00 6.583279006555493140e+01 6.294086536850311830e+01
1.371407811583485580e-03 4.994373351590411403e+00 6.006759584852979117e+00 6.582984519882009522e+01 6.294086542509732141e+01
1.371410071365541071e-03 4.996972348740142067e+00 6.003635382846120194e+00 6.582686647077105135e+01 6.294086548180220575e+01
1.371412338247948552e-03 4.999575229909610563e+00 6.000509767415257656e+00 6.582385383371709509e+01 6.294086553893939140e+01
1.371414612572970050e-03 5.002182002623653645e+00 5.997382739025677978e+00 6.582080724941920380e+01 6.294086559601456088e+01
1.371416894386405082e-03 5.004792674647547734e+00 5.994254297879120230e+00 6.581772667380005259e+01 6.294086565303607728e+01
1.371419183734800835e-03 5.007407253765720156e+00 5.991124444179989794e+00 6.581461206277899123e+01 6.294086571001184893e+01
1.371421480665451290e-03 5.010025747781815753e+00 5.987993178135356587e+00 6.581146337227202991e+01 6.294086576694929391e+01
1.371423785226398096e-03 5.012648164518759941e+00 5.984860499954947954e+00 6.580828055819183930e+01 6.294086582385536843e+01
1.371426097466429917e-03 5.015274511818824443e+00 5.981726409851150450e+00 6.580506357644772208e+01 6.294086588073658817e+01
1.371428417435082868e-03 5.017904797543684126e+00 5.978590908039009832e+00 6.580181238294568402e+01 6.294086593759904247e+01
1.371430745182640508e-03 5.020539029574485390e+00 5.975453994736226626e+00 6.579852693358836291e+01 6.294086599444837304e+01
1.371433080760133200e-03 5.023177215811910123e+00 5.972315670163155232e+00 6.579520718427505699e+01 6.294086605128983791e+01
1.371435424219339186e-03 5.025819364176238757e+00 5.969175934542799489e+00 6.579185309090173917e+01 6.294086610812829008e+01
1.371437775612783941e-03 5.028465482607414216e+00 5.966034788100817998e+00 6.578846460936104279e+01 6.294086616496817754e+01
1.371440134993739740e-03 5.031115579065106758e+00 5.962892231065514359e+00 6.578504169554223324e+01 6.294086622181360013e+01
1.371442502416226738e-03 5.033769661528783246e+00 5.959748263667837165e+00 6.578158430533125056e+01 6.294086627866828110e+01
1.371444877935012107e-03 5.036427737997763110e+00 5.956602886141384445e+00 6.577809239461072366e+01 6.294086633553559551e+01
1.371447261605610469e-03 5.039089816491293838e+00 5.953456098722393897e+00 6.577456591925988505e+01 6.294086639241859871e+01
1.371449653484283458e-03 5.041755905048607822e+00 5.950307901649746434e+00 6.577100483515468454e+01 6.294086644932000496e+01
1.371452053628040594e-03 5.044426011728994297e+00 5.947158295164962638e+00 6.576740909816768976e+01 6.294086650624221591e+01
1.371454462094637760e-03 5.047100144611865069e+00 5.944007279512199204e+00 6.576377866416814300e+01 6.294086656318734896e+01
1.371456878942579156e-03 5.049778311796816688e+00 5.940854854938249829e+00 6.576011348902196119e+01 6.294086662015723022e+01
1.371459303742718263e-03 5.052460521607812893e+00 5.937701021452670425e+00 6.575641352327883737e+01 6.294086667761207821e+01
1.371461736997849068e-03 5.055146782000222494e+00 5.934545779525236320e+00 6.575267872761479282e+01 6.294086673513740493e+01
1.371464178919985788e-03 5.057837101071352315e+00 5.931389129484892386e+00 6.574890905953121489e+01 6.294086679259216766e+01
1.371466629561515771e-03 5.060531487005953011e+00 5.928231071584420420e+00 6.574510447478159847e+01 6.294086684998573133e+01
1.371469088975894738e-03 5.063229948009173143e+00 5.925071606079394648e+00 6.574126492911959474e+01 6.294086690732689959e+01
1.371471557217647866e-03 5.065932492306626678e+00 5.921910733228180845e+00 6.573739037829899701e+01 6.294086696462400710e+01
1.371474034342369573e-03 5.068639128144460493e+00 5.918748453291933664e+00 6.573348077807376910e+01 6.294086702188486271e+01
1.371476520406722218e-03 5.071349863789421875e+00 5.915584766534595751e+00 6.572953608419803118e+01 6.294086707911680634e+01
1.371479015468437829e-03 5.074064707528925133e+00 5.912419673222896854e+00 6.572555625242607391e+01 6.294086713632670893e+01
1.371481519586317463e-03 5.076783667671126210e+00 5.909253173626344946e+00 6.572154123851233010e+01 6.294086719352097248e+01
1.371484032820230762e-03 5.079506752544984849e+00 5.906085268017235101e+00 6.571749099821140305e+01 6.294086725070556554e+01
1.371486555231116178e-03 5.082233970500339204e+00 5.902915956670633513e+00 6.571340548727802400e+01 6.294086730788603035e+01
1.371489086880981834e-03 5.084965329907967124e+00 5.899745239864392587e+00 6.570928466146713731e+01 6.294086736506748281e+01
1.371491627832904011e-03 5.087700839159669641e+00 5.896573117879130521e+00 6.570512847653380106e+01 6.294086742225463382e+01
1.371494178151028446e-03 5.090440506668326037e+00 5.893399590998242843e+00 6.570093688823324385e+01 6.294086747945181770e+01
1.371496737900569250e-03 5.093184340867970228e+00 5.890224659507897975e+00 6.569670985232086480e+01 6.294086753666297085e+01
1.371499307147810206e-03 5.095932350213869810e+00 5.887048323697024799e+00 6.569244732455220515e+01 6.294086759389168151e+01
1.371501885960103471e-03 5.098684543182575801e+00 5.883870583857328640e+00 6.568814926068297666e+01 6.294086765114118265e+01
1.371504474405870443e-03 5.101440928272020336e+00 5.880691440283268179e+00 6.568381561646904743e+01 6.294086770841436618e+01
1.371507072554601324e-03 5.104201514001561968e+00 5.877510893272074988e+00 6.567944634766642764e+01 6.294086776571382558e+01
1.371509679966666445e-03 5.106966309041419017e+00 5.874328942974957890e+00 6.567504140670470747e+01 6.294086782332934860e+01
1.371512296563959883e-03 5.109735321992264545e+00 5.871145589651232122e+00 6.567060074836393824e+01 6.294086788134737276e+01
1.371514923300565453e-03 5.112508561214799130e+00 5.867960833863445913e+00 6.566612433414751138e+01 6.294086793927284162e+01
1.371517560231542195e-03 5.115286035319508429e+00 5.864774675914316227e+00 6.566161211969013323e+01 6.294086799711767100e+01
1.371520207413669994e-03 5.118067752938525672e+00 5.861587116109507889e+00 6.565706406063088707e+01 6.294086805489320113e+01
1.371522864905449796e-03 5.120853722725694723e+00 5.858398154757639809e+00 6.565248011261327576e+01 6.294086811261013281e+01
1.371525532767103178e-03 5.123643953356655345e+00 5.855207792170275205e+00 6.564786023128520753e+01 6.294086817027859837e+01
1.371528211060572561e-03 5.126438453528906258e+00 5.852016028661923386e+00 6.564320437229901017e+01 6.294086822790813329e+01
1.371530899849521213e-03 5.129237231961885080e+00 5.848822864550034417e+00 6.563851249131140264e+01 6.294086828550772594e+01
1.371533599199333247e-03 5.132040297397038486e+00 5.845628300154998236e+00 6.563378454398352346e+01 6.294086834308580336e+01
1.371536309177113187e-03 5.134847658597896825e+00 5.842432335800141985e+00 6.562902048598091653e+01 6.294086840065025967e+01
1.371539029851687056e-03 5.137659324350147827e+00 5.839234971811728236e+00 6.562422027297355953e+01 6.294086845820847742e+01
1.371541761293601069e-03 5.140475303461714773e+00 5.836036208518948776e+00 6.561938386063579287e+01 6.294086851576731334e+01
1.371544503575122722e-03 5.143295604762823103e+00 5.832836046253929929e+00 6.561451120464640496e+01 6.294086857333314811e+01
1.371547256770239923e-03 5.146120237106086570e+00 5.829634485351717466e+00 6.560960226068856116e+01 6.294086863091187212e+01
1.371550020954661860e-03 5.148949209366571189e+00 5.826431526150289919e+00 6.560465698444986060e+01 6.294086868850890681e+01
1.371552796205818131e-03 5.151782530441880503e+00 5.823227168990541713e+00 6.559967533162232201e+01 6.294086874612924731e+01
1.371555582602859182e-03 5.154620209252222196e+00 5.820021414216292044e+00 6.559465725790232682e+01 6.294086880377741977e+01
1.371558380226656519e-03 5.157462254740496910e+00 5.816814262174271555e+00 6.558960271899070449e+01 6.294086886145755244e+01
1.371561189159802279e-03 5.160308675872359530e+00 5.813605713214132109e+00 6.558451167059268982e+01 6.294086891917336146e+01
1.371564009486609444e-03 5.163159481636307113e+00 5.810395767688432578e+00 6.557938406841792300e+01 6.294086897692815796e+01
1.371566839418546886e-03 5.166014681399217601e+00 5.807184425553061580e+00 6.557421985915637208e+01 6.294086903550613954e+01
1.371569681251570997e-03 5.168874283777176615e+00 5.803971687637442756e+00 6.556901900915667625e+01 6.294086909398971130e+01
1.371572535054951672e-03 5.171738297831379505e+00 5.800757554298453300e+00 6.556378147404441847e+01 6.294086915238948876e+01
1.371575400892549937e-03 5.174606732647535345e+00 5.797542025894362183e+00 6.555850720941528209e+01 6.294086921071873064e+01
1.371578278830920409e-03 5.177479597334403216e+00 5.794325102786562987e+00 6.555319617087404538e+01 6.294086926898999224e+01
1.371581168939312381e-03 5.180356901023878358e+00 5.791106785339560581e+00 6.554784831403458156e+01 6.294086932721509697e+01
1.371584071289669174e-03 5.183238652871070329e+00 5.787887073920968461e+00 6.554246359451985882e+01 6.294086938540518616e+01
1.371586985956628349e-03 5.186124862054373175e+00 5.784665968901515853e+00 6.553704196796191184e+01 6.294086944357073321e+01
1.371589913017521277e-03 5.189015537775553355e+00 5.781443470655035277e+00 6.553158339000192711e+01 6.294086950172153649e+01
1.371592852552373787e-03 5.191910689259826128e+00 5.778219579558462549e+00 6.552608781629012924e+01 6.294086955986674781e+01
1.371595804643906168e-03 5.194810325755931046e+00 5.774994295991837667e+00 6.552055520248588039e+01 6.294086961801490077e+01
1.371598769377532518e-03 5.197714456536221661e+00 5.771767620338290605e+00 6.551498550425759504e+01 6.294086967617389661e+01
