time,n_e,n_HI,n_HII,n_gamma,Egas,gas_temp
3850.0,57.681295057199186,42.3187049429008,57.68129505719917,4942.31870358028,2.070973200004141e-11,634.1906309423789
3900.0,58.148937318139005,41.85106268196098,58.14893731813899,4941.8510612757345,2.070973200004141e-11,632.3153458753414
3950.0,58.611368627751304,41.388631372348684,58.61136862775129,4941.388629921814,2.070973200004141e-11,630.4718310251093
4000.0,59.06864800274519,40.931351997354795,59.06864800274518,4940.931350501809,2.070973200004141e-11,628.6593948947836
4050.0,59.52083377054208,40.479166229557904,59.52083377054207,4940.479164688304,2.070973200004141e-11,626.8773653977967
4100.0,59.96798357778345,40.03201642231654,59.967983577783436,4940.032014834658,2.070973200004141e-11,625.1250891808177
4150.0,60.410154398723876,39.58984560137611,60.41015439872386,4939.589843966621,2.070973200004141e-11,623.401930974846
4200.0,60.84740254351066,39.152597456589326,60.84740254351065,4939.152595774046,2.070973200004141e-11,621.7072729731331
4250.0,61.27978366635235,38.720216333747636,61.27978366635234,4938.720214602728,2.070973200004141e-11,620.0405142346485
4300.0,61.70735277357731,38.292647226522675,61.7073527735773,4938.292645446342,2.070973200004141e-11,618.4010701118716
4350.0,62.13016423158435,37.869835768515635,62.13016423158434,4937.869833938492,2.070973200004141e-11,616.7883717017628
4400.0,62.54827177468701,37.45172822541298,62.548271774686995,4937.451726344866,2.070973200004141e-11,615.2018653188231
4450.0,62.96172851285282,37.038271487247165,62.96172851285281,4937.038269555503,2.070973200004141e-11,613.6410119892143
4500.0,63.37058693933969,36.6294130607603,63.370586939339674,4936.629411077144,2.070973200004141e-11,612.1052869649619
4550.0,63.774898938230315,36.22510106186967,63.7748989382303,4936.225099025713,2.070973200004141e-11,610.5941792573179
4600.0,64.17471579186669,35.82528420823331,64.17471579186667,4935.825282118869,2.0709732000041413e-11,609.107191188408
4650.0,64.5700881881858,35.42991181191416,64.57008818818579,4935.429909668678,2.0709732000041407e-11,607.6438379603301
4700.0,64.96106622795845,35.03893377214151,64.96106622795844,4935.038931574375,2.0709732000041403e-11,606.2036472409197
4750.0,65.34769943193197,34.652300568168,65.34769943193196,4934.652298315214,2.070973200004141e-11,604.7861587654329
4800.0,65.73003674787898,34.269963252220975,65.73003674787897,4934.269960943426,2.0709732000041403e-11,603.3909239534362
4850.0,66.1081265575532,33.89187344254676,66.10812655755319,4933.8918710772605,2.0709732000041403e-11,602.0175055402344
4900.0,66.48201668355371,33.517983316546264,66.4820166835537,4933.517980894123,2.0709732000041407e-11,600.6654772221932
4950.0,66.85175439609898,33.148245604001,66.85175439609897,4933.148243123798,2.0709732000041407e-11,599.334423315348
5000.0,67.21738641971235,32.78261358038761,67.21738641971234,4932.782611041766,2.0709732000041403e-11,598.0239384267263
5050.0,67.57895893981974,32.42104106028024,67.57895893981973,4932.421038462605,2.0709732000041407e-11,596.733627137831
5100.0,67.93651760926116,32.06348239083883,67.93651760926114,4932.063479733477,2.070973200004141e-11,595.4631036997623
5150.0,68.29010755471742,31.70989244538255,68.29010755471741,4931.7098897277065,2.0709732000041407e-11,594.2119917394834
5200.0,68.63977338305305,31.360226617046937,68.63977338305304,4931.360223838434,2.070973200004141e-11,592.9799239767591
5250.0,68.98555918757653,31.014440812523464,68.98555918757651,4931.014437972351,2.070973200004141e-11,591.7665419513113
5300.0,69.32750855421952,30.672491445880464,69.3275085542195,4930.6724885435315,2.070973200004141e-11,590.5714957597716
5350.0,69.6656645676358,30.334335432464176,69.66566456763577,4930.334332467327,2.0709732000041403e-11,589.3944438020154
5400.0,70.0000698172213,29.999930182878675,70.00006981722127,4929.999927154344,2.0709732000041403e-11,588.2350525364959
5450.0,70.33076640305624,29.66923359704372,70.33076640305622,4929.669230504506,2.07097320000414e-11,587.0929962442001
5500.0,70.65779594177074,29.342204058329244,70.65779594177071,4929.342200901187,2.0709732000041403e-11,585.9679568008827
5550.0,70.98119957233457,29.018800427765367,70.98119957233455,4929.018797205423,2.0709732000041397e-11,584.8596234572323
5600.0,71.30101796177289,28.69898203832707,71.30101796177286,4928.698978750188,2.0709732000041397e-11,583.7676926266563
5650.0,71.61729131080784,28.38270868929213,71.61729131080781,4928.382705334769,2.0709732000041403e-11,582.6918676803755
5700.0,71.9300593594284,28.06994064067156,71.93005935942837,4928.0699372191775,2.0709732000041397e-11,581.6318587495324
5750.0,72.23936139238859,27.760638607711357,72.23936139238856,4927.760635118665,2.0709732000041397e-11,580.5873825340425
5800.0,72.54523624463543,27.45476375546453,72.5452362446354,4927.454760198288,2.07097320000414e-11,579.558162117913
5850.0,72.84772230666735,27.152277693432605,72.84772230666732,4927.152274067553,2.0709732000041397e-11,578.5439267907826
5900.0,73.14685752982464,26.85314247027531,73.14685752982462,4926.853138775123,2.0709732000041397e-11,577.5444118754343
5950.0,73.44267943151219,26.557320568587762,73.44267943151216,4926.557316803597,2.07097320000414e-11,576.559358561049
6000.0,73.73522510035589,26.264774899744047,73.73522510035586,4926.264771064352,2.0709732000041394e-11,575.5885137419812
6050.0,74.0245312012937,25.975468798806254,74.02453120129367,4925.975464892456,2.0709732000041397e-11,574.6316298618425
6100.0,74.31063398060176,25.689366019498188,74.31063398060174,4925.689362041637,2.0709732000041397e-11,573.6884647626898
6150.0,74.59356927085734,25.406430729242604,74.59356927085732,4925.406426679319,2.0709732000041397e-11,572.7587815391228
6200.0,74.8733724958386,25.126627504261347,74.87337249583857,4925.1266233817305,2.0709732000041397e-11,571.8423483971092
6250.0,75.15007867536261,24.849921324737316,75.15007867536258,4924.849917129057,2.0709732000041394e-11,570.9389385173556
6300.0,75.42372243006248,24.576277570037448,75.42372243006245,4924.57627330067,2.070973200004139e-11,570.0483299230564
6350.0,75.69433798610397,24.30566201399597,75.69433798610395,4924.305657670409,2.0709732000041397e-11,569.1703053518562
6400.0,75.96195917984308,24.038040820256874,75.96195917984305,4924.03803640192,2.07097320000414e-11,568.3046521318706
6450.0,76.22661946242492,23.773380537675006,76.22661946242489,4923.773376044063,2.070973200004139e-11,567.4511620616158
6500.0,76.48835190432506,23.511648095774863,76.48835190432503,4923.511643526366,2.070973200004139e-11,566.609631293705
6550.0,76.74718919983371,23.2528108002662,76.74718919983368,4923.252806154543,2.070973200004139e-11,565.7798602221701
6600.0,77.003163671484,22.996836328615924,77.00316367148397,4922.996831606065,2.0709732000041394e-11,564.9616533732832
6650.0,77.25630727442474,22.743692725675206,77.25630727442471,4922.743687925787,2.0709732000041397e-11,564.1548192997471
6700.0,77.50665160073868,22.493348399361256,77.50665160073865,4922.493343521629,2.0709732000041394e-11,563.3591704781358
6750.0,77.75422788370697,22.24577211639295,77.75422788370695,4922.245767160316,2.070973200004139e-11,562.5745232094686
6800.0,77.9990670020204,22.000932998079506,77.99906700202037,4922.000927963159,2.070973200004139e-11,561.8006975228061
6850.0,78.24119948393827,21.758800516161614,78.24119948393825,4921.758795401904,2.0709732000041387e-11,561.0375170817623
6900.0,78.48065551139572,21.519344488704185,78.4806555113957,4921.519339294619,2.070973200004139e-11,560.2848090938296
6950.0,78.71746492405984,21.28253507604008,78.71746492405981,4921.282529801642,2.070973200004139e-11,559.5424042224173
7000.0,78.95165722333579,21.048342776764127,78.95165722333576,4921.048337421572,2.070973200004139e-11,558.810136501512
7050.0,79.18326157632323,20.816738423776684,79.1832615763232,4920.816732987312,2.070973200004139e-11,558.0878432528647
7100.0,79.41230681972374,20.587693180376174,79.41230681972371,4920.587687662165,2.070973200004139e-11,557.3753650056223
7150.0,79.63882146370007,20.36117853639985,79.63882146370004,4920.361172935973,2.070973200004139e-11,556.6725454183156
7200.0,79.86283369568777,20.137166304412144,79.86283369568774,4920.137160621302,2.070973200004139e-11,555.9792312031268
7250.0,80.08437138415988,19.91562861594004,80.08437138415985,4919.915622849684,2.070973200004139e-11,555.295272052355
7300.0,80.3034620823452,19.696537917754718,80.30346208234518,4919.696532067894,2.070973200004139e-11,554.6205205670101
7350.0,80.52013303190097,19.479866968198937,80.52013303190094,4919.479861034279,2.070973200004139e-11,553.9548321874594
7400.0,80.73441116654037,19.26558883355955,80.73441116654034,4919.265582815128,2.070973200004139e-11,553.2980651260602
7450.0,80.94632311561548,19.053676884484428,80.94632311561546,4919.053670781094,2.070973200004139e-11,552.6500803017133
7500.0,81.15589520765651,18.844104792443396,81.15589520765649,4918.844098603653,2.070973200004139e-11,552.01074127627
7550.0,81.36315347386753,18.636846526232368,81.3631534738675,4918.6368402516,2.0709732000041387e-11,551.3799141927344
7600.0,81.56812365157954,18.43187634852036,81.56812365157951,4918.43186998761,2.070973200004139e-11,550.7574677152032
7650.0,81.7708311876614,18.229168812438516,81.77083118766137,4918.229162364819,2.070973200004139e-11,550.1432729704815
7700.0,81.97130124188902,18.02869875821089,81.971301241889,4918.028692223454,2.070973200004139e-11,549.537203491324
7750.0,82.16955869027369,17.830441309826202,82.16955869027366,4917.830434687507,2.0709732000041387e-11,548.939135161248
7800.0,82.36562812834974,17.63437187175016,82.36562812834971,4917.634365161446,2.0709732000041387e-11,548.3489461608665
7850.0,82.55953387442217,17.440466125677716,82.55953387442214,4917.440459326972,2.0709732000041384e-11,547.7665169156954
7900.0,82.75129997277503,17.24870002732485,82.751299972775,4917.248693139803,2.0709732000041384e-11,547.1917300453812
7950.0,82.94095019684065,17.059049803259217,82.94095019684062,4917.059042826511,2.070973200004138e-11,546.6244703143136
8000.0,83.12850805233056,16.871491947769307,83.12850805233053,4916.871484881389,2.070973200004138e-11,546.0646245835709
8050.0,83.31399678032844,16.686003219771433,83.31399678032841,4916.685996063356,2.0709732000041384e-11,545.5120817641593
8100.0,83.49743936034565,16.502560639754225,83.49743936034562,4916.502553392902,2.0709732000041384e-11,544.9667327715077
8150.0,83.67885851333988,16.32114148676002,83.67885851333985,4916.321134149077,2.0709732000041387e-11,544.4284704811733
8200.0,83.85827670469718,16.14172329540271,83.85827670469715,4916.141715866495,2.0709732000041384e-11,543.8971896857267
8250.0,84.03571614717829,15.964283852921602,84.03571614717826,4915.964276332401,2.070973200004139e-11,543.3727870527747
8300.0,84.21119880382912,15.78880119627076,84.21119880382909,4915.7887935837525,2.0709732000041384e-11,542.8551610840881
8350.0,84.38474639085648,15.615253609243405,84.38474639085645,4915.615245904343,2.0709732000041387e-11,542.3442120758023
8400.0,84.55638038046895,15.443619619630919,84.55638038046892,4915.443611821971,2.0709732000041384e-11,541.8398420796535
8450.0,84.72612200368387,15.273877996415992,84.72612200368384,4915.273870105622,2.070973200004138e-11,541.3419548652223
8500.0,84.8939922531004,15.106007746999481,84.89399225310036,4915.105999762699,2.0709732000041384e-11,540.8504558831547
8550.0,85.06001188563934,14.939988114460538,85.06001188563931,4914.939980036286,2.0709732000041384e-11,540.3652522293277
8600.0,85.2242014252503,14.775798574849587,85.22420142525027,4914.775790402436,2.0709732000041387e-11,539.8862526099339
8650.0,85.3865811655862,14.613418834513709,85.38658116558616,4914.613410567498,2.070973200004139e-11,539.4133673074568
8700.0,85.54717117264586,14.452828827454042,85.54717117264583,4914.452820465478,2.070973200004139e-11,538.9465081475112
8750.0,85.70599128738512,14.294008712714783,85.70599128738509,4914.294000255423,2.0709732000041387e-11,538.4855884665203
8800.0,85.86306112829655,14.136938871803341,85.86306112829652,4914.136930318845,2.0709732000041387e-11,538.0305230802084
8850.0,86.01840009395855,13.98159990614133,86.01840009395852,4913.981591257167,2.0709732000041387e-11,537.5812282528816
8900.0,86.17202736555396,13.827972634545922,86.17202736555393,4913.827963889209,2.0709732000041384e-11,537.1376216674777
8950.0,86.32396190935864,13.6760380907412,86.32396190935862,4913.676029248701,2.0709732000041378e-11,536.6996223963582
9000.0,86.47422247920066,13.525777520899181,86.47422247920063,4913.525768581815,2.0709732000041378e-11,536.2671508728253
9050.0,86.62282761888981,13.377172381210043,86.62282761888979,4913.377163344748,2.070973200004138e-11,535.8401288633374
9100.0,86.76979566461863,13.230204335481242,86.7697956646186,4913.230195201307,2.070973200004138e-11,535.418479440411
9150.0,86.91514474733472,13.084855252765152,86.9151447473347,4913.08484602055,2.0709732000041384e-11,535.0021269561805
9200.0,87.05889279508507,12.941107205014829,87.05889279508504,4912.941097874432,2.070973200004139e-11,534.5909970166034
9250.0,87.2010575353323,12.798942464767586,87.20105753533227,4912.798933035492,2.0709732000041384e-11,534.1850164562907
9300.0,87.34165649724389,12.658343502856006,87.34165649724386,4912.658333974568,2.070973200004139e-11,533.7841133139427
9350.0,87.48070701395386,12.519292986146038,87.48070701395383,4912.51928335853,2.070973200004139e-11,533.3882168083769
9400.0,87.61822622479802,12.381773775301859,87.618226224798,4912.381764048041,2.0709732000041387e-11,532.9972573151283
9450.0,87.75423107752272,12.245768922577145,87.75423107752269,4912.24575909536,2.070973200004138e-11,532.6111663436079
9500.0,87.88873833046743,12.111261669632421,87.8887383304674,4912.111251742151,2.0709732000041378e-11,532.2298765148023
9550.0,88.02176455472166,11.97823544537818,88.02176455472163,4911.978225417327,2.0709732000041374e-11,531.8533215395009
9600.0,88.1533261362564,11.846673863843424,88.15332613625637,4911.846663734918,2.0709732000041374e-11,531.4814361970355
9650.0,88.28343927803049,11.71656072206932,88.28343927803046,4911.716550491971,2.0709732000041368e-11,531.1141563145171
9700.0,88.41212000207217,11.58787999802766,88.41212000207214,4911.5878696664595,2.070973200004137e-11,530.7514187465594
9750.0,88.53938415153603,11.460615848563808,88.539384151536,4911.460605415232,2.0709732000041374e-11,530.3931613554714
9800.0,88.665247392736,11.334752607363844,88.66524739273598,4911.334742071976,2.0709732000041378e-11,530.0393229919094
9850.0,88.78972521715433,11.210274782945556,88.7897252171543,4911.210264145214,2.0709732000041387e-11,529.6898434759759
9900.0,88.91283294342682,11.087167056673069,88.91283294342679,4911.087156316312,2.0709732000041387e-11,529.3446635787508
9950.0,89.03458571930518,10.965414280794706,89.03458571930516,4910.965403437522,2.0709732000041387e-11,529.0037250042467
10000.0,89.15499852359598,10.845001476503924,89.15499852359595,4910.844990530038,2.070973200004139e-11,528.6669703717752
