t,Tgas,Trad
0.75,0.7557037003364908,0.7030386838435472
0.76,0.7548962950595646,0.7036188553164124
0.77,0.7541105529756581,0.7041820858452336
0.78,0.7533458694692887,0.7047289267106117
0.79,0.7526016408619464,0.7052599202801315
0.8,0.751877265707694,0.7057755995158095
0.81,0.7511721808890569,0.7062764627766275
0.8200000000000001,0.7504858553027715,0.7067629789485281
0.8300000000000001,0.7498177588087862,0.7072356099571504
0.84,0.7491673629400792,0.7076948105840251
0.85,0.7485341712365893,0.7081410074170089
0.86,0.747917715813704,0.7085746017481798
0.87,0.7473175297731665,0.708995989359301
0.88,0.7467331460954041,0.7094055615342629
0.89,0.7461641202133784,0.7098036894972745
0.9,0.7456100451624947,0.7101907141771028
0.91,0.7450705168908672,0.7105669707804532
0.92,0.74454513134661,0.7109327910053168
0.93,0.7440334845496575,0.7112885031538166
0.9400000000000001,0.7435351895616978,0.7116344205162092
0.9500000000000001,0.7430498973301884,0.711970827164462
0.96,0.7425772638094572,0.7122980010145764
0.97,0.7421169449538323,0.7126162174295263
0.98,0.7416685967176413,0.7129257493337421
0.99,0.7412318805764989,0.7132268635183628
1.,0.7408064907702502,0.7135198020209336
1.01,0.7403921333812034,0.7138047967412122
1.02,0.7399885144990648,0.7140820777019753
1.03,0.7395953402135411,0.7143518731355434
1.04,0.7392123177105929,0.7146144088110167
1.05,0.7388391754654078,0.7148698942949945
1.06,0.7384756609953073,0.7151185246355849
1.07,0.7381215224643612,0.7153604930556711
1.08,0.7377765080366395,0.7155959914549275
1.09,0.7374403659257237,0.7158252104323634
1.1,0.7371128546472265,0.7160483323592367
1.11,0.7367937549969975,0.7162655233139646
1.12,0.7364828506223731,0.7164769464037669
1.1300000000000001,0.7361799251706898,0.716682763752407
1.1400000000000001,0.735884762289284,0.7168831365410316
1.1500000000000001,0.735597149043957,0.7170782227297662
1.16,0.7353168922184329,0.7172681660623349
1.17,0.7350438055363093,0.7174531048039099
1.18,0.7347777027240125,0.7176331764832367
1.19,0.7345183975079688,0.7178085179243955
1.2,0.7342657043165758,0.717979264801457
1.21,0.7340194506634666,0.7181455433092582
1.22,0.7337794754837895,0.7183074713422549
1.23,0.7335456180818837,0.7184651659944135
1.24,0.7333177177620883,0.7186187438307092
1.25,0.7330956137634379,0.7187683209523111
1.26,0.732879148375737,0.7189140109203477
1.27,0.7326681816541663,0.7190559148871448
1.28,0.7324625779741197,0.7191941306852929
1.29,0.7322622017109918,0.7193287557538988
1.3,0.7320669172401763,0.7194598871539597
1.31,0.7318765889370674,0.7195876215832488
1.32,0.731691081196444,0.719712055377721
1.33,0.7315102649097641,0.7198332801839983
1.34,0.731334025955155,0.71995137729584
1.35,0.7311622522290496,0.7200664263744089
1.36,0.7309948316278814,0.72017850681305
1.37,0.7308316520480832,0.7202876977475706
1.3800000000000001,0.7306726013860882,0.720394078066206
1.3900000000000001,0.7305175675428239,0.7204977264162707
1.4000000000000001,0.7303664431282308,0.720598718070295
1.41,0.730219133320941,0.7206971196924
1.42,0.7300755452827641,0.7207929964302224
1.43,0.7299355861755101,0.7208864132481959
1.44,0.7297991631609891,0.7209774349344767
1.45,0.729666183401011,0.7210661261076664
1.46,0.7295365540575818,0.7211525512231994
1.47,0.7294101856580458,0.7212367723372806
1.48,0.729286999230869,0.721318844363483
1.49,0.7291669177569647,0.7213988207827366
1.5,0.729049864217246,0.7214767549501109
1.51,0.7289357615926262,0.7215527000995137
1.52,0.7288245328640183,0.7216267093482535
1.53,0.7287161010123356,0.7216988357014692
1.54,0.728610391412619,0.7217691304646126
1.55,0.7285073381673614,0.7218376390401613
1.56,0.7284068772775297,0.7219044054775066
1.57,0.7283089447436284,0.7219694737395659
1.58,0.7282134765661614,0.7220328877056795
1.59,0.7281204087456331,0.7220946911747256
1.6,0.7280296772825476,0.7221549278681448
1.61,0.7279412198767322,0.722213640305113
1.62,0.7278549814544133,0.7222708661395257
1.6300000000000001,0.7277709087807311,0.7223266417420061
1.6400000000000001,0.7276889486190321,0.7223810034243601
1.6500000000000001,0.7276090477326626,0.7224339874405804
1.6600000000000001,0.7275311528849691,0.7224856299889826
1.67,0.7274552108392978,0.7225359672142796
1.68,0.7273811695494463,0.7225850344207659
1.69,0.7273089829070865,0.7226328629298829
1.7,0.7272386065810678,0.7226794828418194
1.71,0.7271699962379587,0.7227249242166751
1.72,0.7271031075443283,0.7227692170744605
1.73,0.7270378961667451,0.7228123913965652
1.74,0.7269743177717777,0.7228544771271869
1.75,0.7269123279874751,0.7228955042002125
1.76,0.7268518870091366,0.722935499493046
1.77,0.7267929588883139,0.7229744873007342
1.78,0.7267355077296368,0.7230124918547671
1.79,0.7266794976377354,0.7230495373592233
1.8,0.72662489271724,0.7230856479917557
1.81,0.7265716570727804,0.7231208479045531
