# Athena++ data at time=1.800000e+00  cycle=1734  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0816  5.08437e+00  3.77313e+00  1.00196e+01  2.67189e+00  0.00000e+00  0.00000e+00
0817  5.09063e+00  3.76871e+00  1.00032e+01  2.67415e+00  0.00000e+00  0.00000e+00
0818  5.09687e+00  3.76440e+00  9.98720e+00  2.67636e+00  0.00000e+00  0.00000e+00
0819  5.10313e+00  3.75971e+00  9.96977e+00  2.67876e+00  0.00000e+00  0.00000e+00
0820  5.10938e+00  3.75453e+00  9.95056e+00  2.68142e+00  0.00000e+00  0.00000e+00
0821  5.11562e+00  3.74869e+00  9.92887e+00  2.68442e+00  0.00000e+00  0.00000e+00
0822  5.12188e+00  3.74237e+00  9.90544e+00  2.68767e+00  0.00000e+00  0.00000e+00
0823  5.12812e+00  3.73615e+00  9.88242e+00  2.69087e+00  0.00000e+00  0.00000e+00
0824  5.13438e+00  3.73028e+00  9.86069e+00  2.69389e+00  0.00000e+00  0.00000e+00
0825  5.14062e+00  3.72498e+00  9.84108e+00  2.69663e+00  0.00000e+00  0.00000e+00
0826  5.14687e+00  3.72030e+00  9.82377e+00  2.69905e+00  0.00000e+00  0.00000e+00
0827  5.15313e+00  3.71574e+00  9.80690e+00  2.70141e+00  0.00000e+00  0.00000e+00
0828  5.15937e+00  3.71087e+00  9.78892e+00  2.70393e+00  0.00000e+00  0.00000e+00
0829  5.16563e+00  3.70573e+00  9.76994e+00  2.70659e+00  0.00000e+00  0.00000e+00
0830  5.17188e+00  3.70031e+00  9.74994e+00  2.70940e+00  0.00000e+00  0.00000e+00
0831  5.17812e+00  3.69474e+00  9.72940e+00  2.71230e+00  0.00000e+00  0.00000e+00
0832  5.18438e+00  3.68932e+00  9.70942e+00  2.71512e+00  0.00000e+00  0.00000e+00
0833  5.19062e+00  3.68419e+00  9.69055e+00  2.71778e+00  0.00000e+00  0.00000e+00
0834  5.19688e+00  3.67947e+00  9.67315e+00  2.72025e+00  0.00000e+00  0.00000e+00
0835  5.20312e+00  3.67490e+00  9.65634e+00  2.72263e+00  0.00000e+00  0.00000e+00
0836  5.20937e+00  3.67025e+00  9.63924e+00  2.72506e+00  0.00000e+00  0.00000e+00
0837  5.21563e+00  3.66550e+00  9.62177e+00  2.72754e+00  0.00000e+00  0.00000e+00
0838  5.22187e+00  3.66068e+00  9.60409e+00  2.73006e+00  0.00000e+00  0.00000e+00
0839  5.22813e+00  3.65590e+00  9.58652e+00  2.73257e+00  0.00000e+00  0.00000e+00
0840  5.23438e+00  3.65118e+00  9.56922e+00  2.73504e+00  0.00000e+00  0.00000e+00
0841  5.24062e+00  3.64653e+00  9.55213e+00  2.73749e+00  0.00000e+00  0.00000e+00
0842  5.24688e+00  3.64225e+00  9.53645e+00  2.73973e+00  0.00000e+00  0.00000e+00
0843  5.25312e+00  3.63828e+00  9.52192e+00  2.74182e+00  0.00000e+00  0.00000e+00
0844  5.25938e+00  3.63428e+00  9.50726e+00  2.74393e+00  0.00000e+00  0.00000e+00
0845  5.26562e+00  3.63042e+00  9.49310e+00  2.74596e+00  0.00000e+00  0.00000e+00
0846  5.27187e+00  3.62679e+00  9.47983e+00  2.74788e+00  0.00000e+00  0.00000e+00
0847  5.27813e+00  3.62321e+00  9.46674e+00  2.74976e+00  0.00000e+00  0.00000e+00
0848  5.28437e+00  3.61966e+00  9.45376e+00  2.75164e+00  0.00000e+00  0.00000e+00
0849  5.29063e+00  3.61620e+00  9.44110e+00  2.75347e+00  0.00000e+00  0.00000e+00
0850  5.29688e+00  3.61276e+00  9.42853e+00  2.75529e+00  0.00000e+00  0.00000e+00
0851  5.30312e+00  3.60927e+00  9.41578e+00  2.75714e+00  0.00000e+00  0.00000e+00
0852  5.30938e+00  3.60595e+00  9.40367e+00  2.75889e+00  0.00000e+00  0.00000e+00
0853  5.31562e+00  3.60298e+00  9.39282e+00  2.76047e+00  0.00000e+00  0.00000e+00
0854  5.32188e+00  3.60030e+00  9.38306e+00  2.76189e+00  0.00000e+00  0.00000e+00
0855  5.32812e+00  3.59823e+00  9.37550e+00  2.76299e+00  0.00000e+00  0.00000e+00
0856  5.33437e+00  3.59688e+00  9.37056e+00  2.76371e+00  0.00000e+00  0.00000e+00
0857  5.34063e+00  3.59596e+00  9.36723e+00  2.76419e+00  0.00000e+00  0.00000e+00
0858  5.34687e+00  3.59555e+00  9.36573e+00  2.76441e+00  0.00000e+00  0.00000e+00
0859  5.35313e+00  3.59556e+00  9.36575e+00  2.76441e+00  0.00000e+00  0.00000e+00
0860  5.35938e+00  3.59558e+00  9.36584e+00  2.76440e+00  0.00000e+00  0.00000e+00
0861  5.36562e+00  3.59568e+00  9.36618e+00  2.76435e+00  0.00000e+00  0.00000e+00
0862  5.37188e+00  3.59643e+00  9.36895e+00  2.76394e+00  0.00000e+00  0.00000e+00
0863  5.37812e+00  3.59886e+00  9.37778e+00  2.76266e+00  0.00000e+00  0.00000e+00
0864  5.38438e+00  3.59947e+00  9.38004e+00  2.76233e+00  0.00000e+00  0.00000e+00
0865  5.39062e+00  3.60211e+00  9.38964e+00  2.76094e+00  0.00000e+00  0.00000e+00
0866  5.39687e+00  3.60677e+00  9.40668e+00  2.75846e+00  0.00000e+00  0.00000e+00
0867  5.40313e+00  3.60789e+00  9.41074e+00  2.75787e+00  0.00000e+00  0.00000e+00
0868  5.40937e+00  3.61165e+00  9.42450e+00  2.75588e+00  0.00000e+00  0.00000e+00
0869  5.41563e+00  3.62058e+00  9.45713e+00  2.75116e+00  0.00000e+00  0.00000e+00
0870  5.42188e+00  3.62928e+00  9.48897e+00  2.74657e+00  0.00000e+00  0.00000e+00
0871  5.42812e+00  3.64332e+00  9.54038e+00  2.73919e+00  0.00000e+00  0.00000e+00
0872  5.43438e+00  3.65991e+00  9.60129e+00  2.73048e+00  0.00000e+00  0.00000e+00
0873  5.44062e+00  3.67303e+00  9.64950e+00  2.72361e+00  0.00000e+00  0.00000e+00
0874  5.44688e+00  3.69005e+00  9.71213e+00  2.71476e+00  0.00000e+00  0.00000e+00
0875  5.45312e+00  3.71555e+00  9.80623e+00  2.70153e+00  0.00000e+00  0.00000e+00
0876  5.45937e+00  3.74088e+00  9.89998e+00  2.68846e+00  0.00000e+00  0.00000e+00
0877  5.46563e+00  3.76304e+00  9.98216e+00  2.67707e+00  0.00000e+00  0.00000e+00
0878  5.47187e+00  3.78834e+00  1.00762e+01  2.66416e+00  0.00000e+00  0.00000e+00
0879  5.47813e+00  3.81706e+00  1.01833e+01  2.64958e+00  0.00000e+00  0.00000e+00
0880  5.48438e+00  3.84355e+00  1.02824e+01  2.63620e+00  0.00000e+00  0.00000e+00
0881  5.49062e+00  3.86651e+00  1.03685e+01  2.62466e+00  0.00000e+00  0.00000e+00
0882  5.49688e+00  3.88782e+00  1.04486e+01  2.61400e+00  0.00000e+00  0.00000e+00
0883  5.50312e+00  3.90764e+00  1.05233e+01  2.60413e+00  0.00000e+00  0.00000e+00
0884  5.50938e+00  3.92524e+00  1.05897e+01  2.59540e+00  0.00000e+00  0.00000e+00
0885  5.51562e+00  3.94095e+00  1.06491e+01  2.58764e+00  0.00000e+00  0.00000e+00
0886  5.52187e+00  3.95544e+00  1.07040e+01  2.58049e+00  0.00000e+00  0.00000e+00
0887  5.52813e+00  3.96844e+00  1.07532e+01  2.57411e+00  0.00000e+00  0.00000e+00
0888  5.53437e+00  3.98039e+00  1.07986e+01  2.56825e+00  0.00000e+00  0.00000e+00
0889  5.54063e+00  3.99208e+00  1.08430e+01  2.56253e+00  0.00000e+00  0.00000e+00
0890  5.54688e+00  4.00325e+00  1.08855e+01  2.55708e+00  0.00000e+00  0.00000e+00
0891  5.55312e+00  4.01302e+00  1.09227e+01  2.55232e+00  0.00000e+00  0.00000e+00
0892  5.55938e+00  4.02096e+00  1.09530e+01  2.54846e+00  0.00000e+00  0.00000e+00
0893  5.56562e+00  4.02789e+00  1.09794e+01  2.54510e+00  0.00000e+00  0.00000e+00
0894  5.57188e+00  4.03469e+00  1.10054e+01  2.54180e+00  0.00000e+00  0.00000e+00
0895  5.57812e+00  4.04111e+00  1.10299e+01  2.53870e+00  0.00000e+00  0.00000e+00
0896  5.58437e+00  4.04662e+00  1.10510e+01  2.53603e+00  0.00000e+00  0.00000e+00
0897  5.59063e+00  4.05147e+00  1.10696e+01  2.53369e+00  0.00000e+00  0.00000e+00
0898  5.59687e+00  4.05602e+00  1.10870e+01  2.53149e+00  0.00000e+00  0.00000e+00
0899  5.60313e+00  4.06019e+00  1.11030e+01  2.52948e+00  0.00000e+00  0.00000e+00
0900  5.60938e+00  4.06377e+00  1.11167e+01  2.52775e+00  0.00000e+00  0.00000e+00
0901  5.61562e+00  4.06676e+00  1.11282e+01  2.52631e+00  0.00000e+00  0.00000e+00
0902  5.62188e+00  4.06934e+00  1.11381e+01  2.52506e+00  0.00000e+00  0.00000e+00
0903  5.62812e+00  4.07161e+00  1.11468e+01  2.52397e+00  0.00000e+00  0.00000e+00
0904  5.63438e+00  4.07361e+00  1.11545e+01  2.52300e+00  0.00000e+00  0.00000e+00
0905  5.64062e+00  4.07526e+00  1.11608e+01  2.52221e+00  0.00000e+00  0.00000e+00
0906  5.64687e+00  4.07647e+00  1.11655e+01  2.52162e+00  0.00000e+00  0.00000e+00
0907  5.65313e+00  4.07723e+00  1.11684e+01  2.52126e+00  0.00000e+00  0.00000e+00
0908  5.65937e+00  4.07764e+00  1.11700e+01  2.52106e+00  0.00000e+00  0.00000e+00
0909  5.66563e+00  4.07785e+00  1.11707e+01  2.52097e+00  0.00000e+00  0.00000e+00
0910  5.67188e+00  4.07794e+00  1.11711e+01  2.52092e+00  0.00000e+00  0.00000e+00
0911  5.67812e+00  4.07790e+00  1.11711e+01  2.52092e+00  0.00000e+00  0.00000e+00
0912  5.68438e+00  4.07585e+00  1.11700e+01  2.52106e+00  0.00000e+00  0.00000e+00
0913  5.69062e+00  4.04068e+00  1.11651e+01  2.52168e+00  0.00000e+00  0.00000e+00
0914  5.69688e+00  3.96277e+00  1.11614e+01  2.52214e+00  0.00000e+00  0.00000e+00
0915  5.70312e+00  3.88645e+00  1.11605e+01  2.52227e+00  0.00000e+00  0.00000e+00
0916  5.70937e+00  3.81756e+00  1.11597e+01  2.52237e+00  0.00000e+00  0.00000e+00
0917  5.71563e+00  3.75917e+00  1.11539e+01  2.52314e+00  0.00000e+00  0.00000e+00
0918  5.72187e+00  3.71328e+00  1.11421e+01  2.52470e+00  0.00000e+00  0.00000e+00
0919  5.72813e+00  3.68331e+00  1.11315e+01  2.52611e+00  0.00000e+00  0.00000e+00
0920  5.73438e+00  3.67049e+00  1.11262e+01  2.52681e+00  0.00000e+00  0.00000e+00
0921  5.74062e+00  3.67466e+00  1.11254e+01  2.52692e+00  0.00000e+00  0.00000e+00
0922  5.74688e+00  3.69304e+00  1.11231e+01  2.52722e+00  0.00000e+00  0.00000e+00
0923  5.75312e+00  3.72097e+00  1.11076e+01  2.52925e+00  0.00000e+00  0.00000e+00
0924  5.75938e+00  3.75889e+00  1.10936e+01  2.53106e+00  0.00000e+00  0.00000e+00
0925  5.76562e+00  3.80553e+00  1.10823e+01  2.53249e+00  0.00000e+00  0.00000e+00
0926  5.77187e+00  3.85859e+00  1.10707e+01  2.53394e+00  0.00000e+00  0.00000e+00
0927  5.77813e+00  3.91971e+00  1.10635e+01  2.53479e+00  0.00000e+00  0.00000e+00
0928  5.78437e+00  3.98695e+00  1.10558e+01  2.53569e+00  0.00000e+00  0.00000e+00
0929  5.79063e+00  4.05706e+00  1.10390e+01  2.53770e+00  0.00000e+00  0.00000e+00
0930  5.79688e+00  4.12876e+00  1.10206e+01  2.53989e+00  0.00000e+00  0.00000e+00
0931  5.80312e+00  4.20214e+00  1.10104e+01  2.54101e+00  0.00000e+00  0.00000e+00
0932  5.80938e+00  4.27172e+00  1.09975e+01  2.54244e+00  0.00000e+00  0.00000e+00
0933  5.81562e+00  4.33371e+00  1.09710e+01  2.54551e+00  0.00000e+00  0.00000e+00
0934  5.82188e+00  4.39159e+00  1.09450e+01  2.54846e+00  0.00000e+00  0.00000e+00
0935  5.82812e+00  4.45073e+00  1.09352e+01  2.54942e+00  0.00000e+00  0.00000e+00
0936  5.83437e+00  4.50710e+00  1.09276e+01  2.55007e+00  0.00000e+00  0.00000e+00
0937  5.84063e+00  4.55204e+00  1.08974e+01  2.55343e+00  0.00000e+00  0.00000e+00
0938  5.84687e+00  4.58910e+00  1.08644e+01  2.55708e+00  0.00000e+00  0.00000e+00
0939  5.85313e+00  4.62242e+00  1.08484e+01  2.55869e+00  0.00000e+00  0.00000e+00
0940  5.85938e+00  4.64470e+00  1.08333e+01  2.56017e+00  0.00000e+00  0.00000e+00
0941  5.86562e+00  4.65168e+00  1.08079e+01  2.56286e+00  0.00000e+00  0.00000e+00
0942  5.87188e+00  4.64692e+00  1.07850e+01  2.56525e+00  0.00000e+00  0.00000e+00
0943  5.87812e+00  4.63240e+00  1.07656e+01  2.56721e+00  0.00000e+00  0.00000e+00
0944  5.88438e+00  4.60504e+00  1.07367e+01  2.57032e+00  0.00000e+00  0.00000e+00
0945  5.89062e+00  4.56897e+00  1.07042e+01  2.57389e+00  0.00000e+00  0.00000e+00
0946  5.89687e+00  4.52926e+00  1.06836e+01  2.57601e+00  0.00000e+00  0.00000e+00
0947  5.90313e+00  4.48472e+00  1.06683e+01  2.57752e+00  0.00000e+00  0.00000e+00
0948  5.90937e+00  4.43065e+00  1.06445e+01  2.58007e+00  0.00000e+00  0.00000e+00
0949  5.91563e+00  4.36847e+00  1.06153e+01  2.58334e+00  0.00000e+00  0.00000e+00
0950  5.92188e+00  4.29977e+00  1.05875e+01  2.58647e+00  0.00000e+00  0.00000e+00
0951  5.92812e+00  4.22452e+00  1.05594e+01  2.58970e+00  0.00000e+00  0.00000e+00
0952  5.93438e+00  4.14393e+00  1.05341e+01  2.59262e+00  0.00000e+00  0.00000e+00
0953  5.94062e+00  4.06016e+00  1.05157e+01  2.59475e+00  0.00000e+00  0.00000e+00
0954  5.94688e+00  3.97270e+00  1.04971e+01  2.59695e+00  0.00000e+00  0.00000e+00
0955  5.95312e+00  3.88194e+00  1.04720e+01  2.60011e+00  0.00000e+00  0.00000e+00
0956  5.95937e+00  3.79103e+00  1.04430e+01  2.60389e+00  0.00000e+00  0.00000e+00
0957  5.96563e+00  3.70397e+00  1.04188e+01  2.60714e+00  0.00000e+00  0.00000e+00
0958  5.97187e+00  3.62293e+00  1.04010e+01  2.60960e+00  0.00000e+00  0.00000e+00
0959  5.97813e+00  3.54617e+00  1.03805e+01  2.61254e+00  0.00000e+00  0.00000e+00
0960  5.98438e+00  3.47365e+00  1.03523e+01  2.61666e+00  0.00000e+00  0.00000e+00
0961  5.99062e+00  3.40674e+00  1.03240e+01  2.62092e+00  0.00000e+00  0.00000e+00
0962  5.99688e+00  3.34754e+00  1.03024e+01  2.62433e+00  0.00000e+00  0.00000e+00
0963  6.00312e+00  3.29492e+00  1.02860e+01  2.62710e+00  0.00000e+00  0.00000e+00
0964  6.00938e+00  3.24889e+00  1.02691e+01  2.63004e+00  0.00000e+00  0.00000e+00
0965  6.01562e+00  3.20937e+00  1.02484e+01  2.63362e+00  0.00000e+00  0.00000e+00
0966  6.02187e+00  3.17928e+00  1.02248e+01  2.63769e+00  0.00000e+00  0.00000e+00
0967  6.02813e+00  3.16060e+00  1.02017e+01  2.64179e+00  0.00000e+00  0.00000e+00
0968  6.03437e+00  3.15559e+00  1.01804e+01  2.64564e+00  0.00000e+00  0.00000e+00
0969  6.04063e+00  3.16446e+00  1.01628e+01  2.64902e+00  0.00000e+00  0.00000e+00
0970  6.04688e+00  3.18611e+00  1.01471e+01  2.65212e+00  0.00000e+00  0.00000e+00
0971  6.05312e+00  3.21794e+00  1.01290e+01  2.65561e+00  0.00000e+00  0.00000e+00
0972  6.05938e+00  3.25720e+00  1.01082e+01  2.65949e+00  0.00000e+00  0.00000e+00
0973  6.06562e+00  3.30276e+00  1.00862e+01  2.66357e+00  0.00000e+00  0.00000e+00
0974  6.07188e+00  3.35218e+00  1.00636e+01  2.66771e+00  0.00000e+00  0.00000e+00
0975  6.07812e+00  3.40562e+00  1.00425e+01  2.67162e+00  0.00000e+00  0.00000e+00
0976  6.08437e+00  3.46181e+00  1.00233e+01  2.67523e+00  0.00000e+00  0.00000e+00
0977  6.09063e+00  3.52077e+00  1.00050e+01  2.67871e+00  0.00000e+00  0.00000e+00
0978  6.09687e+00  3.58211e+00  9.98702e+00  2.68212e+00  0.00000e+00  0.00000e+00
0979  6.10313e+00  3.64513e+00  9.96680e+00  2.68581e+00  0.00000e+00  0.00000e+00
0980  6.10938e+00  3.70933e+00  9.94376e+00  2.68987e+00  0.00000e+00  0.00000e+00
0981  6.11562e+00  3.77403e+00  9.92022e+00  2.69395e+00  0.00000e+00  0.00000e+00
0982  6.12188e+00  3.83827e+00  9.89689e+00  2.69796e+00  0.00000e+00  0.00000e+00
0983  6.12812e+00  3.90030e+00  9.87470e+00  2.70176e+00  0.00000e+00  0.00000e+00
0984  6.13438e+00  3.95918e+00  9.85349e+00  2.70540e+00  0.00000e+00  0.00000e+00
0985  6.14062e+00  4.01344e+00  9.83180e+00  2.70904e+00  0.00000e+00  0.00000e+00
0986  6.14687e+00  4.06382e+00  9.81048e+00  2.71260e+00  0.00000e+00  0.00000e+00
0987  6.15313e+00  4.11098e+00  9.79129e+00  2.71581e+00  0.00000e+00  0.00000e+00
0988  6.15937e+00  4.15482e+00  9.77200e+00  2.71901e+00  0.00000e+00  0.00000e+00
0989  6.16563e+00  4.19453e+00  9.75159e+00  2.72229e+00  0.00000e+00  0.00000e+00
0990  6.17188e+00  4.22812e+00  9.72767e+00  2.72599e+00  0.00000e+00  0.00000e+00
0991  6.17812e+00  4.25436e+00  9.70038e+00  2.73009e+00  0.00000e+00  0.00000e+00
0992  6.18438e+00  4.27283e+00  9.67389e+00  2.73403e+00  0.00000e+00  0.00000e+00
0993  6.19062e+00  4.28426e+00  9.65025e+00  2.73755e+00  0.00000e+00  0.00000e+00
0994  6.19688e+00  4.28821e+00  9.63002e+00  2.74058e+00  0.00000e+00  0.00000e+00
0995  6.20312e+00  4.28547e+00  9.61210e+00  2.74327e+00  0.00000e+00  0.00000e+00
0996  6.20937e+00  4.27465e+00  9.59361e+00  2.74599e+00  0.00000e+00  0.00000e+00
0997  6.21563e+00  4.25590e+00  9.57366e+00  2.74887e+00  0.00000e+00  0.00000e+00
0998  6.22187e+00  4.22859e+00  9.55300e+00  2.75180e+00  0.00000e+00  0.00000e+00
0999  6.22813e+00  4.19344e+00  9.53304e+00  2.75462e+00  0.00000e+00  0.00000e+00
1000  6.23438e+00  4.15087e+00  9.51503e+00  2.75714e+00  0.00000e+00  0.00000e+00
1001  6.24062e+00  4.10244e+00  9.49997e+00  2.75924e+00  0.00000e+00  0.00000e+00
1002  6.24688e+00  4.04852e+00  9.48603e+00  2.76116e+00  0.00000e+00  0.00000e+00
1003  6.25312e+00  3.99058e+00  9.47299e+00  2.76295e+00  0.00000e+00  0.00000e+00
1004  6.25938e+00  3.92909e+00  9.46021e+00  2.76466e+00  0.00000e+00  0.00000e+00
1005  6.26562e+00  3.86505e+00  9.44746e+00  2.76636e+00  0.00000e+00  0.00000e+00
1006  6.27187e+00  3.79899e+00  9.43575e+00  2.76787e+00  0.00000e+00  0.00000e+00
1007  6.27813e+00  3.73151e+00  9.42601e+00  2.76911e+00  0.00000e+00  0.00000e+00
1008  6.28437e+00  3.66317e+00  9.41866e+00  2.76995e+00  0.00000e+00  0.00000e+00
1009  6.29063e+00  3.59405e+00  9.41430e+00  2.77036e+00  0.00000e+00  0.00000e+00
1010  6.29688e+00  3.52429e+00  9.41181e+00  2.77044e+00  0.00000e+00  0.00000e+00
1011  6.30312e+00  3.45402e+00  9.41030e+00  2.77038e+00  0.00000e+00  0.00000e+00
1012  6.30938e+00  3.38393e+00  9.40929e+00  2.77017e+00  0.00000e+00  0.00000e+00
1013  6.31562e+00  3.31579e+00  9.40898e+00  2.76986e+00  0.00000e+00  0.00000e+00
1014  6.32188e+00  3.25096e+00  9.40797e+00  2.76958e+00  0.00000e+00  0.00000e+00
1015  6.32812e+00  3.19190e+00  9.40709e+00  2.76930e+00  0.00000e+00  0.00000e+00
1016  6.33437e+00  3.14081e+00  9.40857e+00  2.76858e+00  0.00000e+00  0.00000e+00
1017  6.34063e+00  3.10064e+00  9.42175e+00  2.76603e+00  0.00000e+00  0.00000e+00
1018  6.34687e+00  3.07079e+00  9.44289e+00  2.76217e+00  0.00000e+00  0.00000e+00
1019  6.35313e+00  3.04743e+00  9.45857e+00  2.75915e+00  0.00000e+00  0.00000e+00
1020  6.35938e+00  3.02823e+00  9.46055e+00  2.75823e+00  0.00000e+00  0.00000e+00
1021  6.36562e+00  3.01660e+00  9.46473e+00  2.75697e+00  0.00000e+00  0.00000e+00
1022  6.37188e+00  3.01275e+00  9.47516e+00  2.75465e+00  0.00000e+00  0.00000e+00
1023  6.37812e+00  3.01620e+00  9.48486e+00  2.75249e+00  0.00000e+00  0.00000e+00
1024  6.38438e+00  3.03352e+00  9.52307e+00  2.74577e+00  0.00000e+00  0.00000e+00
1025  6.39062e+00  3.06073e+00  9.56787e+00  2.73810e+00  0.00000e+00  0.00000e+00
1026  6.39687e+00  3.09029e+00  9.58059e+00  2.73544e+00  0.00000e+00  0.00000e+00
1027  6.40313e+00  3.12877e+00  9.59399e+00  2.73266e+00  0.00000e+00  0.00000e+00
1028  6.40937e+00  3.18438e+00  9.63844e+00  2.72520e+00  0.00000e+00  0.00000e+00
1029  6.41563e+00  3.24264e+00  9.65844e+00  2.72150e+00  0.00000e+00  0.00000e+00
1030  6.42188e+00  3.30966e+00  9.68540e+00  2.71680e+00  0.00000e+00  0.00000e+00
1031  6.42812e+00  3.38951e+00  9.74255e+00  2.70774e+00  0.00000e+00  0.00000e+00
1032  6.43438e+00  3.46961e+00  9.78516e+00  2.70095e+00  0.00000e+00  0.00000e+00
1033  6.44062e+00  3.54832e+00  9.81925e+00  2.69547e+00  0.00000e+00  0.00000e+00
1034  6.44688e+00  3.63251e+00  9.87312e+00  2.68732e+00  0.00000e+00  0.00000e+00
1035  6.45312e+00  3.71422e+00  9.92176e+00  2.68003e+00  0.00000e+00  0.00000e+00
1036  6.45937e+00  3.79187e+00  9.96117e+00  2.67413e+00  0.00000e+00  0.00000e+00
1037  6.46563e+00  3.87140e+00  1.00168e+01  2.66611e+00  0.00000e+00  0.00000e+00
1038  6.47187e+00  3.95006e+00  1.00742e+01  2.65800e+00  0.00000e+00  0.00000e+00
1039  6.47813e+00  4.02297e+00  1.01144e+01  2.65228e+00  0.00000e+00  0.00000e+00
1040  6.48438e+00  4.09839e+00  1.01635e+01  2.64550e+00  0.00000e+00  0.00000e+00
1041  6.49062e+00  4.17774e+00  1.02274e+01  2.63689e+00  0.00000e+00  0.00000e+00
1042  6.49688e+00  4.25040e+00  1.02738e+01  2.63064e+00  0.00000e+00  0.00000e+00
1043  6.50312e+00  4.31722e+00  1.03132e+01  2.62537e+00  0.00000e+00  0.00000e+00
1044  6.50938e+00  4.38620e+00  1.03749e+01  2.61740e+00  0.00000e+00  0.00000e+00
1045  6.51562e+00  4.44739e+00  1.04322e+01  2.61009e+00  0.00000e+00  0.00000e+00
1046  6.52187e+00  4.49308e+00  1.04668e+01  2.60566e+00  0.00000e+00  0.00000e+00
1047  6.52813e+00  4.53308e+00  1.05145e+01  2.59963e+00  0.00000e+00  0.00000e+00
1048  6.53437e+00  4.56904e+00  1.05791e+01  2.59160e+00  0.00000e+00  0.00000e+00
1049  6.54063e+00  4.58843e+00  1.06192e+01  2.58661e+00  0.00000e+00  0.00000e+00
1050  6.54688e+00  4.59519e+00  1.06447e+01  2.58342e+00  0.00000e+00  0.00000e+00
1051  6.55312e+00  4.60135e+00  1.06962e+01  2.57714e+00  0.00000e+00  0.00000e+00
1052  6.55938e+00  4.59930e+00  1.07533e+01  2.57022e+00  0.00000e+00  0.00000e+00
1053  6.56562e+00  4.57721e+00  1.07803e+01  2.56694e+00  0.00000e+00  0.00000e+00
1054  6.57188e+00  4.54282e+00  1.08006e+01  2.56444e+00  0.00000e+00  0.00000e+00
1055  6.57812e+00  4.50508e+00  1.08427e+01  2.55930e+00  0.00000e+00  0.00000e+00
1056  6.58437e+00  4.45779e+00  1.08850e+01  2.55412e+00  0.00000e+00  0.00000e+00
1057  6.59063e+00  4.39693e+00  1.09096e+01  2.55107e+00  0.00000e+00  0.00000e+00
1058  6.59687e+00  4.32870e+00  1.09310e+01  2.54842e+00  0.00000e+00  0.00000e+00
1059  6.60313e+00  4.25894e+00  1.09626e+01  2.54447e+00  0.00000e+00  0.00000e+00
1060  6.60938e+00  4.18596e+00  1.09920e+01  2.54078e+00  0.00000e+00  0.00000e+00
1061  6.61562e+00  4.10813e+00  1.10073e+01  2.53884e+00  0.00000e+00  0.00000e+00
1062  6.62188e+00  4.02977e+00  1.10227e+01  2.53687e+00  0.00000e+00  0.00000e+00
1063  6.62812e+00  3.95245e+00  1.10484e+01  2.53356e+00  0.00000e+00  0.00000e+00
1064  6.63438e+00  3.87284e+00  1.10713e+01  2.53058e+00  0.00000e+00  0.00000e+00
1065  6.64062e+00  3.79105e+00  1.10829e+01  2.52905e+00  0.00000e+00  0.00000e+00
1066  6.64687e+00  3.71274e+00  1.10915e+01  2.52789e+00  0.00000e+00  0.00000e+00
1067  6.65313e+00  3.64222e+00  1.11045e+01  2.52613e+00  0.00000e+00  0.00000e+00
1068  6.65937e+00  3.57910e+00  1.11190e+01  2.52417e+00  0.00000e+00  0.00000e+00
1069  6.66563e+00  3.52127e+00  1.11290e+01  2.52279e+00  0.00000e+00  0.00000e+00
1070  6.67188e+00  3.46831e+00  1.11346e+01  2.52199e+00  0.00000e+00  0.00000e+00
1071  6.67812e+00  3.42340e+00  1.11406e+01  2.52114e+00  0.00000e+00  0.00000e+00
1072  6.68438e+00  3.39024e+00  1.11486e+01  2.52001e+00  0.00000e+00  0.00000e+00
1073  6.69062e+00  3.37176e+00  1.11561e+01  2.51895e+00  0.00000e+00  0.00000e+00
1074  6.69688e+00  3.36884e+00  1.11608e+01  2.51827e+00  0.00000e+00  0.00000e+00
1075  6.70312e+00  3.38128e+00  1.11633e+01  2.51790e+00  0.00000e+00  0.00000e+00
1076  6.70937e+00  3.40686e+00  1.11651e+01  2.51762e+00  0.00000e+00  0.00000e+00
1077  6.71563e+00  3.44193e+00  1.11670e+01  2.51735e+00  0.00000e+00  0.00000e+00
1078  6.72187e+00  3.48400e+00  1.11685e+01  2.51712e+00  0.00000e+00  0.00000e+00
1079  6.72813e+00  3.53159e+00  1.11691e+01  2.51705e+00  0.00000e+00  0.00000e+00
1080  6.73438e+00  3.58685e+00  1.11679e+01  2.51720e+00  0.00000e+00  0.00000e+00
1081  6.74062e+00  3.65118e+00  1.11650e+01  2.51757e+00  0.00000e+00  0.00000e+00
1082  6.74688e+00  3.72750e+00  1.11633e+01  2.51778e+00  0.00000e+00  0.00000e+00
1083  6.75312e+00  3.81263e+00  1.11628e+01  2.51782e+00  0.00000e+00  0.00000e+00
1084  6.75938e+00  3.90270e+00  1.11619e+01  2.51793e+00  0.00000e+00  0.00000e+00
1085  6.76562e+00  3.99066e+00  1.11549e+01  2.51877e+00  0.00000e+00  0.00000e+00
1086  6.77187e+00  4.07324e+00  1.11405e+01  2.52057e+00  0.00000e+00  0.00000e+00
1087  6.77813e+00  4.15363e+00  1.11318e+01  2.52160e+00  0.00000e+00  0.00000e+00
1088  6.78437e+00  4.23211e+00  1.11305e+01  2.52172e+00  0.00000e+00  0.00000e+00
