# x density velocity pressure
0.582764 1.36649 0.0332762 0.00923329
0.583252 1.36218 0.0335445 0.0092181
0.58374 1.35957 0.0336921 0.00922732
0.584229 1.35511 0.0339746 0.00921004
0.584717 1.35247 0.0341281 0.00921868
0.585205 1.34811 0.034394 0.00920322
0.585693 1.34588 0.0345146 0.00921704
0.586182 1.34182 0.03475 0.00920533
0.58667 1.33973 0.0348712 0.00921863
0.587158 1.33572 0.0351312 0.00920504
0.587646 1.3334 0.035264 0.00921531
0.588135 1.3295 0.0355245 0.00920172
0.588623 1.3272 0.0356515 0.00921278
0.589111 1.32323 0.0359051 0.00919977
0.5896 1.32117 0.0360307 0.00921049
0.590088 1.31769 0.036292 0.0091981
0.590576 1.3158 0.0364268 0.00920863
0.591064 1.31195 0.0367015 0.0091947
0.591553 1.30944 0.0368559 0.00920274
0.592041 1.30505 0.037135 0.00918795
0.592529 1.30261 0.0372731 0.00919992
0.593018 1.29874 0.0375089 0.00919154
0.593506 1.29676 0.0376253 0.00920645
0.593994 1.29333 0.0378741 0.00919655
0.594482 1.29131 0.0380073 0.00920577
0.594971 1.28804 0.0382759 0.00919289
0.595459 1.28611 0.0384355 0.00919932
0.595947 1.28262 0.0387172 0.00918463
0.596436 1.28049 0.0388748 0.00919065
0.596924 1.27713 0.0391167 0.00917927
0.597412 1.27563 0.0392246 0.00919208
0.5979 1.27272 0.0394515 0.00918456
0.598389 1.27101 0.0395761 0.00919494
0.598877 1.26795 0.0398374 0.00918461
0.599365 1.26578 0.0399826 0.00919133
0.599854 1.26234 0.0402651 0.00917751
0.600342 1.2602 0.0404131 0.00918232
0.60083 1.25684 0.0406822 0.00916988
0.601318 1.25536 0.0408052 0.00917955
0.601807 1.25269 0.041037 0.00917234
0.602295 1.25139 0.0411553 0.00918276
0.602783 1.24893 0.041399 0.00917398
0.603271 1.24713 0.0415434 0.00917984
0.60376 1.24405 0.0418109 0.00916708
0.604248 1.24208 0.0419748 0.00917167
0.604736 1.23891 0.0422448 0.00915976
0.605225 1.2375 0.0423765 0.00916853
0.605713 1.23499 0.0426019 0.00916207
0.606201 1.23363 0.0427154 0.00917301
0.606689 1.23107 0.0429579 0.00916445
0.607178 1.22926 0.0431058 0.00917014
0.607666 1.22617 0.0433927 0.00915717
0.608154 1.22439 0.0435589 0.00916113
0.608643 1.2215 0.0438214 0.00915039
0.609131 1.22029 0.0439446 0.00915918
0.609619 1.21815 0.0441744 0.00915352
0.610107 1.21701 0.0442911 0.009164
0.610596 1.21485 0.0445356 0.00915649
0.611084 1.21341 0.0446838 0.00916083
0.611572 1.2107 0.044963 0.00914774
0.612061 1.2093 0.0451358 0.00915114
0.612549 1.20684 0.0454019 0.00914237
0.613037 1.20563 0.0455279 0.00915076
0.613525 1.2035 0.0457531 0.0091443
0.614014 1.20226 0.045876 0.00915282
0.614502 1.20007 0.0461207 0.00914466
0.61499 1.19894 0.0462746 0.0091493
0.615479 1.19666 0.0465411 0.00913778
0.615967 1.19555 0.0466995 0.00914015
0.616455 1.19354 0.0469416 0.00913161
0.616943 1.19242 0.047081 0.00913893
0.617432 1.19039 0.0473207 0.00913303
0.61792 1.1891 0.0474653 0.00914
0.618408 1.18689 0.0477062 0.0091328
0.618896 1.1857 0.0478502 0.00913753
0.619385 1.18382 0.0480931 0.00912973
0.619873 1.18289 0.0482449 0.0091342
0.620361 1.18108 0.0485033 0.00912624
0.62085 1.17986 0.0486745 0.00912932
0.621338 1.1777 0.0489314 0.00912078
0.621826 1.17648 0.0490781 0.00912635
0.622314 1.17461 0.0492911 0.00912108
0.622803 1.17366 0.0494164 0.00912918
0.623291 1.17194 0.0496574 0.00912328
0.623779 1.17096 0.0498339 0.00912641
0.624268 1.16889 0.0500983 0.00911535
0.624756 1.16788 0.050261 0.00911673
0.625244 1.1662 0.0504832 0.00910983
0.625732 1.16523 0.0506275 0.00911569
0.626221 1.16352 0.0508591 0.00911059
0.626709 1.16252 0.0510232 0.00911695
0.627197 1.16055 0.0512649 0.00911047
0.627686 1.15958 0.0514165 0.00911527
0.628174 1.15774 0.0516462 0.00910751
0.628662 1.15669 0.0518121 0.00911096
0.62915 1.15491 0.0520713 0.00910298
0.629639 1.15404 0.0522519 0.00910674
0.630127 1.15239 0.0524835 0.00910058
0.630615 1.15155 0.0526225 0.00910569
0.631104 1.15029 0.0528306 0.00910182
0.631592 1.14959 0.0529878 0.00910657
0.63208 1.14815 0.0532356 0.00910045
0.632568 1.1474 0.0534284 0.00910244
0.633057 1.14596 0.0536606 0.00909538
0.633545 1.1453 0.0538288 0.00909709
0.634033 1.14404 0.0540442 0.00909104
0.634521 1.14316 0.0542188 0.00909343
0.63501 1.14174 0.0544437 0.00909032
0.635498 1.14087 0.0546075 0.00909517
0.635986 1.13939 0.054809 0.00909096
0.636475 1.13829 0.0549786 0.0090907
0.636963 1.13681 0.0552071 0.00908319
0.637451 1.13613 0.0554008 0.00908406
0.637939 1.13502 0.055631 0.00908043
0.638428 1.13441 0.055806 0.009084
0.638916 1.13323 0.0560083 0.00908049
0.639404 1.13244 0.0561792 0.009082
0.639893 1.13125 0.0563874 0.00907695
0.640381 1.13065 0.0565653 0.00907904
0.640869 1.12966 0.0567896 0.00907652
0.641357 1.129 0.0569917 0.00907809
0.641846 1.1277 0.0572278 0.00907193
0.642334 1.12692 0.0574129 0.0090714
0.642822 1.12577 0.0575945 0.00906686
0.643311 1.12499 0.0577591 0.00906768
0.643799 1.12418 0.0579583 0.00906758
0.644287 1.12355 0.0581545 0.009071
0.644775 1.12247 0.0583794 0.00906803
0.645264 1.12152 0.0585766 0.00906645
0.645752 1.1201 0.0588039 0.00905755
0.64624 1.11945 0.0589795 0.00905682
0.646729 1.1186 0.059181 0.00905392
0.647217 1.11829 0.0593621 0.0090562
0.647705 1.1179 0.059546 0.00905875
0.648193 1.11724 0.0597467 0.00905913
0.648682 1.11648 0.0599299 0.00905816
0.64917 1.11524 0.0601575 0.00905203
0.649658 1.11438 0.0603399 0.00905003
0.650146 1.11302 0.0605751 0.00904253
0.650635 1.11237 0.0607528 0.00904381
0.651123 1.11159 0.060977 0.00904181
0.651611 1.11132 0.0611331 0.00904662
0.6521 1.11071 0.0613425 0.00904495
0.652588 1.11032 0.0615078 0.00904704
0.653076 1.10944 0.0617172 0.00904176
0.653564 1.10894 0.0619084 0.00903978
0.654053 1.10804 0.0621405 0.00903338
0.654541 1.10741 0.0623411 0.00903207
0.655029 1.1065 0.0625539 0.00902869
0.655518 1.10596 0.0627302 0.0090307
0.656006 1.10507 0.0629269 0.00902777
0.656494 1.10467 0.0630868 0.00903031
0.656982 1.10391 0.0632806 0.00902637
0.657471 1.10349 0.0634777 0.00902503
0.657959 1.10302 0.0636824 0.00902133
0.658447 1.1028 0.063895 0.00901968
0.658936 1.10242 0.0641008 0.0090176
0.659424 1.10187 0.0643096 0.00901639
0.659912 1.10113 0.0645034 0.00901474
0.6604 1.10061 0.0646882 0.00901603
0.660889 1.09992 0.0648737 0.009014
0.661377 1.09955 0.0650673 0.00901434
0.661865 1.099 0.0652748 0.00901113
0.662354 1.09874 0.0654901 0.00901043
0.662842 1.09831 0.0657005 0.0090078
0.66333 1.09798 0.0659191 0.00900708
0.663818 1.09741 0.0661244 0.00900446
0.664307 1.09708 0.0663206 0.0090052
0.664795 1.0966 0.0665047 0.00900355
0.665283 1.09637 0.0666975 0.00900481
0.665771 1.09599 0.0668899 0.00900345
0.66626 1.09581 0.0670965 0.00900417
0.666748 1.09537 0.067301 0.00900185
0.667236 1.09509 0.0675203 0.009001
0.667725 1.09454 0.0677251 0.00899716
0.668213 1.09427 0.0679407 0.00899654
0.668701 1.09383 0.0681335 0.00899432
0.669189 1.09364 0.0683346 0.0089949
0.669678 1.09322 0.0685129 0.00899237
0.670166 1.09299 0.0687121 0.00899206
0.670654 1.09256 0.0688899 0.00898944
0.671143 1.0923 0.0690968 0.00898885
0.671631 1.0919 0.0692823 0.00898634
0.672119 1.09169 0.0695037 0.00898546
0.672607 1.0913 0.0697017 0.0089825
0.673096 1.09112 0.0699325 0.00898164
0.673584 1.09077 0.0701245 0.00897934
0.674072 1.09059 0.0703364 0.00897915
0.674561 1.09032 0.0704983 0.00897735
0.675049 1.09016 0.0707001 0.00897656
0.675537 1.0898 0.0708668 0.00897355
0.676025 1.08955 0.0710876 0.00897146
0.676514 1.08918 0.071271 0.00896788
0.677002 1.08898 0.0715082 0.00896583
0.67749 1.08869 0.071692 0.0089636
0.677979 1.08858 0.0719187 0.00896301
0.678467 1.08843 0.0720898 0.00896173
0.678955 1.08832 0.0723056 0.0089607
0.679443 1.08805 0.0724631 0.00895789
0.679932 1.08778 0.0726775 0.00895483
0.68042 1.08747 0.0728407 0.00895138
0.680908 1.08732 0.0730657 0.00894952
0.681396 1.08722 0.0732309 0.00894842
0.681885 1.08719 0.0734621 0.00894763
0.682373 1.08713 0.0736348 0.00894666
0.682861 1.08704 0.0738747 0.00894521
0.68335 1.08691 0.0740453 0.00894344
0.683838 1.08677 0.0742689 0.00894054
0.684326 1.08667 0.07442 0.00893905
0.684814 1.08648 0.0746212 0.00893565
0.685303 1.08636 0.0747664 0.00893341
0.685791 1.08608 0.0749821 0.0089285
0.686279 1.08584 0.0751594 0.00892453
0.686768 1.08557 0.0753973 0.00892027
0.687256 1.08552 0.0755823 0.008918
0.687744 1.08555 0.0758083 0.0089166
0.688232 1.08572 0.075981 0.00891798
0.688721 1.08589 0.0761885 0.0089187
0.689209 1.08588 0.0763585 0.00891747
0.689697 1.0857 0.0765684 0.00891228
0.690186 1.08547 0.0767459 0.00890799
0.690674 1.08525 0.0769659 0.00890249
0.691162 1.08524 0.0771481 0.00890007
0.69165 1.08535 0.0773601 0.00889909
0.692139 1.08563 0.0775232 0.00890052
0.692627 1.08592 0.0777407 0.00890077
0.693115 1.08604 0.0779389 0.00889946
0.693604 1.08621 0.0781728 0.00889855
0.694092 1.08642 0.078383 0.00889692
0.69458 1.08651 0.078625 0.00889595
0.695068 1.08679 0.0788317 0.00889673
0.695557 1.08698 0.0790432 0.00889741
0.696045 1.08734 0.0792317 0.00889986
0.696533 1.08746 0.0794286 0.00889988
0.697021 1.08769 0.079637 0.00889852
0.69751 1.08776 0.0798549 0.00889528
0.697998 1.08785 0.0800874 0.00889263
0.698486 1.08811 0.0803015 0.00888937
0.698975 1.08852 0.0804791 0.00889078
0.699463 1.08889 0.0806666 0.0088913
0.699951 1.08908 0.0808706 0.0088895
0.700439 1.08939 0.0810545 0.00889045
0.700928 1.08925 0.0812634 0.00888722
0.701416 1.08928 0.0815214 0.00888186
0.701904 1.08965 0.0816898 0.00888282
0.702393 1.08989 0.0818981 0.00888279
0.702881 1.08992 0.0821355 0.00887542
0.703369 1.09028 0.0822727 0.00887741
0.703857 1.09088 0.0824187 0.00887914
0.704346 1.09078 0.0827291 0.00887256
0.704834 1.08644 0.0823976 0.00881385
0.705322 1.02336 0.0758116 0.00800456
0.705811 0.771801 0.0423238 0.00485112
0.706299 0.388694 -0.0344735 0.000811591
0.706787 0.272482 -0.072614 1.17068e-11
0.707275 0.272408 -0.0724776 1.14535e-11
0.707764 0.272442 -0.0723687 1.14534e-11
0.708252 0.272414 -0.0722517 1.14496e-11
0.70874 0.272326 -0.0721322 1.14422e-11
0.709229 0.27219 -0.072014 1.14305e-11
0.709717 0.27193 -0.0718976 1.14153e-11
0.710205 0.271735 -0.0717756 1.1406e-11
0.710693 0.271693 -0.0716588 1.14042e-11
0.711182 0.271674 -0.0715403 1.14031e-11
0.71167 0.271677 -0.0714193 1.14011e-11
0.712158 0.271668 -0.0713044 1.13995e-11
0.712646 0.271605 -0.0711835 1.1396e-11
0.713135 0.271521 -0.0710664 1.13887e-11
0.713623 0.271372 -0.0709475 1.13766e-11
0.714111 0.271221 -0.0708286 1.13643e-11
0.7146 0.271084 -0.07071 1.13571e-11
0.715088 0.270965 -0.0705915 1.13521e-11
0.715576 0.270918 -0.0704723 1.13501e-11
0.716064 0.270909 -0.0703544 1.13496e-11
0.716553 0.270902 -0.0702347 1.13482e-11
0.717041 0.27088 -0.0701169 1.13446e-11
0.717529 0.270823 -0.0699978 1.13376e-11
0.718018 0.270721 -0.0698792 1.13274e-11
0.718506 0.270518 -0.0697618 1.1315e-11
0.718994 0.270334 -0.0696406 1.13066e-11
0.719482 0.27021 -0.069525 1.13017e-11
0.719971 0.270196 -0.0694024 1.13012e-11
0.720459 0.270197 -0.0692859 1.12996e-11
0.720947 0.27019 -0.0691667 1.12975e-11
0.721436 0.270193 -0.0690464 1.12939e-11
0.721924 0.270135 -0.0689313 1.12883e-11
0.722412 0.269997 -0.0688089 1.12784e-11
0.7229 0.269811 -0.0686932 1.12661e-11
0.723389 0.269584 -0.0685722 1.12559e-11
0.723877 0.269511 -0.0684537 1.1253e-11
0.724365 0.269503 -0.0683344 1.12522e-11
0.724854 0.269501 -0.0682157 1.12507e-11
0.725342 0.269495 -0.0680969 1.12485e-11
0.72583 0.26948 -0.0679776 1.12447e-11
0.726318 0.269373 -0.0678612 1.12382e-11
0.726807 0.269251 -0.0677382 1.1227e-11
0.727295 0.269069 -0.0676244 1.12158e-11
0.727783 0.268907 -0.0674998 1.12088e-11
0.728271 0.26887 -0.0673849 1.12073e-11
0.72876 0.268841 -0.0672637 1.12063e-11
0.729248 0.268843 -0.0671448 1.12049e-11
0.729736 0.268822 -0.0670275 1.12022e-11
0.730225 0.268788 -0.066906 1.11971e-11
0.730713 0.268712 -0.0667896 1.11886e-11
0.731201 0.268555 -0.0666687 1.11777e-11
0.731689 0.268369 -0.0665512 1.11688e-11
0.732178 0.268223 -0.0664308 1.11627e-11
0.732666 0.268193 -0.0663127 1.11616e-11
0.733154 0.26819 -0.0661919 1.11606e-11
0.733643 0.268187 -0.0660741 1.11588e-11
0.734131 0.268179 -0.0659541 1.11556e-11
0.734619 0.268165 -0.0658354 1.11505e-11
0.735107 0.268046 -0.065718 1.11434e-11
0.735596 0.267866 -0.0655962 1.11314e-11
0.736084 0.267665 -0.0654797 1.11216e-11
0.736572 0.267563 -0.0653587 1.11178e-11
0.737061 0.267558 -0.0652376 1.11166e-11
0.737549 0.267545 -0.0651235 1.11154e-11
0.738037 0.267549 -0.0649967 1.11133e-11
0.738525 0.267531 -0.0648869 1.11101e-11
0.739014 0.267446 -0.0647592 1.11044e-11
0.739502 0.267347 -0.0646466 1.10951e-11
0.73999 0.26715 -0.0645233 1.10836e-11
0.740479 0.267055 -0.0644046 1.10788e-11
0.740967 0.266952 -0.0642872 1.10749e-11
0.741455 0.266945 -0.064164 1.10742e-11
0.741943 0.266939 -0.0640496 1.10733e-11
0.742432 0.26692 -0.0639253 1.10705e-11
0.74292 0.266879 -0.0638109 1.10645e-11
0.743408 0.266793 -0.0636868 1.10558e-11
0.743896 0.266634 -0.0635731 1.10462e-11
0.744385 0.266494 -0.0634469 1.10399e-11
0.744873 0.266386 -0.0633355 1.10358e-11
0.745361 0.266374 -0.063207 1.10352e-11
0.74585 0.266373 -0.063096 1.10339e-11
0.746338 0.266364 -0.0629695 1.10316e-11
0.746826 0.266362 -0.0628555 1.10273e-11
0.747314 0.266271 -0.062733 1.1021e-11
0.747803 0.266132 -0.0626157 1.10108e-11
0.748291 0.265934 -0.062495 1.10014e-11
0.748779 0.265824 -0.0623762 1.09972e-11
0.749268 0.265815 -0.0622549 1.09964e-11
0.749756 0.265811 -0.0621378 1.09953e-11
0.750244 0.265815 -0.0620147 1.09933e-11
0.750732 0.265788 -0.0619003 1.099e-11
0.751221 0.265708 -0.061776 1.09841e-11
0.751709 0.265604 -0.0616606 1.09749e-11
0.752197 0.26542 -0.0615387 1.09647e-11
0.752686 0.265335 -0.0614189 1.09608e-11
0.753174 0.265265 -0.0613008 1.0958e-11
0.753662 0.265258 -0.061179 1.09576e-11
0.75415 0.265254 -0.0610614 1.09559e-11
0.754639 0.265221 -0.060941 1.09522e-11
0.755127 0.265162 -0.0608217 1.09457e-11
0.755615 0.265049 -0.0607024 1.09372e-11
0.756104 0.264934 -0.0605817 1.09309e-11
0.756592 0.264805 -0.0604637 1.09255e-11
0.75708 0.264755 -0.0603418 1.09235e-11
0.757568 0.264748 -0.0602244 1.09229e-11
0.758057 0.264739 -0.0601027 1.09209e-11
0.758545 0.264727 -0.0599843 1.09164e-11
0.759033 0.264658 -0.0598641 1.09097e-11
0.759521 0.264539 -0.0597449 1.09012e-11
0.76001 0.264372 -0.0596253 1.08936e-11
0.760498 0.264266 -0.0595051 1.08894e-11
0.760986 0.264251 -0.0593855 1.08888e-11
0.761475 0.26425 -0.0592653 1.0888e-11
0.761963 0.264252 -0.0591455 1.0886e-11
0.762451 0.264236 -0.0590265 1.08826e-11
0.762939 0.264172 -0.0589061 1.08765e-11
0.763428 0.264031 -0.0587876 1.08671e-11
0.763916 0.263857 -0.0586664 1.08585e-11
0.764404 0.263761 -0.0585474 1.08546e-11
0.764893 0.26375 -0.0584266 1.08542e-11
0.765381 0.263751 -0.058307 1.08533e-11
0.765869 0.263744 -0.0581876 1.08514e-11
0.766357 0.263716 -0.0580674 1.08479e-11
0.766846 0.263638 -0.0579486 1.08414e-11
0.767334 0.263528 -0.0578276 1.0833e-11
0.767822 0.263395 -0.0577089 1.08259e-11
0.768311 0.263304 -0.0575871 1.0822e-11
0.768799 0.263255 -0.0574691 1.082e-11
0.769287 0.263247 -0.0573473 1.08195e-11
0.769775 0.263242 -0.0572293 1.08176e-11
0.770264 0.26321 -0.0571078 1.08131e-11
0.770752 0.263136 -0.0569896 1.08061e-11
0.77124 0.263029 -0.0568677 1.0799e-11
0.771729 0.262901 -0.0567499 1.07934e-11
0.772217 0.262817 -0.0566279 1.07902e-11
0.772705 0.262807 -0.0565094 1.07897e-11
0.773193 0.262805 -0.056388 1.07884e-11
0.773682 0.262795 -0.0562691 1.07855e-11
0.77417 0.262754 -0.0561482 1.07803e-11
0.774658 0.262656 -0.0560295 1.07726e-11
0.775146 0.262509 -0.0559085 1.07649e-11
0.775635 0.262391 -0.0557892 1.076e-11
0.776123 0.262363 -0.0556686 1.07591e-11
0.776611 0.262362 -0.0555481 1.07583e-11
0.7771 0.262362 -0.0554285 1.07568e-11
0.777588 0.262348 -0.0553083 1.07545e-11
0.778076 0.262289 -0.0551886 1.07501e-11
0.778564 0.262163 -0.0550687 1.07421e-11
0.779053 0.262022 -0.0549482 1.07325e-11
0.779541 0.261936 -0.0548281 1.07273e-11
0.780029 0.261923 -0.0547077 1.07266e-11
0.780518 0.261922 -0.0545876 1.07259e-11
0.781006 0.261912 -0.0544676 1.07244e-11
0.781494 0.261868 -0.054348 1.0721e-11
0.781982 0.261785 -0.0542274 1.07153e-11
0.782471 0.261676 -0.0541077 1.07084e-11
0.782959 0.261581 -0.0539866 1.07032e-11
0.783447 0.261522 -0.0538671 1.07006e-11
0.783936 0.261496 -0.0537463 1.06994e-11
0.784424 0.261486 -0.0536268 1.06979e-11
0.784912 0.261456 -0.0535062 1.06943e-11
0.7854 0.261413 -0.0533862 1.06893e-11
0.785889 0.261327 -0.0532659 1.0683e-11
0.786377 0.261215 -0.0531458 1.06777e-11
0.786865 0.26113 -0.0530252 1.06742e-11
0.787354 0.261095 -0.0529053 1.06728e-11
0.787842 0.261091 -0.0527846 1.06716e-11
0.78833 0.261082 -0.0526645 1.06679e-11
0.788818 0.261033 -0.0525445 1.06625e-11
0.789307 0.260935 -0.0524241 1.06564e-11
0.789795 0.260816 -0.0523039 1.06512e-11
0.790283 0.260743 -0.0521835 1.06485e-11
0.790771 0.260735 -0.0520629 1.0648e-11
0.79126 0.260733 -0.0519426 1.06464e-11
0.791748 0.260717 -0.0518224 1.06429e-11
0.792236 0.26066 -0.0517023 1.06371e-11
0.792725 0.260555 -0.0515818 1.06303e-11
0.793213 0.260429 -0.0514618 1.06248e-11
0.793701 0.260375 -0.0513408 1.06229e-11
0.794189 0.260371 -0.0512204 1.06224e-11
0.794678 0.260368 -0.0511003 1.0621e-11
0.795166 0.26035 -0.0509796 1.06179e-11
0.795654 0.260289 -0.0508599 1.06125e-11
0.796143 0.26018 -0.0507393 1.06056e-11
0.796631 0.260072 -0.0506186 1.06007e-11
0.797119 0.260018 -0.0504982 1.05986e-11
0.797607 0.260013 -0.0503775 1.05982e-11
0.798096 0.260009 -0.0502572 1.05966e-11
0.798584 0.25998 -0.0501371 1.05933e-11
0.799072 0.259909 -0.0500165 1.05879e-11
0.799561 0.259817 -0.0498961 1.05816e-11
0.800049 0.259734 -0.0497754 1.05771e-11
0.800537 0.259684 -0.0496549 1.05749e-11
0.801025 0.259657 -0.0495344 1.05737e-11
0.801514 0.259633 -0.0494141 1.05719e-11
0.802002 0.259606 -0.0492935 1.05688e-11
0.80249 0.25957 -0.049173 1.05645e-11
0.802979 0.259497 -0.0490525 1.0559e-11
0.803467 0.259402 -0.0489319 1.05545e-11
0.803955 0.259313 -0.0488115 1.05509e-11
0.804443 0.259292 -0.0486906 1.055e-11
0.804932 0.259289 -0.0485704 1.05487e-11
0.80542 0.259278 -0.0484494 1.05455e-11
0.805908 0.25923 -0.0483295 1.05403e-11
0.806396 0.259134 -0.0482086 1.05346e-11
0.806885 0.259026 -0.0480882 1.053e-11
0.807373 0.258975 -0.0479674 1.05282e-11
0.807861 0.258972 -0.0478466 1.05278e-11
0.80835 0.25897 -0.0477261 1.05264e-11
0.808838 0.258952 -0.0476053 1.05233e-11
0.809326 0.258894 -0.0474853 1.0518e-11
0.809814 0.258793 -0.0473642 1.05116e-11
0.810303 0.258683 -0.0472441 1.05067e-11
0.810791 0.258643 -0.0471227 1.05053e-11
0.811279 0.25864 -0.0470022 1.05047e-11
0.811768 0.258637 -0.0468816 1.05033e-11
0.812256 0.258616 -0.046761 1.05006e-11
0.812744 0.258557 -0.0466405 1.04961e-11
0.813232 0.258458 -0.04652 1.04896e-11
0.813721 0.258368 -0.0463987 1.04847e-11
0.814209 0.258323 -0.0462782 1.04828e-11
0.814697 0.258312 -0.0461574 1.04823e-11
0.815186 0.258307 -0.0460364 1.04811e-11
0.815674 0.25827 -0.0459168 1.04784e-11
0.816162 0.258219 -0.0457946 1.04736e-11
0.81665 0.258152 -0.0456754 1.04684e-11
0.817139 0.258071 -0.0455532 1.04643e-11
0.817627 0.258016 -0.0454336 1.04621e-11
0.818115 0.257978 -0.045312 1.04606e-11
0.818604 0.257973 -0.0451918 1.04596e-11
0.819092 0.257961 -0.0450704 1.04569e-11
0.81958 0.257918 -0.0449502 1.04522e-11
0.820068 0.257835 -0.0448292 1.04469e-11
0.820557 0.257742 -0.0447085 1.04429e-11
0.821045 0.257689 -0.0445878 1.0441e-11
0.821533 0.257685 -0.0444665 1.04406e-11
0.822021 0.257683 -0.0443459 1.04391e-11
0.82251 0.257661 -0.0442251 1.04362e-11
0.822998 0.257606 -0.0441042 1.04313e-11
0.823486 0.257503 -0.0439841 1.04253e-11
0.823975 0.25742 -0.0438621 1.04217e-11
0.824463 0.257401 -0.0437422 1.0421e-11
0.824951 0.257399 -0.04362 1.04202e-11
0.825439 0.25739 -0.0435007 1.04186e-11
0.825928 0.25735 -0.0433786 1.04156e-11
0.826416 0.257275 -0.0432591 1.04106e-11
0.826904 0.257187 -0.0431368 1.04047e-11
0.827393 0.257137 -0.0430168 1.04016e-11
0.827881 0.257116 -0.0428952 1.04007e-11
0.828369 0.257109 -0.0427747 1.04002e-11
0.828857 0.257075 -0.0426539 1.03982e-11
0.829346 0.257032 -0.0425327 1.03945e-11
0.829834 0.256985 -0.042412 1.03902e-11
0.830322 0.256919 -0.0422909 1.03859e-11
0.830811 0.25685 -0.04217 1.03829e-11
0.831299 0.256818 -0.0420489 1.03815e-11
0.831787 0.256807 -0.0419283 1.03808e-11
0.832275 0.2568 -0.0418065 1.03784e-11
0.832764 0.256757 -0.0416869 1.03751e-11
0.833252 0.256692 -0.0415643 1.03703e-11
0.83374 0.256606 -0.0414452 1.0366e-11
0.834229 0.256559 -0.0413223 1.03641e-11
0.834717 0.256554 -0.0412027 1.03631e-11
0.835205 0.256545 -0.0410806 1.03617e-11
0.835693 0.256519 -0.0409605 1.03589e-11
0.836182 0.256449 -0.040839 1.03547e-11
0.83667 0.256365 -0.0407185 1.03499e-11
0.837158 0.256326 -0.0405966 1.03479e-11
0.837646 0.256321 -0.0404765 1.03473e-11
0.838135 0.256314 -0.0403542 1.03461e-11
0.838623 0.256274 -0.0402348 1.03432e-11
0.839111 0.256199 -0.0401122 1.03384e-11
0.8396 0.256124 -0.0399927 1.03336e-11
0.840088 0.256101 -0.0398699 1.0332e-11
0.840576 0.256098 -0.0397504 1.03317e-11
0.841064 0.256085 -0.0396277 1.03308e-11
0.841553 0.256035 -0.0395085 1.0328e-11
0.842041 0.255963 -0.0393855 1.03232e-11
0.842529 0.255899 -0.0392663 1.03185e-11
0.843018 0.255878 -0.0391431 1.03163e-11
0.843506 0.255866 -0.0390239 1.03155e-11
0.843994 0.255823 -0.0389014 1.03136e-11
0.844482 0.255789 -0.0387813 1.03112e-11
0.844971 0.255743 -0.0386596 1.03084e-11
0.845459 0.255727 -0.0385384 1.03062e-11
0.845947 0.255674 -0.0384178 1.03033e-11
0.846436 0.25562 -0.0382958 1.02997e-11
0.846924 0.255569 -0.0381757 1.02965e-11
0.847412 0.255556 -0.0380534 1.02948e-11
0.8479 0.255534 -0.0379333 1.02933e-11
0.848389 0.255484 -0.0378112 1.02911e-11
0.848877 0.25545 -0.0376909 1.02895e-11
0.849365 0.255436 -0.0375688 1.02881e-11
0.849854 0.255407 -0.0374485 1.02851e-11
0.850342 0.255351 -0.0373264 1.02807e-11
0.85083 0.255273 -0.0372063 1.02764e-11
0.851318 0.255242 -0.0370837 1.0275e-11
0.851807 0.255235 -0.036964 1.02744e-11
0.852295 0.25523 -0.036841 1.0273e-11
0.852783 0.255197 -0.036722 1.02709e-11
0.853271 0.255139 -0.0365984 1.02675e-11
0.85376 0.255065 -0.0364796 1.02631e-11
0.854248 0.25502 -0.0363557 1.02598e-11
0.854736 0.255014 -0.036237 1.02587e-11
0.855225 0.255007 -0.0361133 1.0258e-11
0.855713 0.254985 -0.0359944 1.02568e-11
0.856201 0.25493 -0.0358712 1.02538e-11
0.856689 0.254872 -0.0357514 1.02498e-11
0.857178 0.254817 -0.035629 1.02462e-11
0.857666 0.254811 -0.0355083 1.0245e-11
0.858154 0.254792 -0.035387 1.0244e-11
0.858643 0.254774 -0.0352653 1.02427e-11
0.859131 0.254718 -0.0351449 1.02397e-11
0.859619 0.254676 -0.0350223 1.02364e-11
0.860107 0.254633 -0.0349025 1.02334e-11
0.860596 0.254615 -0.0347794 1.02315e-11
0.861084 0.254578 -0.0346601 1.02296e-11
0.861572 0.254542 -0.0345368 1.02281e-11
0.862061 0.254525 -0.0344173 1.02271e-11
0.862549 0.254507 -0.0342941 1.0225e-11
0.863037 0.254469 -0.0341745 1.02215e-11
0.863525 0.254399 -0.0340517 1.02176e-11
0.864014 0.254359 -0.0339317 1.02158e-11
0.864502 0.254351 -0.033809 1.02151e-11
0.86499 0.254345 -0.0336887 1.02136e-11
0.865479 0.254312 -0.0335665 1.02115e-11
0.865967 0.254257 -0.0334459 1.02085e-11
0.866455 0.254202 -0.0333239 1.02055e-11
0.866943 0.254181 -0.0332029 1.02036e-11
0.867432 0.254173 -0.0330812 1.02024e-11
0.86792 0.254149 -0.0329601 1.02002e-11
0.868408 0.254096 -0.0328385 1.01974e-11
0.868896 0.254051 -0.0327172 1.01954e-11
0.869385 0.254039 -0.0325957 1.01947e-11
0.869873 0.254028 -0.0324744 1.01929e-11
0.870361 0.253987 -0.0323529 1.01894e-11
0.87085 0.253927 -0.0322315 1.01862e-11
0.871338 0.253898 -0.0321101 1.0185e-11
