# Initial mass = 0.900, Z =  0.0001, Y =  0.240, M_mix = 0.00E+00
# Final mass = 0.775, Mass expelled =   0.1250
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
 fe  26   5.371174 -2.168826  0.000000 9.41080E-06 5.47709E-06
 co  27   2.793661 -2.076339  0.092487 2.62717E-08 1.52901E-08
 ni  28   4.046289 -2.153710  0.015116 4.68106E-07 2.72438E-07
 cu  29   2.317722 -1.932278  0.236548 9.46844E-09 5.51063E-09
 zn  30   2.646727 -1.983274  0.185553 2.07890E-08 1.20992E-08
 ga  31   1.532707 -1.547293  0.621533 1.70432E-09 9.91915E-10
 ge  32   2.017900 -1.562099  0.606727 5.42681E-09 3.15840E-09
 as  33   0.611990 -1.688010  0.480816 2.19820E-10 1.27935E-10
 se  34   1.937134 -1.402866  0.765960 4.89789E-09 2.85057E-09
 br  35   1.064240 -1.475760  0.693067 6.64167E-10 3.86545E-10
 kr  36   2.234239 -1.015761  1.153065 1.03025E-08 5.99603E-09
 rb  37   1.441433 -1.078567  1.090259 1.69319E-09 9.85435E-10
 sr  38   2.031101 -0.848899  1.319927 6.74796E-09 3.92732E-09
  y  39   1.310341 -0.899659  1.269167 1.30239E-09 7.57990E-10
 zr  40   1.544618 -0.985382  1.183444 2.29190E-09 1.33388E-09
 nb  41   0.301338 -1.108662  1.060164 1.33306E-10 7.75842E-11
 mo  42   0.646525 -1.293475  0.875351 3.04785E-10 1.77385E-10
 ru  44   0.368955 -1.391045  0.777781 1.69451E-10 9.86206E-11
 rh  45  -0.629325 -1.689325  0.479501 1.73214E-11 1.00811E-11
 pd  46   0.323768 -1.326232  0.842594 1.60790E-10 9.35798E-11
 ag  47  -0.418864 -1.618864  0.549962 2.94779E-11 1.71561E-11
 cd  48   0.446278 -1.263722  0.905104 2.25193E-10 1.31062E-10
 in  49  -0.684572 -1.444572  0.724254 1.70179E-11 9.90442E-12
 sn  50   0.767145 -1.302855  0.865971 4.97852E-10 2.89750E-10
 sb  51  -0.768260 -1.778260  0.390566 1.48838E-11 8.66236E-12
 te  52   0.263561 -1.916439  0.252387 1.67834E-10 9.76794E-11
  i  53  -0.493133 -2.043133  0.125694 2.92288E-11 1.70112E-11
 xe  54   0.417665 -1.822335  0.346491 2.46249E-10 1.43317E-10
 cs  55  -0.781988 -1.861988  0.306838 1.57406E-11 9.16104E-12
 ba  56   0.727974 -1.452026  0.716800 5.26257E-10 3.06282E-10
 la  57  -0.418698 -1.588698  0.580128 3.79744E-11 2.21011E-11
 ce  58  -0.135630 -1.715630  0.453196 7.35067E-11 4.27809E-11
 pr  59  -1.106370 -1.866370  0.302456 7.90741E-12 4.60211E-12
 nd  60  -0.421641 -1.871641  0.297185 3.91663E-11 2.27948E-11
 sm  62  -1.146290 -2.086290  0.082536 7.69681E-12 4.47954E-12
 eu  63  -1.627962 -2.137962  0.030864 2.56594E-12 1.49338E-12
 gd  64  -1.124039 -2.174039 -0.005213 8.47266E-12 4.93109E-12
 tb  65  -1.806081 -2.126081  0.042745 1.78066E-12 1.03634E-12
 dy  66  -0.948767 -2.078767  0.090059 1.31086E-11 7.62918E-12
 ho  67  -1.665874 -2.135875  0.032952 2.55208E-12 1.48531E-12
 er  68  -1.166234 -2.086234  0.082592 8.17757E-12 4.75934E-12
 tm  69  -1.984107 -2.104107  0.064719 1.25626E-12 7.31142E-13
 yb  70  -1.112240 -2.032240  0.136586 9.58021E-12 5.57568E-12
 lu  71  -1.944245 -2.034245  0.134581 1.42620E-12 8.30046E-13
 hf  72  -1.239473 -1.949473  0.219353 7.37241E-12 4.29074E-12
 ta  73  -2.122468 -2.002468  0.166358 9.78485E-13 5.69478E-13
  w  74  -1.295930 -1.945930  0.222896 6.66774E-12 3.88062E-12
 re  75  -1.860773 -2.120773  0.048053 1.83946E-12 1.07057E-12
 os  76  -0.782413 -2.132413  0.036413 2.25078E-11 1.30995E-11
 ir  77  -0.850284 -2.170284 -0.001458 1.94525E-11 1.13214E-11
 pt  78  -0.560816 -2.180816 -0.011990 3.84469E-11 2.23761E-11
 au  79  -1.348311 -2.148311  0.020515 6.33214E-12 3.68531E-12
 hg  80  -0.841624 -2.011624  0.157202 2.07087E-11 1.20525E-11
 tl  81  -1.218005 -1.988005  0.180821 8.86969E-12 5.16216E-12
 pb  82  -0.064216 -2.104216  0.064610 1.28127E-10 7.45702E-11
 bi  83  -1.504218 -2.154218  0.014608 4.69197E-12 2.73073E-12
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.0932   1.2575   0.5834  -0.6741  -0.5188
# Initial mass = 1.250, Z =  0.0001, Y =  0.240, M_mix = 2.00E-03
# Final mass = 0.668, Mass expelled =   0.5820
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000 7.22348E-01 4.20407E-01
 he   2  10.984051  0.054050  2.224119 2.76517E-01 1.60933E-01
  c   6   8.845934  0.375934  2.546002 6.03668E-03 3.51335E-03
  n   7   6.626054 -1.243946  0.926123 4.24312E-05 2.46950E-05
  o   8   7.425220 -1.304779  0.865289 3.05210E-04 1.77632E-04
  f   9   4.733831  0.313831  2.483899 7.37607E-07 4.29287E-07
 ne  10   7.596281 -0.373719  1.796349 5.70805E-04 3.32208E-04
 na  11   5.693274 -0.546726  1.623342 8.13015E-06 4.73175E-06
 mg  12   5.930001 -1.709999  0.460069 1.48246E-05 8.62790E-06
 al  13   4.356719 -2.093281  0.076787 4.39622E-07 2.55860E-07
 si  14   5.392647 -2.157353  0.012715 4.97076E-06 2.89298E-06
  p  15   3.513917 -1.896083  0.273985 7.24770E-08 4.21816E-08
  s  16   4.994095 -2.155905  0.014163 2.26679E-06 1.31927E-06
 cl  17   3.085524 -2.144476  0.025592 3.09359E-08 1.80047E-08
 ar  18   4.270441 -2.169559  0.000509 5.33607E-07 3.10559E-07
  k  19   2.921066 -2.158934  0.011135 2.33618E-08 1.35966E-08
 ca  20   4.119262 -2.170738 -0.000669 3.77967E-07 2.19977E-07
 sc  21   0.969145 -2.080855  0.089213 3.00067E-10 1.74639E-10
 ti  22   2.766859 -2.143141  0.026927 2.00531E-08 1.16709E-08
  v  23   1.793194 -2.166806  0.003262 2.26754E-09 1.31971E-09
 cr  24   3.452790 -2.187210 -0.017141 1.05693E-07 6.15133E-08
 mn  25   3.315799 -2.164201  0.005867 8.14625E-08 4.74111E-08
 fe  26   5.369932 -2.170068  0.000000 9.37998E-06 5.45915E-06
 co  27   2.800861 -2.069139  0.100930 2.66997E-08 1.55392E-08
 ni  28   4.042131 -2.157868  0.012200 4.63451E-07 2.69728E-07
 cu  29   2.274837 -1.975163  0.194905 8.57455E-09 4.99039E-09
 zn  30   2.573533 -2.056467  0.113601 1.75572E-08 1.02183E-08
 ga  31   1.353415 -1.726584  0.443484 1.12740E-09 6.56146E-10
 ge  32   1.842762 -1.737238  0.432830 3.62430E-09 2.10934E-09
 as  33   0.469712 -1.830288  0.339781 1.58346E-10 9.21575E-11
 se  34   1.776555 -1.563445  0.606623 3.38258E-09 1.96866E-09
 br  35   0.916105 -1.623895  0.546174 4.72020E-10 2.74715E-10
 kr  36   2.522024 -0.727976  1.442092 1.99776E-08 1.16270E-08
 rb  37   1.649643 -0.870357  1.299711 2.73358E-09 1.59095E-09
 sr  38   2.177077 -0.702923  1.467145 9.43987E-09 5.49400E-09
  y  39   1.624014 -0.585986  1.584082 2.68059E-09 1.56010E-09
 zr  40   2.072842 -0.457158  1.712910 7.73102E-09 4.49946E-09
 nb  41   0.847924 -0.562076  1.607993 4.69088E-10 2.73009E-10
 mo  42   1.272998 -0.667002  1.503066 1.28909E-09 7.50251E-10
 ru  44   1.019968 -0.740032  1.430036 7.58361E-10 4.41366E-10
 rh  45  -0.051834 -1.111834  1.058234 6.54474E-11 3.80904E-11
 pd  46   1.004883 -0.645117  1.524951 7.71245E-10 4.48864E-10
 ag  47   0.205254 -0.994746  1.175322 1.24003E-10 7.21698E-11
 cd  48   1.178782 -0.531218  1.638851 1.21584E-09 7.07620E-10
 in  49   0.046123 -0.713877  1.456191 9.14994E-11 5.32527E-11
 sn  50   1.638998 -0.431002  1.739066 3.70485E-09 2.15622E-09
 sb  51   0.127351 -0.882649  1.287419 1.16988E-10 6.80870E-11
 te  52   1.232066 -0.947934  1.222134 1.56028E-09 9.08084E-10
  i  53   0.106543 -1.443457  0.726611 1.16226E-10 6.76437E-11
 xe  54   1.355475 -0.884525  1.285544 2.13306E-09 1.24144E-09
 cs  55   0.136734 -0.943266  1.226802 1.30485E-10 7.59423E-11
 ba  56   2.130788 -0.049212  2.120856 1.32993E-08 7.74020E-09
 la  57   1.102084 -0.067916  2.102152 1.25919E-09 7.32848E-10
 ce  58   1.531108 -0.048892  2.121176 3.41100E-09 1.98520E-09
 pr  59   0.482872 -0.277128  1.892940 3.06968E-10 1.78656E-10
 nd  60   1.264603 -0.185397  1.984671 1.90097E-09 1.10636E-09
 sm  62   0.458587 -0.481413  1.688655 3.09746E-10 1.80272E-10
 eu  63  -0.626427 -1.136427  1.033642 2.57395E-11 1.49804E-11
 gd  64   0.280131 -0.769869  1.400200 2.14787E-10 1.25006E-10
 tb  65  -0.678030 -0.998030  1.172038 2.39028E-11 1.39114E-11
 dy  66   0.429561 -0.700439  1.469629 3.13112E-10 1.82231E-10
 ho  67  -0.605433 -1.075433  1.094636 2.93192E-11 1.70638E-11
 er  68   0.240842 -0.679158  1.490910 2.08697E-10 1.21462E-10
 tm  69  -0.695156 -0.815156  1.354912 2.44257E-11 1.42158E-11
 yb  70   0.573558 -0.346442  1.823626 4.64505E-10 2.70342E-10
 lu  71  -0.378775 -0.468775  1.701294 5.24164E-11 3.05064E-11
 hf  72   0.505942 -0.204058  1.966011 4.10055E-10 2.38652E-10
 ta  73  -0.450008 -0.330008  1.840060 4.60077E-11 2.67765E-11
  w  74   0.502088 -0.147912  2.022156 4.18613E-10 2.43633E-10
 re  75  -0.441397 -0.701397  1.468672 4.82931E-11 2.81066E-11
 os  76   0.440116 -0.909884  1.260184 3.75562E-10 2.18577E-10
 ir  77  -0.256015 -1.576015  0.594053 7.63946E-11 4.44616E-11
 pt  78   0.470884 -1.149116  1.020953 4.13407E-10 2.40603E-10
 au  79  -0.324843 -1.124843  1.045225 6.68092E-11 3.88830E-11
 hg  80   0.955790 -0.214210  1.955858 1.29833E-09 7.55628E-10
 tl  81   0.694357 -0.075643  2.094425 7.24582E-10 4.21706E-10
 pb  82   2.612104  0.572104  2.742173 6.07827E-08 3.53755E-08
 bi  83   0.806748  0.156748  2.326817 9.59707E-10 5.58549E-10
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.4132   1.5880   2.1147   0.5267   0.6274
# Initial mass = 1.500, Z =  0.0001, Y =  0.240, M_mix = 0.00E+00
# Final mass = 0.661, Mass expelled =   0.8390
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000 7.04212E-01 5.90834E-01
 he   2  11.009971  0.079970  2.239154 2.86154E-01 2.40083E-01
  c   6   9.230633  0.760633  2.919816 1.42710E-02 1.19734E-02
  n   7   6.751398 -1.118602  1.040582 5.52060E-05 4.63178E-05
  o   8   7.539877 -1.190122  0.969062 3.87448E-04 3.25069E-04
  f   9   5.050965  0.630965  2.790149 1.49250E-06 1.25221E-06
 ne  10   7.645835 -0.324165  1.835019 6.23734E-04 5.23312E-04
 na  11   5.555808 -0.684192  1.474992 5.77549E-06 4.84564E-06
 mg  12   5.772574 -1.867425  0.291759 1.00580E-05 8.43869E-06
 al  13   4.363458 -2.086542  0.072642 4.35286E-07 3.65205E-07
 si  14   5.400027 -2.149973  0.009211 4.92902E-06 4.13544E-06
  p  15   3.477255 -1.932745  0.226439 6.49375E-08 5.44825E-08
  s  16   5.003841 -2.146159  0.013025 2.26004E-06 1.89617E-06
 cl  17   3.124269 -2.105731  0.053452 3.29734E-08 2.76647E-08
 ar  18   4.280247 -2.159753 -0.000569 5.32090E-07 4.46424E-07
  k  19   2.939712 -2.140288  0.018896 2.37744E-08 1.99467E-08
 ca  20   4.128225 -2.161775 -0.002591 3.76161E-07 3.15599E-07
 sc  21   1.007713 -2.042287  0.116897 3.19701E-10 2.68229E-10
 ti  22   2.772607 -2.137393  0.021791 1.98101E-08 1.66206E-08
  v  23   1.793063 -2.166937 -0.007753 2.20995E-09 1.85414E-09
 cr  24   3.463782 -2.176218 -0.017034 1.05681E-07 8.86660E-08
 mn  25   3.339852 -2.140148  0.019036 8.39398E-08 7.04255E-08
 fe  26   5.380816 -2.159184  0.000000 9.37655E-06 7.86693E-06
 co  27   2.909178 -1.960822  0.198362 3.34025E-08 2.80247E-08
 ni  28   4.056244 -2.143756  0.015428 4.66738E-07 3.91593E-07
 cu  29   2.311611 -1.938389  0.220795 9.09791E-09 7.63315E-09
 zn  30   2.593512 -2.036489  0.122695 1.79222E-08 1.50368E-08
 ga  31   1.388806 -1.691194  0.467990 1.19241E-09 1.00043E-09
 ge  32   1.869061 -1.710939  0.448245 3.75387E-09 3.14950E-09
 as  33   0.485852 -1.814148  0.345036 1.60215E-10 1.34421E-10
 se  34   1.793542 -1.546458  0.612726 3.42919E-09 2.87709E-09
 br  35   0.943201 -1.596799  0.562385 4.89793E-10 4.10936E-10
 kr  36   2.552328 -0.697672  1.461512 2.08836E-08 1.75213E-08
 rb  37   1.706274 -0.813726  1.345458 3.03613E-09 2.54731E-09
 sr  38   2.274991 -0.605009  1.554175 1.15302E-08 9.67385E-09
  y  39   1.721062 -0.488938  1.670246 3.26765E-09 2.74156E-09
 zr  40   2.172044 -0.357956  1.801228 9.47101E-09 7.94617E-09
 nb  41   0.931746 -0.478253  1.680930 5.54668E-10 4.65366E-10
 mo  42   1.403845 -0.536155  1.623029 1.69859E-09 1.42511E-09
 ru  44   1.176330 -0.583670  1.575514 1.05973E-09 8.89113E-10
 rh  45   0.093512 -0.966488  1.192696 8.91652E-11 7.48096E-11
 pd  46   1.151224 -0.498776  1.660408 1.05315E-09 8.83592E-10
 ag  47   0.345667 -0.854333  1.304851 1.67033E-10 1.40141E-10
 cd  48   1.314714 -0.395286  1.763898 1.62094E-09 1.35997E-09
 in  49   0.178566 -0.581434  1.577750 1.21009E-10 1.01527E-10
 sn  50   1.748469 -0.321531  1.837653 4.64729E-09 3.89907E-09
 sb  51   0.215177 -0.794823  1.364361 1.39612E-10 1.17135E-10
 te  52   1.296770 -0.883230  1.275954 1.76548E-09 1.48124E-09
  i  53   0.147219 -1.402781  0.756403 1.24433E-10 1.04400E-10
 xe  54   1.402091 -0.837909  1.321275 2.31513E-09 1.94240E-09
 cs  55   0.144910 -0.935090  1.224094 1.29627E-10 1.08757E-10
 ba  56   2.128793 -0.051207  2.107977 1.29060E-08 1.08281E-08
 la  57   1.078471 -0.091529  2.067655 1.16261E-09 9.75431E-10
 ce  58   1.462041 -0.117959  2.041225 2.83642E-09 2.37976E-09
 pr  59   0.398527 -0.361473  1.797711 2.46437E-10 2.06761E-10
 nd  60   1.183753 -0.266247  1.892937 1.53844E-09 1.29076E-09
 sm  62   0.395780 -0.544220  1.614964 2.61309E-10 2.19238E-10
 eu  63  -0.696358 -1.206358  0.952826 2.13612E-11 1.79221E-11
 gd  64   0.192635 -0.857365  1.301819 1.71186E-10 1.43625E-10
 tb  65  -0.766281 -1.086281  1.072903 1.90175E-11 1.59557E-11
 dy  66   0.345020 -0.784980  1.374204 2.51256E-10 2.10804E-10
 ho  67  -0.686027 -1.156027  1.003157 2.37419E-11 1.99195E-11
 er  68   0.138178 -0.781822  1.377362 1.60624E-10 1.34763E-10
 tm  69  -0.786183 -0.906183  1.253001 1.93098E-11 1.62009E-11
 yb  70   0.472615 -0.447385  1.711799 3.58926E-10 3.01139E-10
 lu  71  -0.470286 -0.560286  1.598898 4.13916E-11 3.47276E-11
 hf  72   0.412276 -0.297724  1.861460 3.22205E-10 2.70330E-10
 ta  73  -0.549115 -0.429115  1.730069 3.57011E-11 2.99532E-11
  w  74   0.391041 -0.258959  1.900225 3.16027E-10 2.65146E-10
 re  75  -0.588222 -0.848222  1.310962 3.35751E-11 2.81695E-11
 os  76   0.325593 -1.024407  1.134777 2.81264E-10 2.35981E-10
 ir  77  -0.347543 -1.667543  0.491641 6.03243E-11 5.06120E-11
 pt  78   0.380714 -1.239286  0.919898 3.27465E-10 2.74743E-10
 au  79  -0.418720 -1.218720  0.940464 5.24705E-11 4.40228E-11
 hg  80   0.848141 -0.321859  1.837325 9.87855E-10 8.28810E-10
 tl  81   0.567248 -0.202752  1.956432 5.27152E-10 4.42281E-10
 pb  82   1.671538 -0.368462  1.790722 6.79471E-09 5.70076E-09
 bi  83  -0.075574 -0.725574  1.433610 1.22680E-10 1.02928E-10
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.4558   1.6752   2.0723   0.3971  -0.2816
# Initial mass = 1.500, Z =  0.0001, Y =  0.240, M_mix = 2.00E-04
# Final mass = 0.661, Mass expelled =   0.8390
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000 7.04115E-01 5.90752E-01
 he   2  11.010405  0.080404  2.240532 2.86400E-01 2.40290E-01
  c   6   9.225887  0.755887  2.916015 1.41140E-02 1.18416E-02
  n   7   6.756862 -1.113138  1.046990 5.58972E-05 4.68978E-05
  o   8   7.541483 -1.188517  0.971611 3.88829E-04 3.26228E-04
  f   9   5.076313  0.656313  2.816441 1.58199E-06 1.32729E-06
 ne  10   7.648226 -0.321774  1.838354 6.27091E-04 5.26129E-04
 na  11   5.569163 -0.670837  1.489291 5.95504E-06 4.99628E-06
 mg  12   5.806926 -1.833074  0.327054 1.08844E-05 9.13201E-06
 al  13   4.363924 -2.086076  0.074052 4.35694E-07 3.65547E-07
 si  14   5.401891 -2.148109  0.012018 4.94953E-06 4.15265E-06
  p  15   3.527084 -1.882915  0.277212 7.28223E-08 6.10979E-08
  s  16   5.004038 -2.145962  0.014166 2.26075E-06 1.89677E-06
 cl  17   3.129718 -2.100282  0.059845 3.33852E-08 2.80102E-08
 ar  18   4.279645 -2.160355 -0.000227 5.31280E-07 4.45744E-07
  k  19   2.942202 -2.137798  0.022329 2.39078E-08 2.00586E-08
 ca  20   4.126986 -2.163014 -0.002886 3.75038E-07 3.14657E-07
 sc  21   1.021461 -2.028539  0.131588 3.29937E-10 2.76817E-10
 ti  22   2.775674 -2.134326  0.025802 1.99477E-08 1.67361E-08
  v  23   1.793465 -2.166535 -0.006408 2.21169E-09 1.85561E-09
 cr  24   3.463179 -2.176821 -0.016694 1.05519E-07 8.85305E-08
 mn  25   3.334988 -2.145012  0.015115 8.29935E-08 6.96315E-08
 fe  26   5.379872 -2.160128  0.000000 9.35491E-06 7.84877E-06
 co  27   2.942014 -1.927986  0.232141 3.60209E-08 3.02216E-08
 ni  28   4.065728 -2.134272  0.025856 4.76977E-07 4.00183E-07
 cu  29   2.412154 -1.837846  0.322282 1.14663E-08 9.62026E-09
 zn  30   2.629786 -2.000214  0.159914 1.94808E-08 1.63444E-08
 ga  31   1.457419 -1.622581  0.537547 1.39630E-09 1.17150E-09
 ge  32   1.932008 -1.647992  0.512136 4.33877E-09 3.64023E-09
 as  33   0.532563 -1.767437  0.392691 1.78384E-10 1.49664E-10
 se  34   1.848303 -1.491697  0.668431 3.88949E-09 3.26328E-09
 br  35   0.988571 -1.551429  0.608699 5.43654E-10 4.56126E-10
 kr  36   2.564944 -0.685056  1.475072 2.14962E-08 1.80353E-08
 rb  37   1.714134 -0.805866  1.354262 3.09116E-09 2.59348E-09
 sr  38   2.272610 -0.607390  1.552737 1.14656E-08 9.61961E-09
  y  39   1.727921 -0.482079  1.678049 3.31921E-09 2.78482E-09
 zr  40   2.192023 -0.337977  1.822151 9.91551E-09 8.31911E-09
 nb  41   0.959682 -0.450318  1.709810 5.91437E-10 4.96216E-10
 mo  42   1.417553 -0.522447  1.637681 1.75281E-09 1.47061E-09
 ru  44   1.176059 -0.583941  1.576186 1.05892E-09 8.88436E-10
 rh  45   0.091598 -0.968402  1.191725 8.87609E-11 7.44704E-11
 pd  46   1.144373 -0.505627  1.654501 1.03652E-09 8.69644E-10
 ag  47   0.337915 -0.862085  1.298043 1.64056E-10 1.37643E-10
 cd  48   1.306968 -0.403032  1.757095 1.59206E-09 1.33574E-09
 in  49   0.171244 -0.588756  1.571371 1.18970E-10 9.98156E-11
 sn  50   1.747720 -0.322280  1.837847 4.63864E-09 3.89181E-09
 sb  51   0.225384 -0.784616  1.375511 1.42913E-10 1.19904E-10
 te  52   1.321989 -0.858011  1.302117 1.87078E-09 1.56958E-09
  i  53   0.177703 -1.372297  0.787831 1.33463E-10 1.11976E-10
 xe  54   1.448545 -0.791455  1.368673 2.57614E-09 2.16138E-09
 cs  55   0.203548 -0.876452  1.283676 1.48345E-10 1.24461E-10
 ba  56   2.191169  0.011169  2.171296 1.48973E-08 1.24988E-08
 la  57   1.146406 -0.023594  2.136534 1.35928E-09 1.14044E-09
 ce  58   1.551275 -0.028725  2.131403 3.48294E-09 2.92219E-09
 pr  59   0.492289 -0.267711  1.892416 3.05779E-10 2.56548E-10
 nd  60   1.276466 -0.173534  1.986594 1.90430E-09 1.59771E-09
 sm  62   0.482004 -0.457996  1.702132 3.18654E-10 2.67351E-10
 eu  63  -0.614114 -1.124114  1.036014 2.58113E-11 2.16557E-11
 gd  64   0.291633 -0.758367  1.401760 2.14984E-10 1.80372E-10
 tb  65  -0.669568 -0.989568  1.170560 2.37578E-11 1.99328E-11
 dy  66   0.439450 -0.690550  1.469578 3.12239E-10 2.61968E-10
 ho  67  -0.598171 -1.068171  1.091956 2.90611E-11 2.43822E-11
 er  68   0.238693 -0.681307  1.478821 2.02426E-10 1.69835E-10
 tm  69  -0.692274 -0.812274  1.347854 2.39677E-11 2.01089E-11
 yb  70   0.576407 -0.343593  1.816535 4.55761E-10 3.82383E-10
 lu  71  -0.370806 -0.460806  1.699322 5.20396E-11 4.36612E-11
 hf  72   0.515637 -0.194363  1.965765 4.08728E-10 3.42923E-10
 ta  73  -0.445097 -0.325097  1.835031 4.53565E-11 3.80541E-11
  w  74   0.497204 -0.152796  2.007331 4.03484E-10 3.38523E-10
 re  75  -0.473754 -0.733754  1.426374 4.36943E-11 3.66595E-11
 os  76   0.428981 -0.921019  1.239108 3.56815E-10 2.99368E-10
 ir  77  -0.273320 -1.593320  0.566807 7.15573E-11 6.00366E-11
 pt  78   0.470207 -1.149793  1.010335 4.02344E-10 3.37567E-10
 au  79  -0.325450 -1.125450  1.034678 6.50319E-11 5.45618E-11
 hg  80   0.951636 -0.218364  1.941764 1.25351E-09 1.05170E-09
 tl  81   0.693316 -0.076684  2.083443 7.04601E-10 5.91160E-10
 pb  82   2.176520  0.136520  2.296648 2.17317E-08 1.82329E-08
 bi  83   0.367343 -0.282657  1.877471 3.40119E-10 2.85359E-10
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.4679   1.6843   2.1464   0.4621   0.1502
# Initial mass = 1.500, Z =  0.0001, Y =  0.240, M_mix = 6.00E-04
# Final mass = 0.661, Mass expelled =   0.8390
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000 7.04294E-01 5.90903E-01
 he   2  11.009996  0.079996  2.241501 2.86204E-01 2.40125E-01
  c   6   9.213876  0.743876  2.905381 1.37325E-02 1.15215E-02
  n   7   6.772862 -1.097138  1.064367 5.80097E-05 4.86702E-05
  o   8   7.619579 -1.110421  1.051085 4.65549E-04 3.90596E-04
  f   9   5.175409  0.755409  2.916914 1.98798E-06 1.66791E-06
 ne  10   7.810448 -0.159552  2.001953 9.11303E-04 7.64583E-04
 na  11   5.826512 -0.413487  1.748018 1.07732E-05 9.03872E-06
 mg  12   6.004475 -1.635525  0.525980 1.71579E-05 1.43955E-05
 al  13   4.388986 -2.061014  0.100491 4.61693E-07 3.87360E-07
 si  14   5.406102 -2.143898  0.017607 4.99903E-06 4.19418E-06
  p  15   3.637936 -1.772064  0.389441 9.40215E-08 7.88840E-08
  s  16   5.005641 -2.144359  0.017146 2.26969E-06 1.90427E-06
 cl  17   3.125039 -2.104961  0.056544 3.30359E-08 2.77171E-08
 ar  18   4.278653 -2.161347  0.000158 5.30202E-07 4.44840E-07
  k  19   2.941120 -2.138880  0.022625 2.38544E-08 2.00138E-08
 ca  20   4.125933 -2.164067 -0.002562 3.74225E-07 3.13975E-07
 sc  21   1.032846 -2.017154  0.144352 3.38788E-10 2.84243E-10
 ti  22   2.784907 -2.125093  0.036413 2.03816E-08 1.71001E-08
  v  23   1.797818 -2.162182 -0.000677 2.23454E-09 1.87478E-09
 cr  24   3.462751 -2.177248 -0.015743 1.05442E-07 8.84661E-08
 mn  25   3.332863 -2.147137  0.014368 8.26093E-08 6.93092E-08
 fe  26   5.378495 -2.161505  0.000000 9.32766E-06 7.82590E-06
 co  27   2.931649 -1.938351  0.223155 3.51804E-08 2.95164E-08
 ni  28   4.063808 -2.136191  0.025314 4.74994E-07 3.98520E-07
 cu  29   2.416646 -1.833354  0.328151 1.15885E-08 9.72277E-09
 zn  30   2.652288 -1.977712  0.183794 2.05220E-08 1.72180E-08
 ga  31   1.522103 -1.557897  0.603609 1.62096E-09 1.35999E-09
 ge  32   2.004318 -1.575682  0.585824 5.12611E-09 4.30081E-09
 as  33   0.599049 -1.700951  0.460554 2.07946E-10 1.74467E-10
 se  34   1.936203 -1.403797  0.757708 4.76326E-09 3.99637E-09
 br  35   1.064017 -1.475983  0.685523 6.46963E-10 5.42802E-10
 kr  36   2.639562 -0.610438  1.551067 2.55323E-08 2.14216E-08
 rb  37   1.781590 -0.738410  1.423095 3.61149E-09 3.03004E-09
 sr  38   2.289856 -0.590144  1.571361 1.19331E-08 1.00119E-08
  y  39   1.732438 -0.477562  1.683943 3.35477E-09 2.81465E-09
 zr  40   2.211777 -0.318223  1.843282 1.03796E-08 8.70846E-09
 nb  41   0.974386 -0.435614  1.725891 6.11961E-10 5.13435E-10
 mo  42   1.437983 -0.502017  1.659488 1.83771E-09 1.54184E-09
 ru  44   1.191339 -0.568661  1.592844 1.09712E-09 9.20485E-10
 rh  45   0.105814 -0.954186  1.207319 9.17379E-11 7.69681E-11
 pd  46   1.159394 -0.490606  1.670900 1.07328E-09 9.00478E-10
 ag  47   0.352404 -0.847596  1.313909 1.69664E-10 1.42348E-10
 cd  48   1.320652 -0.389348  1.772157 1.64344E-09 1.37885E-09
 in  49   0.185125 -0.574875  1.586631 1.22865E-10 1.03084E-10
 sn  50   1.777805 -0.292195  1.869311 4.97263E-09 4.17204E-09
 sb  51   0.266464 -0.743536  1.417969 1.57131E-10 1.31833E-10
 te  52   1.370089 -0.809911  1.351594 2.09042E-09 1.75386E-09
  i  53   0.224128 -1.325872  0.835633 1.48558E-10 1.24640E-10
 xe  54   1.516809 -0.723191  1.438315 3.01540E-09 2.52992E-09
 cs  55   0.276252 -0.803748  1.357757 1.75423E-10 1.47180E-10
 ba  56   2.378947  0.198947  2.360452 2.29613E-08 1.92645E-08
 la  57   1.367517  0.197518  2.359023 2.26220E-09 1.89799E-09
 ce  58   1.839077  0.259077  2.420582 6.75862E-09 5.67048E-09
 pr  59   0.786598  0.026598  2.188103 6.02321E-10 5.05347E-10
 nd  60   1.592039  0.142039  2.303544 3.93930E-09 3.30507E-09
 sm  62   0.810205 -0.129795  2.031710 6.78626E-10 5.69367E-10
 eu  63  -0.299942 -0.809942  1.351563 5.32221E-11 4.46534E-11
