  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
   zr95     95   2.0538534E-26  2.0538534E-26  0.0000000E+00  4.9694012E-27  0.0000000E+00  0.0000000E+00
   zr96     96   7.0250472E-11  5.4597464E-09  5.3894960E-09  1.3210130E-09  1.3041102E-09  5.5927890E-03
   nb93     93   8.9235286E-12  1.4153708E-08  1.4144784E-08  3.4245604E-09  3.4226495E-09  2.4238034E-04
   nb94     94   1.9495472E-13  1.9495472E-13  0.0000000E+00  4.7170269E-14  0.0000000E+00  0.0000000E+00
   nb95     95   2.3351951E-26  2.3351951E-26  0.0000000E+00  5.6501215E-27  0.0000000E+00  0.0000000E+00
   mo94     94  -4.2154724E-11  4.3910946E-09  4.4332493E-09  1.0624474E-09  1.0727247E-09 -4.1808668E-03
   mo95     95   2.2737368E-12  7.7565598E-09  7.7542861E-09  1.8767385E-09  1.8763244E-09  9.5819283E-05
   mo96     96   7.5071505E-11  8.3234815E-09  8.2484100E-09  2.0139079E-09  1.9958890E-09  3.9031997E-03
   mo97     97  -4.1411319E-12  4.7944377E-09  4.7985789E-09  1.1600382E-09  1.1611244E-09 -4.0647044E-04
   mo98     98   1.0887291E-11  1.2329600E-08  1.2318712E-08  2.9832083E-09  2.9807905E-09  3.5211348E-04
   tc99     99   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ru99     99  -3.3242298E-11  4.2681561E-09  4.3013983E-09  1.0327017E-09  1.0408203E-09 -3.4008743E-03
  ru100    100   2.3810731E-11  4.3140682E-09  4.2902575E-09  1.0438104E-09  1.0381246E-09  2.3721198E-03
  ru101    101  -5.7582827E-11  5.8093494E-09  5.8669323E-09  1.4056012E-09  1.4196366E-09 -4.3150717E-03
  ru102    102  -2.2204460E-11  1.0935246E-08  1.0957450E-08  2.6458373E-09  2.6514024E-09 -9.1250648E-04
  rh103    103  -6.8795636E-11  6.9289636E-09  6.9977593E-09  1.6764974E-09  1.6932657E-09 -4.3222350E-03
  pd104    104   2.8497427E-11  3.0906875E-09  3.0621901E-09  7.4780732E-10  7.4096596E-10  3.9914418E-03
  pd105    105  -6.1887384E-11  6.1351022E-09  6.1969896E-09  1.4844187E-09  1.4995014E-09 -4.3904530E-03
  pd106    106  -1.2908785E-11  7.6441378E-09  7.6570466E-09  1.8495374E-09  1.8527950E-09 -7.6425640E-04
  pd107    107   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  pd108    108   1.1469936E-11  7.5646547E-09  7.5531847E-09  1.8303060E-09  1.8276636E-09  6.2743662E-04
  ag107    107  -4.8985704E-11  5.1526925E-09  5.2016782E-09  1.2467197E-09  1.2586634E-09 -4.1407752E-03
  ag108    108   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ag109    109  -3.4690473E-11  4.8882658E-09  4.9229563E-09  1.1827404E-09  1.1912203E-09 -3.1026956E-03
  cd108    108   1.2551349E-12  2.9294894E-10  2.9169381E-10  7.0880461E-11  7.0581894E-11  1.8332008E-03
  cd109    109   4.7043973E-23  4.7043973E-23  0.0000000E+00  1.1382524E-23  0.0000000E+00  0.0000000E+00
  cd110    110   4.7413629E-11  4.2167958E-09  4.1693822E-09  1.0202749E-09  1.0088761E-09  4.8793792E-03
  cd111    111  -2.1816771E-11  4.2899027E-09  4.3117194E-09  1.0379634E-09  1.0433179E-09 -2.2346247E-03
  cd112    112   2.6363800E-11  8.2279925E-09  8.2016287E-09  1.9908040E-09  1.9845690E-09  1.3623105E-03
  cd113    113  -1.4675816E-11  4.1758406E-09  4.1905164E-09  1.0103655E-09  1.0139899E-09 -1.5551366E-03
  cd114    114   6.5845107E-11  1.0005097E-08  9.9392521E-09  2.4207834E-09  2.4050264E-09  2.8360537E-03
  in115    115  -1.0810908E-11  3.7369525E-09  3.7477634E-09  9.0417435E-10  9.0685587E-10 -1.2860793E-03
  sn116    116   1.1025048E-10  1.1835762E-08  1.1725511E-08  2.8637217E-09  2.8372522E-09  4.0328889E-03
  sn117    117  -4.8308024E-12  6.2418479E-09  6.2466787E-09  1.5102464E-09  1.5115248E-09 -3.6747730E-04
  sn118    118   1.0466472E-10  1.9153225E-08  1.9048560E-08  4.6342183E-09  4.6092290E-09  2.3482279E-03
  sn119    119   7.4686923E-12  7.1138944E-09  7.1064257E-09  1.7212424E-09  1.7195600E-09  4.2468461E-04
  sn120    120   1.3413803E-10  2.7313874E-08  2.7179736E-08  6.6087282E-09  6.5767498E-09  2.1065567E-03
  sb121    121  -1.9108715E-11  4.1724415E-09  4.1915502E-09  1.0095431E-09  1.0142401E-09 -2.0159336E-03
  te122    122   2.3751889E-11  2.8099816E-09  2.7862297E-09  6.7988909E-10  6.7419115E-10  3.6550511E-03
  te123    123   9.0266683E-12  9.8945085E-10  9.8042419E-10  2.3940258E-10  2.3723576E-10  3.9486568E-03
  te124    124   3.9775738E-11  5.3037983E-09  5.2640226E-09  1.2832805E-09  1.2737490E-09  3.2377292E-03
  te125    125  -6.4325434E-11  7.8506694E-09  7.9149949E-09  1.8995088E-09  1.9152118E-09 -3.5755003E-03
  te126    126  -4.5455195E-11  2.1214767E-08  2.1260222E-08  5.1330189E-09  5.1443902E-09 -9.6104370E-04
   i127    127  -3.0537350E-10  2.6358443E-08  2.6663816E-08  6.3775571E-09  6.4519119E-09 -5.0340639E-03
   i128    128   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   i129    129   6.5085442E-14  6.5085442E-14  0.0000000E+00  1.5747749E-14  0.0000000E+00  0.0000000E+00
  xe128    128   5.1360693E-11  2.9312108E-09  2.8798501E-09  7.0922113E-10  6.9684469E-10  7.6456489E-03
  xe129    129  -4.2262727E-10  3.5730963E-08  3.6153590E-08  8.6452854E-09  8.7481773E-09 -5.1382510E-03
  xe130    130   1.4725288E-10  5.9971637E-09  5.8499108E-09  1.4510437E-09  1.4155179E-09  1.0765119E-02
  xe131    131  -2.7789504E-10  2.8943653E-08  2.9221548E-08  7.0030617E-09  7.0708124E-09 -4.1813636E-03
  xe132    132   1.0161472E-10  3.6090444E-08  3.5988830E-08  8.7322638E-09  8.7083096E-09  1.1929973E-03
  xe133    133   1.3627869E-34  1.3627869E-34  0.0000000E+00  3.2973311E-35  0.0000000E+00  0.0000000E+00
  xe134    134   9.0378371E-11  1.3579948E-08  1.3489569E-08  3.2857363E-09  3.2641059E-09  2.8684565E-03
  cs133    133  -4.3416826E-11  9.4182502E-09  9.4616670E-09  2.2787927E-09  2.2894637E-09 -2.0289372E-03
  cs134    134   1.3844665E-19  1.3844665E-19  0.0000000E+00  3.3497862E-20  0.0000000E+00  0.0000000E+00
  cs135    135   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  cs136    136   1.0410939E-34  1.0410939E-34  0.0000000E+00  2.5189788E-35  0.0000000E+00  0.0000000E+00
  cs137    137   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ba134    134   1.3892576E-10  3.0396101E-09  2.9006844E-09  7.3544887E-10  7.0188605E-10  2.0285882E-02
  ba135    135   4.7435833E-11  8.0177855E-09  7.9703497E-09  1.9399433E-09  1.9286059E-09  2.5455549E-03
