  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
   zr94     94   2.7621496E-07  2.9270038E-07  1.6485423E-08  1.4072134E-07  7.9260651E-09  1.2493023E+00
   zr95     95   5.5242999E-21  5.5242999E-21  0.0000000E+00  2.6559136E-21  0.0000000E+00  0.0000000E+00
   zr96     96   1.3661898E-09  4.0786086E-09  2.7124187E-09  1.9608695E-09  1.3041102E-09  1.7713442E-01
   nb93     93   7.2306023E-08  7.9424794E-08  7.1187687E-09  3.8185000E-08  3.4226495E-09  1.0475304E+00
   nb94     94   1.3970698E-11  1.3970698E-11  0.0000000E+00  6.7166819E-12  0.0000000E+00  0.0000000E+00
   nb95     95   6.2515277E-21  6.2515277E-21  0.0000000E+00  3.0055424E-21  0.0000000E+00  0.0000000E+00
   mo94     94   6.7144912E-10  2.9026090E-09  2.2311599E-09  1.3954852E-09  1.0727247E-09  1.1423694E-01
   mo95     95   2.9075128E-08  3.2977695E-08  3.9025676E-09  1.5854662E-08  1.8763244E-09  9.2684907E-01
   mo96     96   5.9658475E-08  6.3809722E-08  4.1512491E-09  3.0677754E-08  1.9958890E-09  1.1866872E+00
   mo97     97   2.0066924E-08  2.2481947E-08  2.4150226E-09  1.0808629E-08  1.1611244E-09  9.6889180E-01
   mo98     98   7.1339464E-08  7.7539212E-08  6.1997460E-09  3.7278468E-08  2.9807905E-09  1.0971266E+00
   tc99     99   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ru99     99   9.1886552E-09  1.1353458E-08  2.1648021E-09  5.4583933E-09  1.0408203E-09  7.1968907E-01
  ru100    100   3.5137123E-08  3.7296317E-08  2.1591953E-09  1.7930923E-08  1.0381246E-09  1.2373532E+00
  ru101    101   7.4881852E-09  1.0440887E-08  2.9527023E-09  5.0196576E-09  1.4196366E-09  5.4849690E-01
  ru102    102   4.5947132E-08  5.1461782E-08  5.5146518E-09  2.4741242E-08  2.6514024E-09  9.6994585E-01
  rh103    103   7.6374089E-09  1.1159233E-08  3.5218235E-09  5.3650160E-09  1.6932657E-09  5.0084591E-01
  pd104    104   2.5561267E-08  2.7102402E-08  1.5411351E-09  1.3030001E-08  7.4096596E-10  1.2451463E+00
  pd105    105   6.3854189E-09  9.5042321E-09  3.1188132E-09  4.5693427E-09  1.4995014E-09  4.8390687E-01
  pd106    106   2.9089030E-08  3.2942658E-08  3.8536285E-09  1.5837816E-08  1.8527950E-09  9.3186790E-01
  pd107    107   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  pd108    108   3.5863547E-08  3.9664904E-08  3.8013575E-09  1.9069667E-08  1.8276636E-09  1.0184468E+00
  ag107    107   5.6604290E-09  8.2783229E-09  2.6178939E-09  3.9799630E-09  1.2586634E-09  4.9996942E-01
  ag108    108   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ag109    109   8.9929157E-09  1.1470535E-08  2.4776192E-09  5.5146803E-09  1.1912203E-09  6.6552824E-01
  cd108    108   4.8727855E-11  1.9553115E-10  1.4680329E-10  9.4005359E-11  7.0581894E-11  1.2445930E-01
  cd109    109   3.2271032E-21  3.2271032E-21  0.0000000E+00  1.5514919E-21  0.0000000E+00  0.0000000E+00
  cd110    110   3.0478212E-08  3.2576573E-08  2.0983615E-09  1.5661815E-08  1.0088761E-09  1.1910043E+00
  cd111    111   1.0007839E-08  1.2177836E-08  2.1699968E-09  5.8547287E-09  1.0433179E-09  7.4909014E-01
  cd112    112   3.6721360E-08  4.0849066E-08  4.1277048E-09  1.9638975E-08  1.9845690E-09  9.9545264E-01
  cd113    113   1.0740498E-08  1.2849496E-08  2.1089976E-09  6.1776424E-09  1.0139899E-09  7.8478914E-01
  cd114    114   5.1188497E-08  5.6190711E-08  5.0022146E-09  2.7014766E-08  2.4050264E-09  1.0504813E+00
  in115    115   9.8098756E-09  1.1696045E-08  1.8861694E-09  5.6230989E-09  9.0685587E-10  7.9243743E-01
  sn116    116   6.9640585E-08  7.5541784E-08  5.9012009E-09  3.6318166E-08  2.8372522E-09  1.1072259E+00
  sn117    117   2.0567663E-08  2.3711484E-08  3.1438205E-09  1.1399752E-08  1.5115248E-09  8.7748015E-01
