  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
    v51     51   5.2295945E-12  5.9314050E-07  5.9313527E-07  6.6421109E-07  6.6427958E-07 -4.4785036E-05
   cr52     52  -3.7289283E-10  2.4314761E-05  2.4315133E-05  2.7228176E-05  2.7231643E-05 -5.5295950E-05
   cr53     53  -2.0008883E-11  2.8101297E-06  2.8101497E-06  3.1468417E-06  3.1472164E-06 -5.1723247E-05
   cr54     54  -7.1622708E-12  7.1269761E-07  7.1270478E-07  7.9809365E-07  7.9819102E-07 -5.2991811E-05
   mn55     55   3.2014214E-10  2.1234864E-05  2.1234544E-05  2.3779243E-05  2.3781547E-05 -4.2092626E-05
   fe54     54  -1.2514647E-09  1.3991489E-04  1.3991614E-04  1.5667961E-04  1.5669856E-04 -5.2525807E-05
   fe55     55   9.4093880E-27  9.4093880E-27  0.0000000E+00  1.0536829E-26  0.0000000E+00  0.0000000E+00
   fe56     56   1.8160790E-08  2.2777170E-03  2.2776988E-03  2.5506350E-03  2.5509002E-03 -4.5147477E-05
   fe57     57   7.7852746E-10  5.3544376E-05  5.3543597E-05  5.9960108E-05  5.9965951E-05 -4.2325624E-05
   fe58     58   6.2755134E-11  7.2502917E-06  7.2502289E-06  8.1190274E-06  8.1198668E-06 -4.4888591E-05
   fe59     59   6.1281315E-38  6.1281315E-38  0.0000000E+00  6.8624091E-38  0.0000000E+00  0.0000000E+00
   fe60     60   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59  -4.2291504E-11  5.5917444E-06  5.5917867E-06  6.2617519E-06  6.2625008E-06 -5.1930361E-05
   co60     60   9.7566699E-31  9.7566699E-31  0.0000000E+00  1.0925723E-30  0.0000000E+00  0.0000000E+00
   ni58     58   8.2945917E-10  8.0007288E-05  8.0006459E-05  8.9593828E-05  8.9602931E-05 -4.4111930E-05
   ni59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni60     60   2.2191671E-10  3.1880249E-05  3.1880027E-05  3.5700166E-05  3.5703917E-05 -4.5613473E-05
   ni61     61  -2.0349944E-11  1.4088778E-06  1.4088981E-06  1.5776907E-06  1.5778902E-06 -5.4907610E-05
   ni62     62   6.0481398E-11  4.5658908E-06  4.5658303E-06  5.1129796E-06  5.1134848E-06 -4.2921056E-05
   ni63     63   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni64     64   1.7735147E-11  1.2002844E-06  1.2002666E-06  1.3441035E-06  1.3442341E-06 -4.2196181E-05
   cu63     63  -5.2295945E-12  9.9067734E-07  9.9068257E-07  1.1093811E-06  1.1095112E-06 -5.0946575E-05
   cu64     64   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cu65     65   4.7464255E-12  4.5559412E-07  4.5558937E-07  5.1018378E-07  5.1023562E-07 -4.4137822E-05
   zn64     64  -2.1827873E-11  1.6973013E-06  1.6973231E-06  1.9006733E-06  1.9009107E-06 -5.4234493E-05
   zn65     65   9.1762551E-32  9.1762551E-32  0.0000000E+00  1.0275761E-31  0.0000000E+00  0.0000000E+00
   zn66     66  -8.4128260E-12  1.0042352E-06  1.0042436E-06  1.1245635E-06  1.1246990E-06 -5.2318694E-05
   zn67     67   8.9528385E-13  1.4980978E-07  1.4980888E-07  1.6776011E-07  1.6777788E-07 -4.6027693E-05
   zn68     68  -8.2422957E-12  6.9532462E-07  6.9533286E-07  7.7863899E-07  7.7873545E-07 -5.3794374E-05
   zn69     69   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zn70     70   4.9382720E-13  2.3669397E-08  2.3668903E-08  2.6505484E-08  2.6507900E-08 -3.9581450E-05
   ga69     69  -4.2632564E-14  6.3749290E-08  6.3749333E-08  7.1387781E-08  7.1395824E-08 -4.8927235E-05
   ga70     70   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ga71     71   6.8922645E-13  4.3534605E-08  4.3533916E-08  4.8750959E-08  4.8755648E-08 -4.1781965E-05
   ge70     70   4.1922021E-13  7.0903305E-08  7.0902885E-08  7.9398994E-08  7.9407421E-08 -4.6079469E-05
   ge71     71   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ge72     72  -1.5063506E-12  9.6376809E-08  9.6378315E-08  1.0792476E-07  1.0793853E-07 -5.5425400E-05
   ge73     73   3.4461323E-13  2.7427740E-08  2.7427395E-08  3.0714155E-08  3.0717207E-08 -4.3154054E-05
   ge74     74   1.7479351E-12  1.3049103E-07  1.3048928E-07  1.4612657E-07  1.4614099E-07 -4.2869280E-05
   as75     75  -1.8296475E-13  1.9131049E-08  1.9131232E-08  2.1423347E-08  2.1425953E-08 -5.2836476E-05
   se76     76  -7.1054274E-14  1.9917284E-08  1.9917355E-08  2.2303789E-08  2.2306367E-08 -5.0195795E-05
   se77     77  -3.9079850E-14  1.6432466E-08  1.6432505E-08  1.8401417E-08  1.8403522E-08 -4.9678016E-05
   se78     78  -1.7408297E-13  5.1856965E-08  5.1857139E-08  5.8070508E-08  5.8077209E-08 -5.0118128E-05
   se79     79   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   se80     80   5.0448534E-13  1.1100472E-07  1.1100422E-07  1.2430540E-07  1.2431876E-07 -4.6674912E-05
   br79     79  -2.2026825E-13  1.7751340E-08  1.7751560E-08  1.9878319E-08  1.9880794E-08 -5.4053264E-05
   br80     80   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   br81     81  -2.4691360E-13  1.7704950E-08  1.7705197E-08  1.9826372E-08  1.9828869E-08 -5.4700497E-05
   kr80     80  -4.7961635E-14  4.2303934E-09  4.2304413E-09  4.7372826E-09  4.7378670E-09 -5.3561376E-05
   kr81     81   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr82     82  -2.6290081E-13  2.1727638E-08  2.1727901E-08  2.4331062E-08  2.4334081E-08 -5.3897929E-05
   kr83     83   1.8296475E-13  2.1786887E-08  2.1786704E-08  2.4397410E-08  2.4399938E-08 -4.4992146E-05
   kr84     84  -4.9027449E-13  1.0866555E-07  1.0866604E-07  1.2168594E-07  1.2170013E-07 -5.0610019E-05
   kr-5     85   5.2759449E-26  5.2759449E-26  0.0000000E+00  5.9081127E-26  0.0000000E+00  0.0000000E+00
   kr*5     85   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr86     86   3.8014036E-13  3.3644561E-08  3.3644181E-08  3.7675878E-08  3.7679676E-08 -4.3775381E-05
   rb85     85  -2.2204460E-13  1.7636012E-08  1.7636234E-08  1.9749173E-08  1.9751633E-08 -5.4105043E-05
   rb86     86   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   rb87     87  -3.6902392E-10  7.0600246E-09  7.4290485E-09  7.9059621E-09  8.3201348E-09 -2.2175647E-02
   sr86     86  -2.6645353E-15  8.2298852E-09  8.2298879E-09  9.2159969E-09  9.2170325E-09 -4.8797796E-05
   sr87     87   3.6913672E-10  6.1875620E-09  5.8184253E-09  6.9289610E-09  6.5163239E-09  2.6665460E-02
   sr88     88  -5.2580162E-13  7.0559743E-08  7.0560269E-08  7.9014271E-08  7.9023707E-08 -5.1852694E-05
   sr89     89   2.8128825E-40  2.8128825E-40  0.0000000E+00  3.1499228E-40  0.0000000E+00  0.0000000E+00
   sr90     90   4.9937316E-32  4.9937316E-32  0.0000000E+00  5.5920846E-32  0.0000000E+00  0.0000000E+00
    y89     89  -1.1191048E-13  1.6829468E-08  1.6829580E-08  1.8845988E-08  1.8848224E-08 -5.1542022E-05
    y90     90   1.2626722E-35  1.2626722E-35  0.0000000E+00  1.4139666E-35  0.0000000E+00  0.0000000E+00
    y91     91   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zr90     90   8.5265128E-14  2.0059330E-08  2.0059245E-08  2.2462856E-08  2.2465278E-08 -4.6804354E-05
   zr91     91   5.9952043E-14  4.4231148E-09  4.4230548E-09  4.9530962E-09  4.9535838E-09 -4.2739841E-05
   zr92     92   2.6201263E-14  6.8349739E-09  6.8349477E-09  7.6539459E-09  7.6547746E-09 -4.7011465E-05
   zr93     93   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zr94     94  -1.7319479E-14  7.0771660E-09  7.0771833E-09  7.9251574E-09  7.9260651E-09 -4.9729795E-05
   zr95     95   2.6353632E-39  2.6353632E-39  0.0000000E+00  2.9511346E-39  0.0000000E+00  0.0000000E+00
   zr96     96   6.9944051E-15  1.1644470E-09  1.1644400E-09  1.3039719E-09  1.3041102E-09 -4.6027693E-05
   nb93     93   2.9976022E-14  3.0561136E-09  3.0560836E-09  3.4222996E-09  3.4226495E-09 -4.4396704E-05
   nb94     94   5.6138530E-19  5.6138530E-19  0.0000000E+00  6.2865096E-19  0.0000000E+00  0.0000000E+00
   nb95     95   3.1583207E-39  3.1583207E-39  0.0000000E+00  3.5367540E-39  0.0000000E+00  0.0000000E+00
   mo94     94   3.5527137E-15  9.5783936E-10  9.5783581E-10  1.0726084E-09  1.0727247E-09 -4.7063240E-05
   mo95     95  -1.5432100E-14  1.6753546E-09  1.6753701E-09  1.8760971E-09  1.8763244E-09 -5.2629362E-05
   mo96     96  -8.5487173E-15  1.7821208E-09  1.7821293E-09  1.9956559E-09  1.9958890E-09 -5.0739462E-05
   mo97     97  -6.7723605E-15  1.0367612E-09  1.0367680E-09  1.1609869E-09  1.1611244E-09 -5.1464354E-05
   mo98     98   4.8183679E-14  2.6615958E-09  2.6615476E-09  2.9805105E-09  2.9807905E-09 -4.0798201E-05
   tc99     99   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
