# x_cm rho_gcm3 Pgas_ergcm3 Erad_ergcm3
1.087311827956989276e+02 1.883440927597566539e+00 1.594349390154839500e+15 2.465945904137551500e+15
1.088563049853372462e+02 1.885168068391361640e+00 1.595333630958518500e+15 2.462993931832815000e+15
1.089814271749755648e+02 1.886898194530193029e+00 1.596318688623699500e+15 2.460039474258914500e+15
1.091065493646138833e+02 1.888631313257238986e+00 1.597304562741858500e+15 2.457082531585088500e+15
1.092316715542522019e+02 1.890367431827901346e+00 1.598291252889025750e+15 2.454123104012312000e+15
1.093567937438905204e+02 1.892106557509803055e+00 1.599278758625690500e+15 2.451161191773442500e+15
1.094819159335288390e+02 1.893848697582790397e+00 1.600267079496707750e+15 2.448196795133372500e+15
1.096070381231671576e+02 1.895593859338931875e+00 1.601256215031204500e+15 2.445229914389181000e+15
1.097321603128054761e+02 1.897342050082519549e+00 1.602246164742483250e+15 2.442260549870280000e+15
1.098572825024437947e+02 1.899093277130066593e+00 1.603236928127928250e+15 2.439288701938571000e+15
1.099824046920821132e+02 1.900847547810309734e+00 1.604228504668908750e+15 2.436314370988588500e+15
1.101075268817204318e+02 1.902604869464207704e+00 1.605220893830685000e+15 2.433337557447658000e+15
1.102326490713587503e+02 1.904365249444941899e+00 1.606214095062310000e+15 2.430358261776042000e+15
1.103577712609970689e+02 1.906128695117916605e+00 1.607208107796534750e+15 2.427376484467088500e+15
1.104828934506353875e+02 1.907895213860758332e+00 1.608202931449712000e+15 2.424392226047392500e+15
1.106080156402737060e+02 1.909664813063316036e+00 1.609198565421697250e+15 2.421405487076935500e+15
1.107331378299120246e+02 1.911437500127661782e+00 1.610195009095752750e+15 2.418416268149241500e+15
1.108582600195503431e+02 1.913213282468089638e+00 1.611192261838449500e+15 2.415424569891524000e+15
1.109833822091886617e+02 1.914992183509834023e+00 1.612190332494525500e+15 2.412430369178472000e+15
1.111085043988269803e+02 1.916774376312497363e+00 1.613189318571186750e+15 2.409433420680828000e+15
1.112336265884652988e+02 1.918559914438085601e+00 1.614189246396839500e+15 2.406433657222293000e+15
1.113587487781036174e+02 1.920348808395140550e+00 1.615190116694452000e+15 2.403431075762778500e+15
1.114838709677419359e+02 1.922141068813833398e+00 1.616191930228848000e+15 2.400425673165030500e+15
1.116089931573802545e+02 1.923936706445964928e+00 1.617194687806308250e+15 2.397417446195557500e+15
1.117341153470185731e+02 1.925735732164964409e+00 1.618198390274172250e+15 2.394406391525553000e+15
1.118592375366568916e+02 1.927538156965891369e+00 1.619203038520439000e+15 2.391392505731824500e+15
1.119843597262952102e+02 1.929343991965433824e+00 1.620208633473361750e+15 2.388375785297727000e+15
1.121094819159335287e+02 1.931153248401909828e+00 1.621215176101045000e+15 2.385356226614090500e+15
1.122346041055718473e+02 1.932965937635266140e+00 1.622222667411037000e+15 2.382333825980163500e+15
1.123597262952101659e+02 1.934782071147079341e+00 1.623231108449921750e+15 2.379308579604549500e+15
1.124848484848484844e+02 1.936601660540554937e+00 1.624240500302906000e+15 2.376280483606149500e+15
1.126099706744868030e+02 1.938424717540528031e+00 1.625250844093408750e+15 2.373249534015102000e+15
1.127350928641251215e+02 1.940251253993462432e+00 1.626262140982643500e+15 2.370215726773743000e+15
1.128602150537634401e+02 1.942081281867452214e+00 1.627274392169205000e+15 2.367179057737544500e+15
1.129853372434017587e+02 1.943914813252219931e+00 1.628287598888645000e+15 2.364139522676075000e+15
1.131104594330400772e+02 1.945751860359117957e+00 1.629301762413055000e+15 2.361097117273953000e+15
1.132355816226783958e+02 1.947592435521127596e+00 1.630316884050640750e+15 2.358051837131810000e+15
1.133607038123167143e+02 1.949436551192859968e+00 1.631332965145296750e+15 2.355003677767246500e+15
1.134858260019550329e+02 1.951284219950554899e+00 1.632350007076179000e+15 2.351952634615805000e+15
1.136109481915933515e+02 1.953135454492081813e+00 1.633368011257273750e+15 2.348898703031933000e+15
1.137360703812316700e+02 1.954990267636939505e+00 1.634386979136967500e+15 2.345841878289954000e+15
1.138611925708699886e+02 1.956848672326256144e+00 1.635406912197610000e+15 2.342782155585044000e+15
1.139863147605083071e+02 1.958710681622788830e+00 1.636427811955079000e+15 2.339719530034206000e+15
1.141114369501466257e+02 1.960576308710924476e+00 1.637449679958342250e+15 2.336653996677253000e+15
1.142365591397849443e+02 1.962445566896678928e+00 1.638472517789013750e+15 2.333585550477786000e+15
1.143616813294232628e+02 1.964318469607697404e+00 1.639496327060914000e+15 2.330514186324184500e+15
1.144868035190615814e+02 1.966195030393254495e+00 1.640521109419620000e+15 2.327439899030591500e+15
1.146119257086998999e+02 1.968075262924254165e+00 1.641546866542021500e+15 2.324362683337909500e+15
1.147370478983382185e+02 1.969959180993229753e+00 1.642573600135868500e+15 2.321282533914789500e+15
1.148621700879765370e+02 1.971846798514343302e+00 1.643601311939317750e+15 2.318199445358633000e+15
1.149872922776148556e+02 1.973738129523387119e+00 1.644630003720481500e+15 2.315113412196590000e+15
1.151124144672531742e+02 1.975633188177782218e+00 1.645659677276966250e+15 2.312024428886566500e+15
1.152375366568914927e+02 1.977531988756578984e+00 1.646690334435415000e+15 2.308932489818227500e+15
1.153626588465298113e+02 1.979434545660457179e+00 1.647721977051045500e+15 2.305837589314007500e+15
1.154877810361681298e+02 1.981340873411725712e+00 1.648754607007185000e+15 2.302739721630123500e+15
1.156129032258064484e+02 1.983250986654323089e+00 1.649788226214803500e+15 2.299638880957592500e+15
1.157380254154447670e+02 1.985164900153816969e+00 1.650822836612046000e+15 2.296535061423247000e+15
1.158631476050830855e+02 1.987082628797404382e+00 1.651858440163758000e+15 2.293428257090761000e+15
1.159882697947214041e+02 1.989004187593911510e+00 1.652895038861014500e+15 2.290318461961672500e+15
1.161133919843597226e+02 1.990929591673794130e+00 1.653932634720640000e+15 2.287205669976409500e+15
1.162385141739980412e+02 1.992858856289136948e+00 1.654971229784732500e+15 2.284089875015327000e+15
1.163636363636363598e+02 1.994791996813654489e+00 1.656010826120179750e+15 2.280971070899737000e+15
1.164887585532746783e+02 1.996729028742689760e+00 1.657051425818175750e+15 2.277849251392946000e+15
1.166138807429129969e+02 1.998669967693216254e+00 1.658093030993735000e+15 2.274724410201298000e+15
1.167390029325513154e+02 2.000614829403835504e+00 1.659135643785199750e+15 2.271596540975214500e+15
1.168641251221896340e+02 2.002563629734779305e+00 1.660179266353753500e+15 2.268465637310248000e+15
1.169892473118279526e+02 2.004516384667908824e+00 1.661223900882922250e+15 2.265331692748122000e+15
1.171143695014662711e+02 2.006473110306713270e+00 1.662269549578077750e+15 2.262194700777792000e+15
1.172394916911045897e+02 2.008433822876312558e+00 1.663316214665940000e+15 2.259054654836501500e+15
1.173646138807429082e+02 2.010398538723455086e+00 1.664363898394073500e+15 2.255911548310837500e+15
1.174897360703812268e+02 2.012367274316519072e+00 1.665412603030381250e+15 2.252765374537793000e+15
1.176148582600195454e+02 2.014340046245511662e+00 1.666462330862599500e+15 2.249616126805838000e+15
1.177399804496578639e+02 2.016316871222069818e+00 1.667513084197784500e+15 2.246463798355984000e+15
1.178651026392961825e+02 2.018297766079459432e+00 1.668564865361801750e+15 2.243308382382859500e+15
1.179902248289345010e+02 2.020282747772575327e+00 1.669617676698807250e+15 2.240149872035779000e+15
1.181153470185728196e+02 2.022271833377942585e+00 1.670671520570732500e+15 2.236988260419832000e+15
1.182404692082111382e+02 2.024265040093714330e+00 1.671726399356759250e+15 2.233823540596954250e+15
1.183655913978494567e+02 2.026262385239674391e+00 1.672782315452798250e+15 2.230655705587022000e+15
1.184907135874877753e+02 2.028263886257235082e+00 1.673839271270961500e+15 2.227484748368934250e+15
1.186158357771260938e+02 2.030269560709438093e+00 1.674897269239028750e+15 2.224310661881705000e+15
1.187409579667644124e+02 2.032279426280954482e+00 1.675956311799921750e+15 2.221133439025563500e+15
1.188660801564027309e+02 2.034293500778084685e+00 1.677016401411161000e+15 2.217953072663043250e+15
1.189912023460410495e+02 2.036311802128758508e+00 1.678077540544333750e+15 2.214769555620097000e+15
1.191163245356793681e+02 2.038334348382535133e+00 1.679139731684548000e+15 2.211582880687184500e+15
1.192414467253176866e+02 2.040361157710602669e+00 1.680202977329889250e+15 2.208393040620394250e+15
1.193665689149560052e+02 2.042392248405778599e+00 1.681267279990874500e+15 2.205200028142550250e+15
1.194916911045943237e+02 2.044427638882509779e+00 1.682332642189901000e+15 2.202003835944326000e+15
1.196168132942326423e+02 2.046467347676873327e+00 1.683399066460692750e+15 2.198804456685362250e+15
1.197419354838709609e+02 2.048511393446573514e+00 1.684466555347744000e+15 2.195601882995390750e+15
1.198670576735092794e+02 2.050559794970946648e+00 1.685535111405761750e+15 2.192396107475355750e+15
1.199921798631475980e+02 2.052612571150955745e+00 1.686604737199099750e+15 2.189187122698545750e+15
1.201173020527859308e+02 2.054669741009194972e+00 1.687675435301196000e+15 2.185974921211720000e+15
1.202424242424242493e+02 2.056731323689886537e+00 1.688747208294003250e+15 2.182759495536249500e+15
1.203675464320625679e+02 2.058797338458883353e+00 1.689820058767419000e+15 2.179540838169249750e+15
1.204926686217008864e+02 2.060867804703665929e+00 1.690893989318705250e+15 2.176318941584725000e+15
1.206177908113392050e+02 2.062942741933345481e+00 1.691969002551917500e+15 2.173093798234710250e+15
1.207429130009775236e+02 2.065022169778662597e+00 1.693045101077319750e+15 2.169865400550425500e+15
1.208680351906158421e+02 2.067106107991985464e+00 1.694122287510798750e+15 2.166633740943419000e+15
1.209931573802541607e+02 2.069194576447313416e+00 1.695200564473280750e+15 2.163398811806729500e+15
1.211182795698924792e+02 2.071287595140274718e+00 1.696279934590136750e+15 2.160160605516039250e+15
1.212434017595307978e+02 2.073385184188126118e+00 1.697360400490590750e+15 2.156919114430842500e+15
1.213685239491691163e+02 2.075487363829754184e+00 1.698441964807120500e+15 2.153674330895602250e+15
1.214936461388074349e+02 2.077594154425674855e+00 1.699524630174857750e+15 2.150426247240925500e+15
1.216187683284457535e+02 2.079705576458033889e+00 1.700608399230986500e+15 2.147174855784733750e+15
1.217438905180840720e+02 2.081821650530605083e+00 1.701693274614129750e+15 2.143920148833434500e+15
1.218690127077223906e+02 2.083942397368792498e+00 1.702779258963745000e+15 2.140662118683107750e+15
1.219941348973607091e+02 2.086067837819629567e+00 1.703866354919507000e+15 2.137400757620680250e+15
1.221192570869990277e+02 2.088197992851778206e+00 1.704954565120689000e+15 2.134136057925117750e+15
1.222443792766373463e+02 2.090332883555530596e+00 1.706043892205545500e+15 2.130868011868609000e+15
1.223695014662756648e+02 2.092472531142807401e+00 1.707134338810683250e+15 2.127596611717764750e+15
1.224946236559139834e+02 2.094616956947159547e+00 1.708225907570438000e+15 2.124321849734806750e+15
1.226197458455523019e+02 2.096766182423766001e+00 1.709318601116238500e+15 2.121043718178773000e+15
1.227448680351906205e+02 2.098920229149436434e+00 1.710412422075974250e+15 2.117762209306716500e+15
1.228699902248289391e+02 2.101079118822609004e+00 1.711507373073357000e+15 2.114477315374916250e+15
1.229951124144672576e+02 2.103242873263350798e+00 1.712603456727276000e+15 2.111189028640081250e+15
1.231202346041055762e+02 2.105411514413359164e+00 1.713700675651155250e+15 2.107897341360572000e+15
1.232453567937438947e+02 2.107585064335960379e+00 1.714799032452302750e+15 2.104602245797609000e+15
1.233704789833822133e+02 2.109763545216109648e+00 1.715898529731256500e+15 2.101303734216500750e+15
1.234956011730205319e+02 2.111946979360391996e+00 1.716999170081130250e+15 2.098001798887860250e+15
1.236207233626588504e+02 2.114135389197021375e+00 1.718100956086949750e+15 2.094696432088838500e+15
1.237458455522971690e+02 2.116328797275842000e+00 1.719203890324992750e+15 2.091387626104351000e+15
1.238709677419354875e+02 2.118527226268325681e+00 1.720307975362115500e+15 2.088075373228317250e+15
1.239960899315738061e+02 2.120730698967574934e+00 1.721413213755087000e+15 2.084759665764890500e+15
1.241212121212121247e+02 2.122939238288321206e+00 1.722519608049909750e+15 2.081440496029707250e+15
1.242463343108504432e+02 2.125152867266924872e+00 1.723627160781141500e+15 2.078117856351128000e+15
1.243714565004887618e+02 2.127371609061376567e+00 1.724735874471211250e+15 2.074791739071483250e+15
1.244965786901270803e+02 2.129595486951294969e+00 1.725845751629733500e+15 2.071462136548330250e+15
1.246217008797653989e+02 2.131824524337928572e+00 1.726956794752817000e+15 2.068129041155706500e+15
1.247468230694037175e+02 2.134058744744156133e+00 1.728069006322370250e+15 2.064792445285385000e+15
1.248719452590420360e+02 2.136298171814484448e+00 1.729182388805400500e+15 2.061452341348142750e+15
1.249970674486803546e+02 2.138542829315049687e+00 1.730296944653313250e+15 2.058108721775018500e+15
1.251221896383186731e+02 2.140792741133618282e+00 1.731412676301204750e+15 2.054761579018588750e+15
1.252473118279569917e+02 2.143047931279585150e+00 1.732529586167150750e+15 2.051410905554237500e+15
1.253724340175953103e+02 2.145308423883974580e+00 1.733647676651493000e+15 2.048056693881432500e+15
1.254975562072336288e+02 2.147574243199440680e+00 1.734766950136118250e+15 2.044698936525004500e+15
1.256226783968719474e+02 2.149845413600266486e+00 1.735887408983736250e+15 2.041337626036427250e+15
1.257478005865102659e+02 2.152121959582364408e+00 1.737009055537154000e+15 2.037972754995114750e+15
1.258729227761485845e+02 2.154403905763276228e+00 1.738131892118540750e+15 2.034604316009696000e+15
1.259980449657869030e+02 2.156691276882172659e+00 1.739255921028695750e+15 2.031232301719321250e+15
1.261231671554252216e+02 2.158984097799854229e+00 1.740381144546307750e+15 2.027856704794950250e+15
1.262482893450635402e+02 2.161282393498750842e+00 1.741507564927209750e+15 2.024477517940657250e+15
1.263734115347018587e+02 2.163586189082920885e+00 1.742635184403632750e+15 2.021094733894933750e+15
1.264985337243401773e+02 2.165895509778052563e+00 1.743764005183450000e+15 2.017708345431992750e+15
1.266236559139784958e+02 2.168210380931464343e+00 1.744894029449425250e+15 2.014318345363086750e+15
1.267487781036168144e+02 2.170530828012102287e+00 1.746025259358446000e+15 2.010924726537811000e+15
1.268739002932551330e+02 2.172856876610542720e+00 1.747157697040762250e+15 2.007527481845433000e+15
1.269990224828934515e+02 2.175188552438991785e+00 1.748291344599213250e+15 2.004126604216201250e+15
1.271241446725317701e+02 2.177525881331283220e+00 1.749426204108454500e+15 2.000722086622679250e+15
1.272492668621700886e+02 2.179868889242881913e+00 1.750562277614180500e+15 1.997313922081068000e+15
1.273743890518084072e+02 2.182217602250880795e+00 1.751699567132338250e+15 1.993902103652540000e+15
1.274995112414467258e+02 2.184572046554003499e+00 1.752838074648342500e+15 1.990486624444570500e+15
1.276246334310850443e+02 2.186932248472600815e+00 1.753977802116279250e+15 1.987067477612278000e+15
1.277497556207233629e+02 2.189298234448654679e+00 1.755118751458113500e+15 1.983644656359764000e+15
1.278748778103616814e+02 2.191670031045775957e+00 1.756260924562885250e+15 1.980218153941458500e+15
1.280000000000000000e+02 2.194047664949204446e+00 1.757404323285902250e+15 1.976787963663466000e+15
